date,dau tu
2009-12-01,80.0
2009-12-02,79.0
2009-12-03,76.0
2009-12-04,73.0
2009-12-05,55.0
2009-12-06,45.0
2009-12-07,73.0
2009-12-08,88.0
2009-12-09,74.0
2009-12-10,70.0
2009-12-11,64.0
2009-12-12,55.0
2009-12-13,65.0
2009-12-14,73.0
2009-12-15,68.0
2009-12-16,87.0
2009-12-17,67.0
2009-12-18,64.0
2009-12-19,64.0
2009-12-20,48.0
2009-12-21,64.0
2009-12-22,63.0
2009-12-23,56.0
2009-12-24,59.0
2009-12-25,56.0
2009-12-26,56.0
2009-12-27,39.0
2009-12-28,84.0
2009-12-29,62.0
2009-12-30,62.0
2009-12-31,51.0
2010-01-01,37.0
2010-01-02,39.0
2010-01-03,43.0
2010-01-04,67.0
2010-01-05,65.0
2010-01-06,70.0
2010-01-07,76.0
2010-01-08,76.0
2010-01-09,52.0
2010-01-10,55.0
2010-01-11,77.0
2010-01-12,80.0
2010-01-13,79.0
2010-01-14,64.0
2010-01-15,74.0
2010-01-16,58.0
2010-01-17,66.0
2010-01-18,71.0
2010-01-19,68.0
2010-01-20,66.0
2010-01-21,61.0
2010-01-22,62.0
2010-01-23,50.0
2010-01-24,52.0
2010-01-25,69.0
2010-01-26,74.0
2010-01-27,82.0
2010-01-28,65.0
2010-01-29,78.0
2010-01-30,51.0
2010-01-31,59.0
2010-02-01,69.0
2010-02-02,66.0
2010-02-03,69.0
2010-02-04,63.0
2010-02-05,60.0
2010-02-06,49.0
2010-02-07,44.0
2010-02-08,59.0
2010-02-09,47.0
2010-02-10,46.0
2010-02-11,42.0
2010-02-12,32.0
2010-02-13,35.0
2010-02-14,44.0
2010-02-15,35.0
2010-02-16,48.0
2010-02-17,32.0
2010-02-18,60.0
2010-02-19,46.0
2010-02-20,60.0
2010-02-21,52.0
2010-02-22,71.0
2010-02-23,78.0
2010-02-24,76.0
2010-02-25,73.0
2010-02-26,74.0
2010-02-27,74.0
2010-02-28,60.0
2010-03-01,80.0
2010-03-02,76.0
2010-03-03,69.0
2010-03-04,65.0
2010-03-05,81.0
2010-03-06,65.0
2010-03-07,55.0
2010-03-08,73.0
2010-03-09,74.0
2010-03-10,84.0
2010-03-11,78.0
2010-03-12,80.0
2010-03-13,53.0
2010-03-14,56.0
2010-03-15,85.0
2010-03-16,84.0
2010-03-17,88.0
2010-03-18,64.0
2010-03-19,83.0
2010-03-20,62.0
2010-03-21,52.0
2010-03-22,85.0
2010-03-23,82.0
2010-03-24,89.0
2010-03-25,75.0
2010-03-26,65.0
2010-03-27,50.0
2010-03-28,61.0
2010-03-29,79.0
2010-03-30,90.0
2010-03-31,74.0
2010-04-01,82.0
2010-04-02,65.0
2010-04-03,54.0
2010-04-04,63.0
2010-04-05,86.0
2010-04-06,92.0
2010-04-07,76.0
2010-04-08,85.0
2010-04-09,74.0
2010-04-10,64.0
2010-04-11,47.0
2010-04-12,100.0
2010-04-13,80.0
2010-04-14,75.0
2010-04-15,97.0
2010-04-16,73.0
2010-04-17,53.0
2010-04-18,61.0
2010-04-19,72.0
2010-04-20,78.0
2010-04-21,89.0
2010-04-22,73.0
2010-04-23,56.0
2010-04-24,58.0
2010-04-25,62.0
2010-04-26,87.0
2010-04-27,70.0
2010-04-28,72.0
2010-04-29,68.0
2010-04-30,45.0
2010-05-01,59.0
2010-05-02,49.0
2010-05-03,75.0
2010-05-04,80.0
2010-05-05,71.0
2010-05-06,78.0
2010-05-07,81.0
2010-05-08,65.0
2010-05-09,55.0
2010-05-10,76.0
2010-05-11,80.0
2010-05-12,89.0
2010-05-13,77.0
2010-05-14,76.0
2010-05-15,55.0
2010-05-16,49.0
2010-05-17,86.0
2010-05-18,82.0
2010-05-19,82.0
2010-05-20,79.0
2010-05-21,85.0
2010-05-22,58.0
2010-05-23,54.0
2010-05-24,71.0
2010-05-25,73.0
2010-05-26,76.0
2010-05-27,67.0
2010-05-28,64.0
2010-05-29,57.0
2010-05-30,61.0
2010-05-31,77.0
2010-06-01,70.0
2010-06-02,78.0
2010-06-03,79.0
2010-06-04,65.0
2010-06-05,68.0
2010-06-06,54.0
2010-06-07,81.0
2010-06-08,85.0
2010-06-09,82.0
2010-06-10,81.0
2010-06-11,75.0
2010-06-12,60.0
2010-06-13,55.0
2010-06-14,80.0
2010-06-15,66.0
2010-06-16,65.0
2010-06-17,71.0
2010-06-18,76.0
2010-06-19,59.0
2010-06-20,58.0
2010-06-21,70.0
2010-06-22,69.0
2010-06-23,69.0
2010-06-24,82.0
2010-06-25,64.0
2010-06-26,62.0
2010-06-27,50.0
2010-06-28,79.0
2010-06-29,76.0
2010-06-30,98.0
2010-07-01,80.0
2010-07-02,88.0
2010-07-03,74.0
2010-07-04,46.0
2010-07-05,59.0
2010-07-06,68.0
2010-07-07,64.0
2010-07-08,73.0
2010-07-09,74.0
2010-07-10,62.0
2010-07-11,49.0
2010-07-12,62.0
2010-07-13,87.0
2010-07-14,65.0
2010-07-15,60.0
2010-07-16,69.0
2010-07-17,52.0
2010-07-18,56.0
2010-07-19,77.0
2010-07-20,58.0
2010-07-21,60.0
2010-07-22,68.0
2010-07-23,54.0
2010-07-24,51.0
2010-07-25,52.0
2010-07-26,67.0
2010-07-27,71.0
2010-07-28,53.0
