date,dau tu
2018-07-31,75.0
2018-08-01,79.0
2018-08-02,83.0
2018-08-03,100.0
2018-08-04,85.0
2018-08-05,84.0
2018-08-06,74.0
2018-08-07,94.0
2018-08-08,71.0
2018-08-09,68.0
2018-08-10,79.0
2018-08-11,63.0
2018-08-12,58.0
2018-08-13,62.0
2018-08-14,62.0
2018-08-15,67.0
2018-08-16,65.0
2018-08-17,71.0
2018-08-18,66.0
2018-08-19,63.0
2018-08-20,79.0
2018-08-21,69.0
2018-08-22,71.0
2018-08-23,83.0
2018-08-24,98.0
2018-08-25,85.0
2018-08-26,72.0
2018-08-27,91.0
2018-08-28,74.0
2018-08-29,65.0
2018-08-30,75.0
2018-08-31,67.0
2018-09-01,57.0
2018-09-02,57.0
2018-09-03,61.0
2018-09-04,71.0
2018-09-05,67.0
2018-09-06,63.0
2018-09-07,62.0
2018-09-08,61.0
2018-09-09,63.0
2018-09-10,76.0
2018-09-11,71.0
2018-09-12,63.0
2018-09-13,66.0
2018-09-14,71.0
2018-09-15,62.0
2018-09-16,69.0
2018-09-17,75.0
2018-09-18,68.0
2018-09-19,69.0
2018-09-20,67.0
2018-09-21,63.0
2018-09-22,63.0
2018-09-23,64.0
2018-09-24,67.0
2018-09-25,70.0
2018-09-26,71.0
2018-09-27,67.0
2018-09-28,67.0
2018-09-29,68.0
2018-09-30,71.0
2018-10-01,69.0
2018-10-02,74.0
2018-10-03,62.0
2018-10-04,70.0
2018-10-05,67.0
2018-10-06,60.0
2018-10-07,59.0
2018-10-08,77.0
2018-10-09,60.0
2018-10-10,75.0
2018-10-11,66.0
2018-10-12,68.0
2018-10-13,59.0
2018-10-14,64.0
2018-10-15,70.0
2018-10-16,69.0
2018-10-17,63.0
2018-10-18,73.0
2018-10-19,72.0
2018-10-20,61.0
2018-10-21,62.0
2018-10-22,62.0
2018-10-23,65.0
2018-10-24,67.0
2018-10-25,70.0
2018-10-26,73.0
2018-10-27,58.0
2018-10-28,64.0
2018-10-29,68.0
2018-10-30,70.0
2018-10-31,76.0
2018-11-01,70.0
2018-11-02,77.0
2018-11-03,61.0
2018-11-04,60.0
2018-11-05,70.0
2018-11-06,67.0
2018-11-07,70.0
2018-11-08,68.0
2018-11-09,69.0
2018-11-10,66.0
2018-11-11,60.0
2018-11-12,69.0
2018-11-13,68.0
2018-11-14,68.0
2018-11-15,68.0
2018-11-16,62.0
2018-11-17,57.0
2018-11-18,60.0
2018-11-19,65.0
2018-11-20,57.0
2018-11-21,74.0
2018-11-22,62.0
2018-11-23,64.0
2018-11-24,52.0
2018-11-25,60.0
2018-11-26,61.0
2018-11-27,68.0
2018-11-28,67.0
2018-11-29,68.0
2018-11-30,64.0
2018-12-01,56.0
2018-12-02,56.0
2018-12-03,76.0
2018-12-04,65.0
2018-12-05,65.0
2018-12-06,58.0
2018-12-07,65.0
2018-12-08,61.0
2018-12-09,61.0
2018-12-10,55.0
2018-12-11,58.0
2018-12-12,53.0
2018-12-13,61.0
2018-12-14,50.0
2018-12-15,41.0
2018-12-16,49.0
2018-12-17,49.0
2018-12-18,54.0
2018-12-19,61.0
2018-12-20,61.0
2018-12-21,60.0
2018-12-22,48.0
2018-12-23,47.0
2018-12-24,48.0
2018-12-25,49.0
2018-12-26,51.0
2018-12-27,43.0
2018-12-28,49.0
2018-12-29,39.0
2018-12-30,43.0
2018-12-31,47.0
2019-01-01,48.0
2019-01-02,55.0
2019-01-03,53.0
2019-01-04,52.0
2019-01-05,50.0
2019-01-06,43.0
2019-01-07,45.0
2019-01-08,41.0
2019-01-09,48.0
2019-01-10,55.0
2019-01-11,45.0
2019-01-12,44.0
2019-01-13,44.0
2019-01-14,51.0
2019-01-15,52.0
2019-01-16,47.0
2019-01-17,50.0
2019-01-18,58.0
2019-01-19,43.0
2019-01-20,72.0
2019-01-21,97.0
2019-01-22,91.0
2019-01-23,69.0
2019-01-24,59.0
2019-01-25,63.0
2019-01-26,49.0
2019-01-27,49.0
2019-01-28,46.0
2019-01-29,49.0
2019-01-30,57.0
2019-01-31,47.0
2019-02-01,44.0
2019-02-02,48.0
2019-02-03,40.0
2019-02-04,62.0
2019-02-05,63.0
2019-02-06,55.0
2019-02-07,58.0
2019-02-08,56.0
2019-02-09,53.0
2019-02-10,55.0
2019-02-11,54.0
2019-02-12,58.0
2019-02-13,52.0
2019-02-14,53.0
2019-02-15,58.0
2019-02-16,54.0
2019-02-17,47.0
2019-02-18,52.0
2019-02-19,49.0
2019-02-20,53.0
2019-02-21,52.0
2019-02-22,51.0
2019-02-23,52.0
2019-02-24,44.0
2019-02-25,55.0
2019-02-26,49.0
2019-02-27,56.0
2019-02-28,50.0
2019-03-01,51.0
2019-03-02,43.0
2019-03-03,44.0
2019-03-04,53.0
2019-03-05,53.0
2019-03-06,54.0
2019-03-07,52.0
2019-03-08,38.0
2019-03-09,41.0
2019-03-10,46.0
2019-03-11,53.0
2019-03-12,51.0
2019-03-13,55.0
2019-03-14,58.0
2019-03-15,59.0
2019-03-16,51.0
2019-03-17,45.0
2019-03-18,49.0
2019-03-19,52.0
2019-03-20,58.0
2019-03-21,52.0
2019-03-22,40.0
2019-03-23,47.0
2019-03-24,41.0
2019-03-25,48.0
2019-03-26,49.0
2019-03-27,51.0
