date,chung khoan
2015-06-27,22.0
2015-06-28,18.0
2015-06-29,68.0
2015-06-30,74.0
2015-07-01,73.0
2015-07-02,76.0
2015-07-03,71.0
2015-07-04,26.0
2015-07-05,26.0
2015-07-06,80.0
2015-07-07,73.0
2015-07-08,77.0
2015-07-09,84.0
2015-07-10,76.0
2015-07-11,21.0
2015-07-12,22.0
2015-07-13,83.0
2015-07-14,77.0
2015-07-15,74.0
2015-07-16,78.0
2015-07-17,70.0
2015-07-18,25.0
2015-07-19,18.0
2015-07-20,86.0
2015-07-21,71.0
2015-07-22,66.0
2015-07-23,68.0
2015-07-24,67.0
2015-07-25,22.0
2015-07-26,18.0
2015-07-27,74.0
2015-07-28,71.0
2015-07-29,70.0
2015-07-30,66.0
2015-07-31,67.0
2015-08-01,24.0
2015-08-02,18.0
2015-08-03,74.0
2015-08-04,69.0
2015-08-05,71.0
2015-08-06,73.0
2015-08-07,63.0
2015-08-08,21.0
2015-08-09,18.0
2015-08-10,71.0
2015-08-11,70.0
2015-08-12,69.0
2015-08-13,70.0
2015-08-14,70.0
2015-08-15,20.0
2015-08-16,19.0
2015-08-17,78.0
2015-08-18,73.0
2015-08-19,71.0
2015-08-20,65.0
2015-08-21,78.0
2015-08-22,23.0
2015-08-23,18.0
2015-08-24,100.0
2015-08-25,97.0
2015-08-26,95.0
2015-08-27,85.0
2015-08-28,80.0
2015-08-29,27.0
2015-08-30,21.0
2015-08-31,88.0
2015-09-01,75.0
2015-09-02,22.0
2015-09-03,72.0
2015-09-04,63.0
2015-09-05,20.0
2015-09-06,19.0
2015-09-07,77.0
2015-09-08,71.0
2015-09-09,63.0
2015-09-10,66.0
2015-09-11,56.0
2015-09-12,21.0
2015-09-13,17.0
2015-09-14,68.0
2015-09-15,70.0
2015-09-16,64.0
2015-09-17,57.0
2015-09-18,67.0
2015-09-19,20.0
2015-09-20,17.0
2015-09-21,76.0
2015-09-22,67.0
2015-09-23,63.0
2015-09-24,63.0
2015-09-25,57.0
2015-09-26,16.0
2015-09-27,14.0
2015-09-28,68.0
2015-09-29,66.0
2015-09-30,67.0
2015-10-01,65.0
2015-10-02,59.0
2015-10-03,17.0
2015-10-04,13.0
2015-10-05,74.0
2015-10-06,87.0
2015-10-07,71.0
2015-10-08,71.0
2015-10-09,67.0
2015-10-10,21.0
2015-10-11,22.0
2015-10-12,81.0
2015-10-13,63.0
2015-10-14,70.0
2015-10-15,72.0
2015-10-16,66.0
2015-10-17,17.0
2015-10-18,17.0
2015-10-19,71.0
2015-10-20,63.0
2015-10-21,62.0
2015-10-22,65.0
2015-10-23,70.0
2015-10-24,14.0
2015-10-25,16.0
2015-10-26,75.0
2015-10-27,68.0
2015-10-28,64.0
2015-10-29,68.0
2015-10-30,64.0
2015-10-31,19.0
2015-11-01,14.0
2015-11-02,66.0
2015-11-03,69.0
2015-11-04,65.0
2015-11-05,62.0
2015-11-06,65.0
2015-11-07,13.0
2015-11-08,17.0
2015-11-09,71.0
2015-11-10,60.0
2015-11-11,62.0
2015-11-12,62.0
2015-11-13,59.0
2015-11-14,15.0
2015-11-15,17.0
2015-11-16,64.0
2015-11-17,64.0
2015-11-18,60.0
2015-11-19,60.0
2015-11-20,60.0
2015-11-21,18.0
2015-11-22,16.0
2015-11-23,68.0
2015-11-24,66.0
2015-11-25,68.0
2015-11-26,68.0
2015-11-27,60.0
2015-11-28,20.0
2015-11-29,13.0
2015-11-30,67.0
2015-12-01,60.0
2015-12-02,61.0
2015-12-03,58.0
2015-12-04,60.0
2015-12-05,18.0
2015-12-06,13.0
2015-12-07,62.0
2015-12-08,66.0
2015-12-09,68.0
2015-12-10,60.0
2015-12-11,56.0
2015-12-12,17.0
2015-12-13,14.0
2015-12-14,64.0
2015-12-15,61.0
2015-12-16,62.0
2015-12-17,62.0
2015-12-18,66.0
2015-12-19,16.0
2015-12-20,16.0
2015-12-21,61.0
2015-12-22,55.0
2015-12-23,56.0
2015-12-24,52.0
2015-12-25,58.0
2015-12-26,16.0
2015-12-27,14.0
2015-12-28,62.0
2015-12-29,61.0
2015-12-30,66.0
2015-12-31,50.0
2016-01-01,16.0
2016-01-02,16.0
2016-01-03,19.0
2016-01-04,73.0
2016-01-05,64.0
2016-01-06,72.0
2016-01-07,77.0
2016-01-08,73.0
2016-01-09,16.0
2016-01-10,15.0
2016-01-11,62.0
2016-01-12,69.0
2016-01-13,70.0
2016-01-14,65.0
2016-01-15,65.0
2016-01-16,17.0
2016-01-17,18.0
2016-01-18,82.0
2016-01-19,80.0
2016-01-20,69.0
2016-01-21,65.0
2016-01-22,71.0
2016-01-23,17.0
2016-01-24,13.0
2016-01-25,80.0
2016-01-26,78.0
2016-01-27,69.0
2016-01-28,65.0
2016-01-29,68.0
2016-01-30,15.0
2016-01-31,13.0
2016-02-01,58.0
2016-02-02,67.0
2016-02-03,61.0
2016-02-04,55.0
2016-02-05,42.0
2016-02-06,9.0
2016-02-07,8.0
2016-02-08,5.0
2016-02-09,7.0
2016-02-10,10.0
2016-02-11,9.0
2016-02-12,14.0
2016-02-13,11.0
2016-02-14,14.0
2016-02-15,65.0
2016-02-16,70.0
2016-02-17,73.0
2016-02-18,69.0
2016-02-19,57.0
2016-02-20,17.0
2016-02-21,13.0
