date,dau tu
2022-04-17,50.0
2022-04-18,59.0
2022-04-19,62.0
2022-04-20,67.0
2022-04-21,63.0
2022-04-22,66.0
2022-04-23,43.0
2022-04-24,49.0
2022-04-25,60.0
2022-04-26,54.0
2022-04-27,68.0
2022-04-28,64.0
2022-04-29,52.0
2022-04-30,41.0
2022-05-01,37.0
2022-05-02,48.0
2022-05-03,54.0
2022-05-04,55.0
2022-05-05,52.0
2022-05-06,48.0
2022-05-07,51.0
2022-05-08,37.0
2022-05-09,53.0
2022-05-10,61.0
2022-05-11,63.0
2022-05-12,47.0
2022-05-13,48.0
2022-05-14,40.0
2022-05-15,37.0
2022-05-16,62.0
2022-05-17,59.0
2022-05-18,61.0
2022-05-19,50.0
2022-05-20,61.0
2022-05-21,38.0
2022-05-22,34.0
2022-05-23,55.0
2022-05-24,60.0
2022-05-25,51.0
2022-05-26,65.0
2022-05-27,46.0
2022-05-28,38.0
2022-05-29,42.0
2022-05-30,49.0
2022-05-31,55.0
2022-06-01,48.0
2022-06-02,45.0
2022-06-03,52.0
2022-06-04,61.0
2022-06-05,37.0
2022-06-06,62.0
2022-06-07,60.0
2022-06-08,57.0
2022-06-09,89.0
2022-06-10,92.0
2022-06-11,84.0
2022-06-12,48.0
2022-06-13,56.0
2022-06-14,53.0
2022-06-15,57.0
2022-06-16,55.0
2022-06-17,62.0
2022-06-18,38.0
2022-06-19,40.0
2022-06-20,49.0
2022-06-21,55.0
2022-06-22,52.0
2022-06-23,52.0
2022-06-24,55.0
2022-06-25,32.0
2022-06-26,42.0
2022-06-27,44.0
2022-06-28,58.0
2022-06-29,54.0
2022-06-30,57.0
2022-07-01,46.0
2022-07-02,38.0
2022-07-03,36.0
2022-07-04,49.0
2022-07-05,47.0
2022-07-06,49.0
2022-07-07,52.0
2022-07-08,54.0
2022-07-09,36.0
2022-07-10,42.0
2022-07-11,50.0
2022-07-12,42.0
2022-07-13,48.0
2022-07-14,54.0
2022-07-15,59.0
2022-07-16,53.0
2022-07-17,52.0
2022-07-18,49.0
2022-07-19,50.0
2022-07-20,49.0
2022-07-21,49.0
2022-07-22,47.0
2022-07-23,45.0
2022-07-24,40.0
2022-07-25,51.0
2022-07-26,56.0
2022-07-27,53.0
2022-07-28,56.0
2022-07-29,54.0
2022-07-30,36.0
2022-07-31,31.0
2022-08-01,54.0
2022-08-02,54.0
2022-08-03,51.0
2022-08-04,51.0
2022-08-05,51.0
2022-08-06,45.0
2022-08-07,43.0
2022-08-08,59.0
2022-08-09,60.0
2022-08-10,56.0
2022-08-11,62.0
2022-08-12,45.0
2022-08-13,33.0
2022-08-14,44.0
2022-08-15,48.0
2022-08-16,52.0
2022-08-17,51.0
2022-08-18,44.0
2022-08-19,56.0
2022-08-20,36.0
2022-08-21,41.0
2022-08-22,41.0
2022-08-23,53.0
2022-08-24,48.0
2022-08-25,46.0
2022-08-26,41.0
2022-08-27,35.0
2022-08-28,40.0
2022-08-29,46.0
2022-08-30,53.0
2022-08-31,45.0
2022-09-01,34.0
2022-09-02,38.0
2022-09-03,34.0
2022-09-04,36.0
2022-09-05,49.0
2022-09-06,54.0
2022-09-07,47.0
2022-09-08,54.0
2022-09-09,53.0
2022-09-10,45.0
2022-09-11,41.0
2022-09-12,52.0
2022-09-13,59.0
2022-09-14,57.0
2022-09-15,50.0
2022-09-16,50.0
2022-09-17,39.0
2022-09-18,55.0
2022-09-19,53.0
2022-09-20,54.0
2022-09-21,50.0
2022-09-22,53.0
2022-09-23,55.0
2022-09-24,42.0
2022-09-25,40.0
2022-09-26,56.0
2022-09-27,46.0
2022-09-28,41.0
2022-09-29,51.0
2022-09-30,48.0
2022-10-01,41.0
2022-10-02,37.0
2022-10-03,62.0
2022-10-04,59.0
2022-10-05,55.0
2022-10-06,59.0
2022-10-07,56.0
2022-10-08,43.0
2022-10-09,46.0
2022-10-10,57.0
2022-10-11,52.0
2022-10-12,48.0
2022-10-13,56.0
2022-10-14,53.0
2022-10-15,36.0
2022-10-16,37.0
2022-10-17,52.0
2022-10-18,53.0
2022-10-19,56.0
2022-10-20,47.0
2022-10-21,52.0
2022-10-22,35.0
2022-10-23,44.0
2022-10-24,52.0
2022-10-25,60.0
2022-10-26,61.0
2022-10-27,56.0
2022-10-28,54.0
2022-10-29,42.0
2022-10-30,43.0
2022-10-31,51.0
2022-11-01,54.0
2022-11-02,65.0
2022-11-03,57.0
2022-11-04,46.0
2022-11-05,39.0
2022-11-06,44.0
2022-11-07,50.0
2022-11-08,48.0
2022-11-09,55.0
2022-11-10,54.0
2022-11-11,56.0
2022-11-12,33.0
2022-11-13,43.0
2022-11-14,47.0
2022-11-15,55.0
2022-11-16,53.0
2022-11-17,53.0
2022-11-18,49.0
2022-11-19,42.0
2022-11-20,37.0
2022-11-21,53.0
2022-11-22,46.0
2022-11-23,46.0
2022-11-24,39.0
2022-11-25,46.0
2022-11-26,37.0
2022-11-27,33.0
2022-11-28,44.0
2022-11-29,49.0
2022-11-30,52.0
2022-12-01,53.0
2022-12-02,46.0
2022-12-03,34.0
2022-12-04,39.0
2022-12-05,52.0
2022-12-06,68.0
2022-12-07,100.0
2022-12-08,82.0
2022-12-09,62.0
2022-12-10,52.0
2022-12-11,52.0
2022-12-12,54.0
