date,chung khoan
2012-05-23,86.0
2012-05-24,90.0
2012-05-25,80.0
2012-05-26,43.0
2012-05-27,30.0
2012-05-28,100.0
2012-05-29,82.0
2012-05-30,82.0
2012-05-31,84.0
2012-06-01,75.0
2012-06-02,30.0
2012-06-03,35.0
2012-06-04,86.0
2012-06-05,82.0
2012-06-06,82.0
2012-06-07,85.0
2012-06-08,73.0
2012-06-09,39.0
2012-06-10,27.0
2012-06-11,79.0
2012-06-12,73.0
2012-06-13,78.0
2012-06-14,79.0
2012-06-15,64.0
2012-06-16,29.0
2012-06-17,27.0
2012-06-18,87.0
2012-06-19,75.0
2012-06-20,65.0
2012-06-21,60.0
2012-06-22,65.0
2012-06-23,28.0
2012-06-24,20.0
2012-06-25,70.0
2012-06-26,68.0
2012-06-27,71.0
2012-06-28,61.0
2012-06-29,58.0
2012-06-30,25.0
2012-07-01,23.0
2012-07-02,70.0
2012-07-03,59.0
2012-07-04,67.0
2012-07-05,64.0
2012-07-06,60.0
2012-07-07,26.0
2012-07-08,22.0
2012-07-09,66.0
2012-07-10,60.0
2012-07-11,58.0
2012-07-12,61.0
2012-07-13,64.0
2012-07-14,24.0
2012-07-15,21.0
2012-07-16,68.0
2012-07-17,68.0
2012-07-18,72.0
2012-07-19,70.0
2012-07-20,69.0
2012-07-21,24.0
2012-07-22,22.0
2012-07-23,73.0
2012-07-24,71.0
2012-07-25,61.0
2012-07-26,64.0
2012-07-27,59.0
2012-07-28,19.0
2012-07-29,15.0
2012-07-30,54.0
2012-07-31,54.0
2012-08-01,57.0
2012-08-02,59.0
2012-08-03,51.0
2012-08-04,26.0
2012-08-05,21.0
2012-08-06,70.0
2012-08-07,62.0
2012-08-08,53.0
2012-08-09,62.0
2012-08-10,62.0
2012-08-11,21.0
2012-08-12,23.0
2012-08-13,65.0
2012-08-14,58.0
2012-08-15,58.0
2012-08-16,63.0
2012-08-17,56.0
2012-08-18,21.0
2012-08-19,18.0
2012-08-20,60.0
2012-08-21,94.0
2012-08-22,84.0
2012-08-23,94.0
2012-08-24,93.0
2012-08-25,36.0
2012-08-26,31.0
2012-08-27,85.0
2012-08-28,64.0
2012-08-29,78.0
2012-08-30,63.0
2012-08-31,61.0
2012-09-01,21.0
2012-09-02,18.0
2012-09-03,24.0
2012-09-04,80.0
2012-09-05,63.0
2012-09-06,66.0
2012-09-07,56.0
2012-09-08,26.0
2012-09-09,19.0
2012-09-10,77.0
2012-09-11,68.0
2012-09-12,64.0
2012-09-13,61.0
2012-09-14,63.0
2012-09-15,21.0
2012-09-16,27.0
2012-09-17,69.0
2012-09-18,67.0
2012-09-19,65.0
2012-09-20,66.0
2012-09-21,66.0
2012-09-22,30.0
2012-09-23,26.0
2012-09-24,72.0
2012-09-25,66.0
2012-09-26,58.0
2012-09-27,57.0
2012-09-28,60.0
2012-09-29,22.0
2012-09-30,22.0
2012-10-01,67.0
2012-10-02,62.0
2012-10-03,50.0
2012-10-04,59.0
2012-10-05,65.0
2012-10-06,24.0
2012-10-07,18.0
2012-10-08,68.0
2012-10-09,71.0
2012-10-10,66.0
2012-10-11,70.0
2012-10-12,61.0
2012-10-13,20.0
2012-10-14,22.0
2012-10-15,66.0
2012-10-16,71.0
2012-10-17,62.0
2012-10-18,58.0
2012-10-19,61.0
2012-10-20,27.0
2012-10-21,21.0
2012-10-22,73.0
2012-10-23,60.0
2012-10-24,56.0
2012-10-25,54.0
2012-10-26,52.0
2012-10-27,23.0
2012-10-28,19.0
2012-10-29,54.0
2012-10-30,60.0
2012-10-31,60.0
2012-11-01,50.0
2012-11-02,63.0
2012-11-03,23.0
2012-11-04,20.0
2012-11-05,59.0
2012-11-06,59.0
2012-11-07,58.0
2012-11-08,56.0
2012-11-09,49.0
2012-11-10,19.0
2012-11-11,16.0
2012-11-12,62.0
2012-11-13,58.0
2012-11-14,55.0
2012-11-15,52.0
2012-11-16,47.0
2012-11-17,16.0
2012-11-18,18.0
2012-11-19,56.0
2012-11-20,49.0
2012-11-21,52.0
2012-11-22,51.0
2012-11-23,50.0
2012-11-24,23.0
2012-11-25,15.0
2012-11-26,53.0
2012-11-27,50.0
2012-11-28,55.0
2012-11-29,47.0
2012-11-30,49.0
2012-12-01,21.0
2012-12-02,15.0
2012-12-03,53.0
2012-12-04,55.0
2012-12-05,52.0
2012-12-06,47.0
2012-12-07,47.0
2012-12-08,21.0
2012-12-09,19.0
2012-12-10,49.0
2012-12-11,48.0
2012-12-12,61.0
2012-12-13,51.0
2012-12-14,51.0
2012-12-15,20.0
2012-12-16,18.0
2012-12-17,51.0
2012-12-18,55.0
2012-12-19,53.0
2012-12-20,51.0
2012-12-21,45.0
2012-12-22,16.0
2012-12-23,13.0
2012-12-24,54.0
2012-12-25,47.0
2012-12-26,52.0
2012-12-27,53.0
2012-12-28,57.0
2012-12-29,21.0
2012-12-30,15.0
2012-12-31,17.0
2013-01-01,17.0
2013-01-02,74.0
2013-01-03,66.0
2013-01-04,61.0
2013-01-05,31.0
2013-01-06,22.0
2013-01-07,70.0
2013-01-08,77.0
2013-01-09,76.0
2013-01-10,68.0
2013-01-11,65.0
2013-01-12,27.0
2013-01-13,24.0
2013-01-14,81.0
2013-01-15,78.0
2013-01-16,79.0
2013-01-17,73.0
