date,co phieu
2010-08-15,49.0
2010-08-16,72.0
2010-08-17,85.0
2010-08-18,59.0
2010-08-19,62.0
2010-08-20,0.0
2010-08-21,0.0
2010-08-22,58.0
2010-08-23,54.0
2010-08-24,49.0
2010-08-25,60.0
2010-08-26,88.0
2010-08-27,50.0
2010-08-28,53.0
2010-08-29,59.0
2010-08-30,54.0
2010-08-31,88.0
2010-09-01,64.0
2010-09-02,0.0
2010-09-03,71.0
2010-09-04,0.0
2010-09-05,0.0
2010-09-06,92.0
2010-09-07,62.0
2010-09-08,88.0
2010-09-09,39.0
2010-09-10,45.0
2010-09-11,64.0
2010-09-12,0.0
2010-09-13,88.0
2010-09-14,100.0
2010-09-15,65.0
2010-09-16,0.0
2010-09-17,0.0
2010-09-18,0.0
2010-09-19,48.0
2010-09-20,57.0
2010-09-21,69.0
2010-09-22,59.0
2010-09-23,68.0
2010-09-24,76.0
2010-09-25,41.0
2010-09-26,52.0
2010-09-27,0.0
2010-09-28,50.0
2010-09-29,63.0
2010-09-30,59.0
2010-10-01,0.0
2010-10-02,79.0
2010-10-03,0.0
2010-10-04,62.0
2010-10-05,0.0
2010-10-06,63.0
2010-10-07,83.0
2010-10-08,0.0
2010-10-09,64.0
2010-10-10,0.0
2010-10-11,0.0
2010-10-12,93.0
2010-10-13,52.0
2010-10-14,45.0
2010-10-15,61.0
2010-10-16,59.0
2010-10-17,0.0
2010-10-18,49.0
2010-10-19,72.0
2010-10-20,59.0
2010-10-21,0.0
2010-10-22,67.0
2010-10-23,86.0
2010-10-24,0.0
2010-10-25,62.0
2010-10-26,39.0
2010-10-27,0.0
2010-10-28,60.0
2010-10-29,68.0
2010-10-30,52.0
2010-10-31,46.0
2010-11-01,42.0
2010-11-02,53.0
2010-11-03,86.0
2010-11-04,37.0
2010-11-05,64.0
2010-11-06,42.0
2010-11-07,0.0
2010-11-08,42.0
2010-11-09,79.0
2010-11-10,33.0
2010-11-11,47.0
2010-11-12,44.0
2010-11-13,55.0
2010-11-14,47.0
2010-11-15,47.0
2010-11-16,41.0
2010-11-17,61.0
2010-11-18,57.0
2010-11-19,36.0
2010-11-20,76.0
2010-11-21,42.0
2010-11-22,54.0
2010-11-23,50.0
2010-11-24,61.0
2010-11-25,47.0
2010-11-26,57.0
2010-11-27,0.0
2010-11-28,39.0
2010-11-29,63.0
2010-11-30,85.0
2010-12-01,75.0
2010-12-02,89.0
2010-12-03,88.0
2010-12-04,66.0
2010-12-05,74.0
2010-12-06,76.0
2010-12-07,83.0
2010-12-08,42.0
2010-12-09,52.0
2010-12-10,59.0
2010-12-11,58.0
2010-12-12,49.0
2010-12-13,95.0
2010-12-14,80.0
2010-12-15,83.0
2010-12-16,76.0
2010-12-17,56.0
2010-12-18,49.0
2010-12-19,0.0
2010-12-20,65.0
2010-12-21,56.0
2010-12-22,67.0
2010-12-23,39.0
2010-12-24,0.0
2010-12-25,46.0
2010-12-26,0.0
2010-12-27,67.0
2010-12-28,59.0
2010-12-29,61.0
2010-12-30,56.0
2010-12-31,60.0
2011-01-01,26.0
2011-01-02,42.0
2011-01-03,35.0
2011-01-04,46.0
2011-01-05,53.0
2011-01-06,52.0
2011-01-07,54.0
2011-01-08,38.0
2011-01-09,52.0
2011-01-10,68.0
2011-01-11,38.0
2011-01-12,61.0
2011-01-13,58.0
2011-01-14,45.0
2011-01-15,45.0
2011-01-16,40.0
2011-01-17,47.0
2011-01-18,55.0
2011-01-19,66.0
2011-01-20,54.0
2011-01-21,41.0
2011-01-22,41.0
2011-01-23,29.0
2011-01-24,47.0
2011-01-25,40.0
2011-01-26,39.0
2011-01-27,42.0
2011-01-28,29.0
2011-01-29,24.0
2011-01-30,31.0
2011-01-31,0.0
2011-02-01,29.0
2011-02-02,0.0
2011-02-03,27.0
2011-02-04,0.0
2011-02-05,0.0
2011-02-06,0.0
2011-02-07,27.0
2011-02-08,28.0
2011-02-09,64.0
2011-02-10,47.0
2011-02-11,44.0
2011-02-12,37.0
2011-02-13,45.0
2011-02-14,38.0
2011-02-15,42.0
2011-02-16,49.0
2011-02-17,45.0
2011-02-18,46.0
2011-02-19,44.0
2011-02-20,42.0
2011-02-21,66.0
2011-02-22,76.0
2011-02-23,56.0
2011-02-24,48.0
2011-02-25,58.0
2011-02-26,43.0
2011-02-27,36.0
2011-02-28,55.0
2011-03-01,63.0
2011-03-02,57.0
2011-03-03,46.0
2011-03-04,42.0
2011-03-05,34.0
2011-03-06,33.0
2011-03-07,59.0
2011-03-08,44.0
2011-03-09,58.0
2011-03-10,64.0
2011-03-11,56.0
2011-03-12,54.0
2011-03-13,45.0
2011-03-14,56.0
2011-03-15,52.0
2011-03-16,44.0
2011-03-17,59.0
2011-03-18,61.0
2011-03-19,48.0
2011-03-20,42.0
2011-03-21,58.0
2011-03-22,53.0
2011-03-23,44.0
2011-03-24,55.0
2011-03-25,46.0
2011-03-26,34.0
2011-03-27,51.0
2011-03-28,57.0
2011-03-29,59.0
2011-03-30,49.0
2011-03-31,46.0
2011-04-01,51.0
2011-04-02,39.0
2011-04-03,45.0
2011-04-04,41.0
2011-04-05,48.0
2011-04-06,45.0
2011-04-07,54.0
2011-04-08,59.0
2011-04-09,41.0
2011-04-10,31.0
2011-04-11,47.0
