date,co phieu
2021-09-03,31.0
2021-09-04,22.0
2021-09-05,18.0
2021-09-06,74.0
2021-09-07,54.0
2021-09-08,63.0
2021-09-09,72.0
2021-09-10,63.0
2021-09-11,19.0
2021-09-12,28.0
2021-09-13,63.0
2021-09-14,57.0
2021-09-15,65.0
2021-09-16,71.0
2021-09-17,60.0
2021-09-18,30.0
2021-09-19,24.0
2021-09-20,64.0
2021-09-21,69.0
2021-09-22,71.0
2021-09-23,71.0
2021-09-24,59.0
2021-09-25,25.0
2021-09-26,19.0
2021-09-27,62.0
2021-09-28,55.0
2021-09-29,56.0
2021-09-30,55.0
2021-10-01,53.0
2021-10-02,19.0
2021-10-03,18.0
2021-10-04,65.0
2021-10-05,64.0
2021-10-06,64.0
2021-10-07,61.0
2021-10-08,61.0
2021-10-09,21.0
2021-10-10,22.0
2021-10-11,69.0
2021-10-12,57.0
2021-10-13,55.0
2021-10-14,59.0
2021-10-15,64.0
2021-10-16,23.0
2021-10-17,22.0
2021-10-18,62.0
2021-10-19,65.0
2021-10-20,62.0
2021-10-21,58.0
2021-10-22,61.0
2021-10-23,24.0
2021-10-24,21.0
2021-10-25,70.0
2021-10-26,57.0
2021-10-27,62.0
2021-10-28,72.0
2021-10-29,64.0
2021-10-30,24.0
2021-10-31,17.0
2021-11-01,62.0
2021-11-02,68.0
2021-11-03,73.0
2021-11-04,61.0
2021-11-05,68.0
2021-11-06,25.0
2021-11-07,26.0
2021-11-08,75.0
2021-11-09,70.0
2021-11-10,86.0
2021-11-11,67.0
2021-11-12,76.0
2021-11-13,22.0
2021-11-14,29.0
2021-11-15,74.0
2021-11-16,63.0
2021-11-17,71.0
2021-11-18,77.0
2021-11-19,83.0
2021-11-20,28.0
2021-11-21,21.0
2021-11-22,69.0
2021-11-23,76.0
2021-11-24,68.0
2021-11-25,78.0
2021-11-26,71.0
2021-11-27,23.0
2021-11-28,23.0
2021-11-29,69.0
2021-11-30,60.0
2021-12-01,69.0
2021-12-02,62.0
2021-12-03,56.0
2021-12-04,20.0
2021-12-05,16.0
2021-12-06,58.0
2021-12-07,53.0
2021-12-08,61.0
2021-12-09,64.0
2021-12-10,64.0
2021-12-11,21.0
2021-12-12,18.0
2021-12-13,69.0
2021-12-14,63.0
2021-12-15,59.0
2021-12-16,62.0
2021-12-17,64.0
2021-12-18,24.0
2021-12-19,21.0
2021-12-20,71.0
2021-12-21,65.0
2021-12-22,69.0
2021-12-23,62.0
2021-12-24,58.0
2021-12-25,19.0
2021-12-26,15.0
2021-12-27,53.0
2021-12-28,59.0
2021-12-29,62.0
2021-12-30,62.0
2021-12-31,42.0
2022-01-01,20.0
2022-01-02,23.0
2022-01-03,30.0
2022-01-04,77.0
2022-01-05,77.0
2022-01-06,86.0
2022-01-07,72.0
2022-01-08,33.0
2022-01-09,29.0
2022-01-10,87.0
2022-01-11,92.0
2022-01-12,100.0
2022-01-13,80.0
2022-01-14,79.0
2022-01-15,28.0
2022-01-16,23.0
2022-01-17,75.0
2022-01-18,73.0
2022-01-19,66.0
2022-01-20,74.0
2022-01-21,70.0
2022-01-22,21.0
2022-01-23,21.0
2022-01-24,60.0
2022-01-25,59.0
2022-01-26,70.0
2022-01-27,57.0
2022-01-28,62.0
2022-01-29,20.0
2022-01-30,15.0
2022-01-31,10.0
2022-02-01,12.0
2022-02-02,16.0
2022-02-03,12.0
2022-02-04,18.0
2022-02-05,20.0
2022-02-06,16.0
2022-02-07,73.0
2022-02-08,69.0
2022-02-09,69.0
2022-02-10,63.0
2022-02-11,70.0
2022-02-12,27.0
2022-02-13,24.0
2022-02-14,70.0
2022-02-15,61.0
2022-02-16,70.0
2022-02-17,66.0
2022-02-18,65.0
2022-02-19,22.0
2022-02-20,24.0
2022-02-21,64.0
2022-02-22,52.0
2022-02-23,62.0
2022-02-24,65.0
2022-02-25,57.0
2022-02-26,23.0
2022-02-27,16.0
2022-02-28,65.0
2022-03-01,59.0
2022-03-02,64.0
2022-03-03,83.0
2022-03-04,67.0
2022-03-05,30.0
2022-03-06,30.0
2022-03-07,78.0
2022-03-08,67.0
2022-03-09,73.0
2022-03-10,68.0
2022-03-11,62.0
2022-03-12,24.0
2022-03-13,20.0
2022-03-14,62.0
2022-03-15,58.0
2022-03-16,65.0
2022-03-17,63.0
2022-03-18,61.0
2022-03-19,25.0
2022-03-20,26.0
2022-03-21,67.0
2022-03-22,61.0
2022-03-23,59.0
2022-03-24,63.0
2022-03-25,60.0
2022-03-26,23.0
2022-03-27,23.0
2022-03-28,71.0
2022-03-29,63.0
2022-03-30,83.0
2022-03-31,61.0
2022-04-01,73.0
2022-04-02,24.0
2022-04-03,25.0
2022-04-04,70.0
2022-04-05,61.0
2022-04-06,68.0
2022-04-07,53.0
2022-04-08,62.0
2022-04-09,17.0
2022-04-10,14.0
2022-04-11,19.0
2022-04-12,59.0
2022-04-13,61.0
2022-04-14,57.0
2022-04-15,55.0
2022-04-16,20.0
2022-04-17,20.0
2022-04-18,55.0
2022-04-19,54.0
2022-04-20,74.0
2022-04-21,72.0
2022-04-22,64.0
2022-04-23,21.0
2022-04-24,16.0
2022-04-25,67.0
2022-04-26,64.0
2022-04-27,64.0
2022-04-28,58.0
2022-04-29,58.0
2022-04-30,15.0
