date,co phieu
2019-03-14,90.0
2019-03-15,76.0
2019-03-16,33.0
2019-03-17,29.0
2019-03-18,100.0
2019-03-19,84.0
2019-03-20,90.0
2019-03-21,82.0
2019-03-22,68.0
2019-03-23,21.0
2019-03-24,21.0
2019-03-25,83.0
2019-03-26,71.0
2019-03-27,71.0
2019-03-28,83.0
2019-03-29,80.0
2019-03-30,19.0
2019-03-31,29.0
2019-04-01,92.0
2019-04-02,73.0
2019-04-03,84.0
2019-04-04,76.0
2019-04-05,71.0
2019-04-06,28.0
2019-04-07,35.0
2019-04-08,80.0
2019-04-09,85.0
2019-04-10,71.0
2019-04-11,73.0
2019-04-12,66.0
2019-04-13,20.0
2019-04-14,21.0
2019-04-15,28.0
2019-04-16,88.0
2019-04-17,77.0
2019-04-18,58.0
2019-04-19,68.0
2019-04-20,26.0
2019-04-21,19.0
2019-04-22,69.0
2019-04-23,71.0
2019-04-24,83.0
2019-04-25,74.0
2019-04-26,74.0
2019-04-27,18.0
2019-04-28,21.0
2019-04-29,15.0
2019-04-30,19.0
2019-05-01,21.0
2019-05-02,70.0
2019-05-03,62.0
2019-05-04,27.0
2019-05-05,15.0
2019-05-06,60.0
2019-05-07,66.0
2019-05-08,60.0
2019-05-09,71.0
2019-05-10,73.0
2019-05-11,21.0
2019-05-12,24.0
2019-05-13,72.0
2019-05-14,87.0
2019-05-15,78.0
2019-05-16,65.0
2019-05-17,68.0
2019-05-18,27.0
2019-05-19,22.0
2019-05-20,76.0
2019-05-21,63.0
2019-05-22,74.0
2019-05-23,82.0
2019-05-24,69.0
2019-05-25,27.0
2019-05-26,18.0
2019-05-27,72.0
2019-05-28,74.0
2019-05-29,61.0
2019-05-30,66.0
2019-05-31,61.0
2019-06-01,19.0
2019-06-02,21.0
2019-06-03,67.0
2019-06-04,62.0
2019-06-05,55.0
2019-06-06,55.0
2019-06-07,53.0
2019-06-08,19.0
2019-06-09,15.0
2019-06-10,57.0
2019-06-11,51.0
2019-06-12,63.0
2019-06-13,64.0
2019-06-14,57.0
2019-06-15,20.0
2019-06-16,14.0
2019-06-17,66.0
2019-06-18,54.0
2019-06-19,73.0
2019-06-20,64.0
2019-06-21,59.0
2019-06-22,26.0
2019-06-23,13.0
2019-06-24,68.0
2019-06-25,70.0
2019-06-26,53.0
2019-06-27,60.0
2019-06-28,62.0
2019-06-29,20.0
2019-06-30,22.0
2019-07-01,62.0
2019-07-02,70.0
2019-07-03,61.0
2019-07-04,59.0
2019-07-05,62.0
2019-07-06,22.0
2019-07-07,16.0
2019-07-08,51.0
2019-07-09,67.0
2019-07-10,61.0
2019-07-11,64.0
2019-07-12,65.0
2019-07-13,26.0
2019-07-14,13.0
2019-07-15,64.0
2019-07-16,67.0
2019-07-17,64.0
2019-07-18,59.0
2019-07-19,64.0
2019-07-20,27.0
2019-07-21,22.0
2019-07-22,69.0
2019-07-23,68.0
2019-07-24,58.0
2019-07-25,62.0
2019-07-26,54.0
2019-07-27,35.0
2019-07-28,20.0
2019-07-29,55.0
2019-07-30,62.0
2019-07-31,60.0
2019-08-01,68.0
2019-08-02,62.0
2019-08-03,23.0
2019-08-04,20.0
2019-08-05,80.0
2019-08-06,67.0
2019-08-07,81.0
2019-08-08,71.0
2019-08-09,67.0
2019-08-10,28.0
2019-08-11,18.0
2019-08-12,66.0
2019-08-13,68.0
2019-08-14,68.0
2019-08-15,75.0
2019-08-16,73.0
2019-08-17,21.0
2019-08-18,21.0
2019-08-19,70.0
2019-08-20,77.0
2019-08-21,73.0
2019-08-22,65.0
2019-08-23,59.0
2019-08-24,14.0
2019-08-25,26.0
2019-08-26,80.0
2019-08-27,75.0
2019-08-28,74.0
2019-08-29,66.0
2019-08-30,62.0
2019-08-31,17.0
2019-09-01,21.0
2019-09-02,18.0
2019-09-03,89.0
2019-09-04,62.0
2019-09-05,47.0
2019-09-06,57.0
2019-09-07,21.0
2019-09-08,25.0
2019-09-09,60.0
2019-09-10,64.0
2019-09-11,63.0
2019-09-12,67.0
2019-09-13,49.0
2019-09-14,27.0
2019-09-15,19.0
2019-09-16,69.0
2019-09-17,69.0
2019-09-18,68.0
2019-09-19,63.0
2019-09-20,61.0
2019-09-21,26.0
2019-09-22,17.0
2019-09-23,69.0
2019-09-24,63.0
2019-09-25,58.0
2019-09-26,56.0
2019-09-27,56.0
2019-09-28,22.0
2019-09-29,23.0
2019-09-30,63.0
2019-10-01,70.0
2019-10-02,56.0
2019-10-03,67.0
2019-10-04,66.0
2019-10-05,28.0
2019-10-06,15.0
2019-10-07,65.0
2019-10-08,69.0
2019-10-09,61.0
2019-10-10,56.0
2019-10-11,54.0
2019-10-12,22.0
2019-10-13,17.0
2019-10-14,65.0
2019-10-15,48.0
2019-10-16,57.0
2019-10-17,63.0
2019-10-18,58.0
2019-10-19,19.0
2019-10-20,26.0
2019-10-21,69.0
2019-10-22,70.0
2019-10-23,61.0
2019-10-24,53.0
2019-10-25,66.0
2019-10-26,18.0
2019-10-27,22.0
2019-10-28,53.0
2019-10-29,69.0
2019-10-30,58.0
2019-10-31,71.0
2019-11-01,54.0
2019-11-02,22.0
2019-11-03,16.0
2019-11-04,61.0
2019-11-05,83.0
2019-11-06,60.0
2019-11-07,60.0
2019-11-08,58.0
