date,chung khoan
2010-01-01,28.0
2010-01-02,22.0
2010-01-03,21.0
2010-01-04,81.0
2010-01-05,93.0
2010-01-06,95.0
2010-01-07,100.0
2010-01-08,92.0
2010-01-09,31.0
2010-01-10,37.0
2010-01-11,91.0
2010-01-12,89.0
2010-01-13,82.0
2010-01-14,89.0
2010-01-15,78.0
2010-01-16,26.0
2010-01-17,26.0
2010-01-18,89.0
2010-01-19,78.0
2010-01-20,67.0
2010-01-21,71.0
2010-01-22,60.0
2010-01-23,28.0
2010-01-24,29.0
2010-01-25,78.0
2010-01-26,84.0
2010-01-27,63.0
2010-01-28,64.0
2010-01-29,66.0
2010-01-30,25.0
2010-01-31,18.0
2010-02-01,68.0
2010-02-02,60.0
2010-02-03,73.0
2010-02-04,67.0
2010-02-05,59.0
2010-02-06,18.0
2010-02-07,22.0
2010-02-08,62.0
2010-02-09,56.0
2010-02-10,52.0
2010-02-11,56.0
2010-02-12,34.0
2010-02-13,0.0
2010-02-14,14.0
2010-02-15,14.0
2010-02-16,19.0
2010-02-17,19.0
2010-02-18,21.0
2010-02-19,25.0
2010-02-20,22.0
2010-02-21,27.0
2010-02-22,79.0
2010-02-23,60.0
2010-02-24,60.0
2010-02-25,71.0
2010-02-26,58.0
2010-02-27,29.0
2010-02-28,24.0
2010-03-01,79.0
2010-03-02,71.0
2010-03-03,65.0
2010-03-04,72.0
2010-03-05,68.0
2010-03-06,27.0
2010-03-07,27.0
2010-03-08,82.0
2010-03-09,78.0
2010-03-10,76.0
2010-03-11,68.0
2010-03-12,67.0
2010-03-13,35.0
2010-03-14,25.0
2010-03-15,81.0
2010-03-16,80.0
2010-03-17,74.0
2010-03-18,78.0
2010-03-19,65.0
2010-03-20,33.0
2010-03-21,32.0
2010-03-22,72.0
2010-03-23,75.0
2010-03-24,71.0
2010-03-25,60.0
2010-03-26,66.0
2010-03-27,22.0
2010-03-28,30.0
2010-03-29,71.0
2010-03-30,69.0
2010-03-31,63.0
2010-04-01,61.0
2010-04-02,60.0
2010-04-03,23.0
2010-04-04,26.0
2010-04-05,72.0
2010-04-06,65.0
2010-04-07,75.0
2010-04-08,76.0
2010-04-09,66.0
2010-04-10,27.0
2010-04-11,30.0
2010-04-12,73.0
2010-04-13,74.0
2010-04-14,72.0
2010-04-15,66.0
2010-04-16,72.0
2010-04-17,30.0
2010-04-18,30.0
2010-04-19,75.0
2010-04-20,80.0
2010-04-21,75.0
2010-04-22,76.0
2010-04-23,34.0
2010-04-24,29.0
2010-04-25,30.0
2010-04-26,81.0
2010-04-27,79.0
2010-04-28,72.0
2010-04-29,63.0
2010-04-30,23.0
2010-05-01,20.0
2010-05-02,21.0
2010-05-03,37.0
2010-05-04,93.0
2010-05-05,82.0
2010-05-06,91.0
2010-05-07,87.0
2010-05-08,37.0
2010-05-09,40.0
2010-05-10,88.0
2010-05-11,85.0
2010-05-12,77.0
2010-05-13,85.0
2010-05-14,76.0
2010-05-15,34.0
2010-05-16,29.0
2010-05-17,79.0
2010-05-18,69.0
2010-05-19,71.0
2010-05-20,77.0
2010-05-21,69.0
2010-05-22,25.0
2010-05-23,26.0
2010-05-24,74.0
2010-05-25,77.0
2010-05-26,75.0
2010-05-27,73.0
2010-05-28,75.0
2010-05-29,31.0
2010-05-30,33.0
2010-05-31,80.0
2010-06-01,69.0
2010-06-02,72.0
2010-06-03,61.0
2010-06-04,65.0
2010-06-05,29.0
2010-06-06,23.0
2010-06-07,70.0
2010-06-08,67.0
2010-06-09,60.0
2010-06-10,61.0
2010-06-11,57.0
2010-06-12,23.0
2010-06-13,26.0
2010-06-14,63.0
2010-06-15,60.0
2010-06-16,63.0
2010-06-17,62.0
2010-06-18,64.0
2010-06-19,28.0
2010-06-20,17.0
2010-06-21,61.0
2010-06-22,73.0
2010-06-23,66.0
2010-06-24,63.0
2010-06-25,58.0
2010-06-26,22.0
2010-06-27,23.0
2010-06-28,67.0
2010-06-29,56.0
2010-06-30,55.0
2010-07-01,53.0
2010-07-02,42.0
2010-07-03,18.0
2010-07-04,20.0
2010-07-05,51.0
2010-07-06,51.0
2010-07-07,44.0
2010-07-08,60.0
2010-07-09,48.0
2010-07-10,25.0
2010-07-11,21.0
2010-07-12,47.0
2010-07-13,58.0
2010-07-14,61.0
2010-07-15,55.0
2010-07-16,45.0
2010-07-17,16.0
2010-07-18,21.0
2010-07-19,56.0
2010-07-20,54.0
2010-07-21,61.0
2010-07-22,55.0
2010-07-23,50.0
2010-07-24,18.0
2010-07-25,21.0
2010-07-26,50.0
2010-07-27,42.0
2010-07-28,46.0
2010-07-29,48.0
2010-07-30,37.0
2010-07-31,20.0
2010-08-01,21.0
2010-08-02,50.0
2010-08-03,51.0
2010-08-04,46.0
2010-08-05,52.0
2010-08-06,43.0
2010-08-07,16.0
2010-08-08,22.0
2010-08-09,56.0
2010-08-10,48.0
2010-08-11,46.0
2010-08-12,52.0
2010-08-13,49.0
2010-08-14,26.0
2010-08-15,25.0
2010-08-16,56.0
2010-08-17,52.0
2010-08-18,52.0
2010-08-19,47.0
2010-08-20,46.0
2010-08-21,21.0
2010-08-22,10.0
2010-08-23,55.0
2010-08-24,49.0
2010-08-25,58.0
2010-08-26,56.0
2010-08-27,46.0
2010-08-28,21.0
