date,chung khoan
2018-01-17,63.0
2018-01-18,57.0
2018-01-19,56.0
2018-01-20,14.0
2018-01-21,11.0
2018-01-22,71.0
2018-01-23,54.0
2018-01-24,52.0
2018-01-25,69.0
2018-01-26,58.0
2018-01-27,14.0
2018-01-28,12.0
2018-01-29,69.0
2018-01-30,62.0
2018-01-31,63.0
2018-02-01,65.0
2018-02-02,62.0
2018-02-03,13.0
2018-02-04,13.0
2018-02-05,73.0
2018-02-06,100.0
2018-02-07,83.0
2018-02-08,67.0
2018-02-09,71.0
2018-02-10,15.0
2018-02-11,15.0
2018-02-12,59.0
2018-02-13,56.0
2018-02-14,15.0
2018-02-15,7.0
2018-02-16,9.0
2018-02-17,11.0
2018-02-18,13.0
2018-02-19,10.0
2018-02-20,17.0
2018-02-21,64.0
2018-02-22,66.0
2018-02-23,67.0
2018-02-24,15.0
2018-02-25,12.0
2018-02-26,71.0
2018-02-27,65.0
2018-02-28,66.0
2018-03-01,66.0
2018-03-02,66.0
2018-03-03,14.0
2018-03-04,13.0
2018-03-05,65.0
2018-03-06,66.0
2018-03-07,66.0
2018-03-08,66.0
2018-03-09,61.0
2018-03-10,16.0
2018-03-11,14.0
2018-03-12,66.0
2018-03-13,58.0
2018-03-14,64.0
2018-03-15,66.0
2018-03-16,61.0
2018-03-17,19.0
2018-03-18,13.0
2018-03-19,72.0
2018-03-20,58.0
2018-03-21,64.0
2018-03-22,65.0
2018-03-23,69.0
2018-03-24,17.0
2018-03-25,18.0
2018-03-26,72.0
2018-03-27,66.0
2018-03-28,62.0
2018-03-29,60.0
2018-03-30,57.0
2018-03-31,14.0
2018-04-01,15.0
2018-04-02,65.0
2018-04-03,62.0
2018-04-04,62.0
2018-04-05,60.0
2018-04-06,65.0
2018-04-07,16.0
2018-04-08,15.0
2018-04-09,60.0
2018-04-10,60.0
2018-04-11,64.0
2018-04-12,61.0
2018-04-13,63.0
2018-04-14,13.0
2018-04-15,14.0
2018-04-16,61.0
2018-04-17,61.0
2018-04-18,59.0
2018-04-19,66.0
2018-04-20,64.0
2018-04-21,14.0
2018-04-22,14.0
2018-04-23,67.0
2018-04-24,60.0
2018-04-25,14.0
2018-04-26,65.0
2018-04-27,63.0
2018-04-28,12.0
2018-04-29,9.0
2018-04-30,9.0
2018-05-01,12.0
2018-05-02,63.0
2018-05-03,61.0
2018-05-04,58.0
2018-05-05,14.0
2018-05-06,10.0
2018-05-07,66.0
2018-05-08,67.0
2018-05-09,58.0
2018-05-10,57.0
2018-05-11,53.0
2018-05-12,11.0
2018-05-13,13.0
2018-05-14,53.0
2018-05-15,51.0
2018-05-16,49.0
2018-05-17,57.0
2018-05-18,51.0
2018-05-19,13.0
2018-05-20,12.0
2018-05-21,54.0
2018-05-22,56.0
2018-05-23,58.0
2018-05-24,56.0
2018-05-25,55.0
2018-05-26,13.0
2018-05-27,11.0
2018-05-28,62.0
2018-05-29,60.0
2018-05-30,59.0
2018-05-31,60.0
2018-06-01,54.0
2018-06-02,18.0
2018-06-03,11.0
2018-06-04,64.0
2018-06-05,59.0
2018-06-06,52.0
2018-06-07,61.0
2018-06-08,53.0
2018-06-09,11.0
2018-06-10,11.0
2018-06-11,53.0
2018-06-12,51.0
2018-06-13,51.0
2018-06-14,46.0
2018-06-15,40.0
2018-06-16,9.0
2018-06-17,8.0
2018-06-18,42.0
2018-06-19,53.0
2018-06-20,46.0
2018-06-21,43.0
2018-06-22,45.0
2018-06-23,9.0
2018-06-24,10.0
2018-06-25,42.0
2018-06-26,41.0
2018-06-27,40.0
2018-06-28,40.0
2018-06-29,46.0
2018-06-30,10.0
2018-07-01,8.0
2018-07-02,46.0
2018-07-03,48.0
2018-07-04,54.0
2018-07-05,57.0
2018-07-06,50.0
2018-07-07,12.0
2018-07-08,12.0
2018-07-09,51.0
2018-07-10,45.0
2018-07-11,44.0
2018-07-12,53.0
2018-07-13,46.0
2018-07-14,12.0
2018-07-15,10.0
2018-07-16,56.0
2018-07-17,54.0
2018-07-18,57.0
2018-07-19,49.0
2018-07-20,53.0
2018-07-21,13.0
2018-07-22,13.0
2018-07-23,54.0
2018-07-24,59.0
2018-07-25,55.0
2018-07-26,54.0
2018-07-27,51.0
2018-07-28,12.0
2018-07-29,12.0
2018-07-30,53.0
2018-07-31,49.0
2018-08-01,51.0
2018-08-02,54.0
2018-08-03,58.0
2018-08-04,13.0
2018-08-05,12.0
2018-08-06,54.0
2018-08-07,46.0
2018-08-08,49.0
2018-08-09,52.0
2018-08-10,42.0
2018-08-11,11.0
2018-08-12,11.0
2018-08-13,48.0
2018-08-14,52.0
2018-08-15,46.0
2018-08-16,46.0
2018-08-17,45.0
2018-08-18,9.0
2018-08-19,9.0
2018-08-20,48.0
2018-08-21,51.0
2018-08-22,54.0
2018-08-23,51.0
2018-08-24,44.0
2018-08-25,12.0
2018-08-26,10.0
2018-08-27,43.0
2018-08-28,43.0
2018-08-29,42.0
2018-08-30,47.0
2018-08-31,52.0
2018-09-01,8.0
2018-09-02,9.0
2018-09-03,13.0
2018-09-04,46.0
2018-09-05,47.0
2018-09-06,46.0
2018-09-07,45.0
2018-09-08,10.0
2018-09-09,10.0
2018-09-10,53.0
2018-09-11,48.0
2018-09-12,48.0
2018-09-13,51.0
