date,dau tu
2011-10-10,89.0
2011-10-11,97.0
2011-10-12,95.0
2011-10-13,88.0
2011-10-14,90.0
2011-10-15,81.0
2011-10-16,78.0
2011-10-17,95.0
2011-10-18,95.0
2011-10-19,87.0
2011-10-20,87.0
2011-10-21,89.0
2011-10-22,76.0
2011-10-23,74.0
2011-10-24,98.0
2011-10-25,96.0
2011-10-26,93.0
2011-10-27,93.0
2011-10-28,88.0
2011-10-29,79.0
2011-10-30,73.0
2011-10-31,97.0
2011-11-01,91.0
2011-11-02,90.0
2011-11-03,89.0
2011-11-04,90.0
2011-11-05,74.0
2011-11-06,67.0
2011-11-07,87.0
2011-11-08,90.0
2011-11-09,87.0
2011-11-10,90.0
2011-11-11,87.0
2011-11-12,79.0
2011-11-13,69.0
2011-11-14,96.0
2011-11-15,93.0
2011-11-16,94.0
2011-11-17,85.0
2011-11-18,84.0
2011-11-19,72.0
2011-11-20,72.0
2011-11-21,92.0
2011-11-22,79.0
2011-11-23,88.0
2011-11-24,85.0
2011-11-25,86.0
2011-11-26,83.0
2011-11-27,81.0
2011-11-28,95.0
2011-11-29,93.0
2011-11-30,87.0
2011-12-01,88.0
2011-12-02,84.0
2011-12-03,73.0
2011-12-04,69.0
2011-12-05,91.0
2011-12-06,83.0
2011-12-07,93.0
2011-12-08,86.0
2011-12-09,86.0
2011-12-10,74.0
2011-12-11,73.0
2011-12-12,93.0
2011-12-13,92.0
2011-12-14,83.0
2011-12-15,83.0
2011-12-16,92.0
2011-12-17,72.0
2011-12-18,69.0
2011-12-19,88.0
2011-12-20,83.0
2011-12-21,86.0
2011-12-22,82.0
2011-12-23,78.0
2011-12-24,65.0
2011-12-25,68.0
2011-12-26,75.0
2011-12-27,82.0
2011-12-28,87.0
2011-12-29,82.0
2011-12-30,78.0
2011-12-31,64.0
2012-01-01,67.0
2012-01-02,77.0
2012-01-03,82.0
2012-01-04,85.0
2012-01-05,81.0
2012-01-06,84.0
2012-01-07,65.0
2012-01-08,67.0
2012-01-09,80.0
2012-01-10,77.0
2012-01-11,76.0
2012-01-12,73.0
2012-01-13,76.0
2012-01-14,66.0
2012-01-15,60.0
2012-01-16,70.0
2012-01-17,70.0
2012-01-18,70.0
2012-01-19,62.0
2012-01-20,64.0
2012-01-21,54.0
2012-01-22,64.0
2012-01-23,70.0
2012-01-24,64.0
2012-01-25,66.0
2012-01-26,73.0
2012-01-27,71.0
2012-01-28,80.0
2012-01-29,78.0
2012-01-30,87.0
2012-01-31,88.0
2012-02-01,89.0
2012-02-02,84.0
2012-02-03,87.0
2012-02-04,80.0
2012-02-05,69.0
2012-02-06,84.0
2012-02-07,93.0
2012-02-08,88.0
2012-02-09,90.0
2012-02-10,84.0
2012-02-11,78.0
2012-02-12,73.0
2012-02-13,86.0
2012-02-14,86.0
2012-02-15,96.0
2012-02-16,89.0
2012-02-17,89.0
2012-02-18,81.0
2012-02-19,75.0
2012-02-20,93.0
2012-02-21,96.0
2012-02-22,92.0
2012-02-23,94.0
2012-02-24,85.0
2012-02-25,73.0
2012-02-26,75.0
2012-02-27,89.0
2012-02-28,91.0
2012-02-29,99.0
2012-03-01,92.0
2012-03-02,94.0
2012-03-03,82.0
2012-03-04,83.0
2012-03-05,95.0
2012-03-06,89.0
2012-03-07,92.0
2012-03-08,89.0
2012-03-09,91.0
2012-03-10,85.0
2012-03-11,76.0
2012-03-12,93.0
2012-03-13,100.0
2012-03-14,94.0
2012-03-15,98.0
2012-03-16,97.0
2012-03-17,85.0
2012-03-18,77.0
2012-03-19,91.0
2012-03-20,96.0
2012-03-21,95.0
2012-03-22,90.0
2012-03-23,92.0
2012-03-24,78.0
2012-03-25,74.0
2012-03-26,97.0
2012-03-27,95.0
2012-03-28,94.0
2012-03-29,97.0
2012-03-30,78.0
2012-03-31,66.0
2012-04-01,68.0
2012-04-02,86.0
2012-04-03,96.0
2012-04-04,94.0
2012-04-05,96.0
2012-04-06,86.0
2012-04-07,80.0
2012-04-08,78.0
2012-04-09,96.0
2012-04-10,87.0
2012-04-11,84.0
2012-04-12,83.0
2012-04-13,90.0
2012-04-14,72.0
2012-04-15,74.0
2012-04-16,90.0
2012-04-17,89.0
2012-04-18,93.0
2012-04-19,83.0
2012-04-20,92.0
2012-04-21,76.0
2012-04-22,72.0
2012-04-23,92.0
2012-04-24,91.0
2012-04-25,87.0
2012-04-26,82.0
2012-04-27,76.0
2012-04-28,67.0
2012-04-29,70.0
2012-04-30,61.0
2012-05-01,74.0
2012-05-02,87.0
2012-05-03,89.0
2012-05-04,85.0
2012-05-05,77.0
2012-05-06,73.0
2012-05-07,90.0
2012-05-08,87.0
2012-05-09,87.0
2012-05-10,83.0
2012-05-11,85.0
2012-05-12,76.0
2012-05-13,69.0
2012-05-14,84.0
2012-05-15,83.0
2012-05-16,80.0
2012-05-17,81.0
2012-05-18,81.0
2012-05-19,69.0
2012-05-20,75.0
2012-05-21,86.0
2012-05-22,81.0
2012-05-23,75.0
2012-05-24,80.0
2012-05-25,73.0
2012-05-26,66.0
2012-05-27,72.0
2012-05-28,80.0
2012-05-29,87.0
2012-05-30,80.0
2012-05-31,75.0
2012-06-01,77.0
2012-06-02,66.0
2012-06-03,73.0
2012-06-04,82.0
2012-06-05,77.0
