date,co phieu
2015-07-28,91.0
2015-07-29,86.0
2015-07-30,85.0
2015-07-31,83.0
2015-08-01,46.0
2015-08-02,55.0
2015-08-03,95.0
2015-08-04,65.0
2015-08-05,70.0
2015-08-06,81.0
2015-08-07,60.0
2015-08-08,32.0
2015-08-09,27.0
2015-08-10,75.0
2015-08-11,61.0
2015-08-12,65.0
2015-08-13,57.0
2015-08-14,72.0
2015-08-15,39.0
2015-08-16,39.0
2015-08-17,72.0
2015-08-18,70.0
2015-08-19,86.0
2015-08-20,61.0
2015-08-21,76.0
2015-08-22,42.0
2015-08-23,39.0
2015-08-24,83.0
2015-08-25,76.0
2015-08-26,97.0
2015-08-27,71.0
2015-08-28,81.0
2015-08-29,44.0
2015-08-30,34.0
2015-08-31,48.0
2015-09-01,58.0
2015-09-02,39.0
2015-09-03,66.0
2015-09-04,64.0
2015-09-05,34.0
2015-09-06,36.0
2015-09-07,70.0
2015-09-08,61.0
2015-09-09,62.0
2015-09-10,60.0
2015-09-11,66.0
2015-09-12,32.0
2015-09-13,34.0
2015-09-14,71.0
2015-09-15,60.0
2015-09-16,64.0
2015-09-17,57.0
2015-09-18,55.0
2015-09-19,30.0
2015-09-20,34.0
2015-09-21,71.0
2015-09-22,82.0
2015-09-23,67.0
2015-09-24,72.0
2015-09-25,56.0
2015-09-26,33.0
2015-09-27,30.0
2015-09-28,69.0
2015-09-29,70.0
2015-09-30,67.0
2015-10-01,67.0
2015-10-02,62.0
2015-10-03,37.0
2015-10-04,25.0
2015-10-05,67.0
2015-10-06,93.0
2015-10-07,82.0
2015-10-08,84.0
2015-10-09,79.0
2015-10-10,48.0
2015-10-11,34.0
2015-10-12,77.0
2015-10-13,65.0
2015-10-14,69.0
2015-10-15,71.0
2015-10-16,74.0
2015-10-17,45.0
2015-10-18,35.0
2015-10-19,89.0
2015-10-20,71.0
2015-10-21,71.0
2015-10-22,65.0
2015-10-23,69.0
2015-10-24,41.0
2015-10-25,40.0
2015-10-26,78.0
2015-10-27,93.0
2015-10-28,77.0
2015-10-29,85.0
2015-10-30,72.0
2015-10-31,29.0
2015-11-01,27.0
2015-11-02,97.0
2015-11-03,52.0
2015-11-04,67.0
2015-11-05,76.0
2015-11-06,75.0
2015-11-07,44.0
2015-11-08,38.0
2015-11-09,70.0
2015-11-10,70.0
2015-11-11,64.0
2015-11-12,68.0
2015-11-13,77.0
2015-11-14,42.0
2015-11-15,43.0
2015-11-16,78.0
2015-11-17,87.0
2015-11-18,81.0
2015-11-19,65.0
2015-11-20,60.0
2015-11-21,32.0
2015-11-22,30.0
2015-11-23,82.0
2015-11-24,65.0
2015-11-25,63.0
2015-11-26,75.0
2015-11-27,61.0
2015-11-28,39.0
2015-11-29,41.0
2015-11-30,61.0
2015-12-01,61.0
2015-12-02,55.0
2015-12-03,58.0
2015-12-04,62.0
2015-12-05,26.0
2015-12-06,35.0
2015-12-07,65.0
2015-12-08,74.0
2015-12-09,70.0
2015-12-10,71.0
2015-12-11,64.0
2015-12-12,43.0
2015-12-13,45.0
2015-12-14,66.0
2015-12-15,76.0
2015-12-16,72.0
2015-12-17,69.0
2015-12-18,70.0
2015-12-19,37.0
2015-12-20,23.0
2015-12-21,65.0
2015-12-22,60.0
2015-12-23,68.0
2015-12-24,67.0
2015-12-25,76.0
2015-12-26,52.0
2015-12-27,49.0
2015-12-28,61.0
2015-12-29,65.0
2015-12-30,74.0
2015-12-31,58.0
2016-01-01,29.0
2016-01-02,29.0
2016-01-03,37.0
2016-01-04,94.0
2016-01-05,60.0
2016-01-06,79.0
2016-01-07,70.0
2016-01-08,71.0
2016-01-09,35.0
2016-01-10,24.0
2016-01-11,70.0
2016-01-12,80.0
2016-01-13,65.0
2016-01-14,57.0
2016-01-15,56.0
2016-01-16,37.0
2016-01-17,32.0
2016-01-18,84.0
2016-01-19,67.0
2016-01-20,71.0
2016-01-21,81.0
2016-01-22,71.0
2016-01-23,40.0
2016-01-24,26.0
2016-01-25,84.0
2016-01-26,75.0
2016-01-27,67.0
2016-01-28,67.0
2016-01-29,76.0
2016-01-30,31.0
2016-01-31,19.0
2016-02-01,74.0
2016-02-02,67.0
2016-02-03,57.0
2016-02-04,39.0
2016-02-05,47.0
2016-02-06,18.0
2016-02-07,18.0
2016-02-08,26.0
2016-02-09,0.0
2016-02-10,25.0
2016-02-11,0.0
2016-02-12,30.0
2016-02-13,28.0
2016-02-14,22.0
2016-02-15,64.0
2016-02-16,61.0
2016-02-17,79.0
2016-02-18,57.0
2016-02-19,83.0
2016-02-20,30.0
2016-02-21,42.0
2016-02-22,77.0
2016-02-23,93.0
2016-02-24,88.0
2016-02-25,74.0
2016-02-26,72.0
2016-02-27,39.0
2016-02-28,32.0
2016-02-29,75.0
2016-03-01,83.0
2016-03-02,83.0
2016-03-03,86.0
2016-03-04,85.0
2016-03-05,46.0
2016-03-06,38.0
2016-03-07,100.0
2016-03-08,82.0
2016-03-09,76.0
2016-03-10,84.0
2016-03-11,88.0
2016-03-12,47.0
2016-03-13,45.0
2016-03-14,93.0
2016-03-15,95.0
2016-03-16,100.0
2016-03-17,77.0
2016-03-18,68.0
2016-03-19,44.0
2016-03-20,48.0
2016-03-21,69.0
2016-03-22,90.0
2016-03-23,74.0
