date,dau tu
2016-02-08,25.0
2016-02-09,25.0
2016-02-10,25.0
2016-02-11,25.0
2016-02-12,28.0
2016-02-13,25.0
2016-02-14,26.0
2016-02-15,29.0
2016-02-16,30.0
2016-02-17,26.0
2016-02-18,28.0
2016-02-19,30.0
2016-02-20,27.0
2016-02-21,26.0
2016-02-22,29.0
2016-02-23,29.0
2016-02-24,28.0
2016-02-25,29.0
2016-02-26,28.0
2016-02-27,28.0
2016-02-28,25.0
2016-02-29,29.0
2016-03-01,29.0
2016-03-02,26.0
2016-03-03,28.0
2016-03-04,26.0
2016-03-05,24.0
2016-03-06,25.0
2016-03-07,25.0
2016-03-08,25.0
2016-03-09,31.0
2016-03-10,27.0
2016-03-11,28.0
2016-03-12,25.0
2016-03-13,25.0
2016-03-14,27.0
2016-03-15,30.0
2016-03-16,29.0
2016-03-17,28.0
2016-03-18,28.0
2016-03-19,24.0
2016-03-20,24.0
2016-03-21,28.0
2016-03-22,26.0
2016-03-23,26.0
2016-03-24,24.0
2016-03-25,24.0
2016-03-26,23.0
2016-03-27,25.0
2016-03-28,27.0
2016-03-29,24.0
2016-03-30,26.0
2016-03-31,25.0
2016-04-01,22.0
2016-04-02,51.0
2016-04-03,46.0
2016-04-04,42.0
2016-04-05,35.0
2016-04-06,33.0
2016-04-07,30.0
2016-04-08,29.0
2016-04-09,29.0
2016-04-10,25.0
2016-04-11,28.0
2016-04-12,27.0
2016-04-13,27.0
2016-04-14,26.0
2016-04-15,26.0
2016-04-16,21.0
2016-04-17,21.0
2016-04-18,26.0
2016-04-19,27.0
2016-04-20,26.0
2016-04-21,26.0
2016-04-22,26.0
2016-04-23,21.0
2016-04-24,22.0
2016-04-25,25.0
2016-04-26,24.0
2016-04-27,25.0
2016-04-28,25.0
2016-04-29,23.0
2016-04-30,19.0
2016-05-01,17.0
2016-05-02,20.0
2016-05-03,23.0
2016-05-04,25.0
2016-05-05,26.0
2016-05-06,22.0
2016-05-07,20.0
2016-05-08,21.0
2016-05-09,26.0
2016-05-10,26.0
2016-05-11,25.0
2016-05-12,23.0
2016-05-13,21.0
2016-05-14,20.0
2016-05-15,20.0
2016-05-16,20.0
2016-05-17,24.0
2016-05-18,21.0
2016-05-19,24.0
2016-05-20,22.0
2016-05-21,19.0
2016-05-22,20.0
2016-05-23,20.0
2016-05-24,21.0
2016-05-25,21.0
2016-05-26,19.0
2016-05-27,21.0
2016-05-28,18.0
2016-05-29,20.0
2016-05-30,22.0
2016-05-31,22.0
2016-06-01,23.0
2016-06-02,24.0
2016-06-03,25.0
2016-06-04,22.0
2016-06-05,26.0
2016-06-06,23.0
2016-06-07,22.0
2016-06-08,22.0
2016-06-09,22.0
2016-06-10,21.0
2016-06-11,18.0
2016-06-12,18.0
2016-06-13,20.0
2016-06-14,22.0
2016-06-15,20.0
2016-06-16,21.0
2016-06-17,20.0
2016-06-18,19.0
2016-06-19,20.0
2016-06-20,20.0
2016-06-21,21.0
2016-06-22,21.0
2016-06-23,24.0
2016-06-24,21.0
2016-06-25,18.0
2016-06-26,21.0
2016-06-27,24.0
2016-06-28,46.0
2016-06-29,37.0
2016-06-30,33.0
2016-07-01,29.0
2016-07-02,23.0
2016-07-03,21.0
2016-07-04,27.0
2016-07-05,23.0
2016-07-06,24.0
2016-07-07,23.0
2016-07-08,24.0
2016-07-09,20.0
2016-07-10,20.0
2016-07-11,22.0
2016-07-12,22.0
2016-07-13,23.0
2016-07-14,20.0
2016-07-15,21.0
2016-07-16,20.0
2016-07-17,19.0
2016-07-18,21.0
2016-07-19,21.0
2016-07-20,21.0
2016-07-21,22.0
2016-07-22,24.0
2016-07-23,20.0
2016-07-24,20.0
2016-07-25,23.0
2016-07-26,22.0
2016-07-27,20.0
2016-07-28,21.0
2016-07-29,23.0
2016-07-30,19.0
2016-07-31,19.0
2016-08-01,22.0
2016-08-02,21.0
2016-08-03,21.0
2016-08-04,21.0
2016-08-05,21.0
2016-08-06,19.0
2016-08-07,19.0
2016-08-08,21.0
2016-08-09,22.0
2016-08-10,20.0
2016-08-11,21.0
2016-08-12,20.0
2016-08-13,19.0
2016-08-14,20.0
2016-08-15,25.0
2016-08-16,23.0
2016-08-17,25.0
2016-08-18,24.0
2016-08-19,21.0
2016-08-20,21.0
2016-08-21,22.0
2016-08-22,28.0
2016-08-23,47.0
2016-08-24,58.0
2016-08-25,58.0
2016-08-26,68.0
2016-08-27,81.0
2016-08-28,84.0
2016-08-29,84.0
2016-08-30,82.0
2016-08-31,92.0
2016-09-01,89.0
2016-09-02,96.0
2016-09-03,95.0
2016-09-04,96.0
2016-09-05,100.0
2016-09-06,100.0
2016-09-07,77.0
2016-09-08,55.0
2016-09-09,51.0
2016-09-10,48.0
2016-09-11,52.0
2016-09-12,42.0
2016-09-13,35.0
2016-09-14,30.0
2016-09-15,29.0
2016-09-16,29.0
2016-09-17,28.0
2016-09-18,27.0
2016-09-19,27.0
2016-09-20,29.0
2016-09-21,26.0
2016-09-22,25.0
2016-09-23,26.0
2016-09-24,24.0
2016-09-25,25.0
2016-09-26,24.0
2016-09-27,25.0
2016-09-28,24.0
2016-09-29,25.0
2016-09-30,23.0
2016-10-01,23.0
2016-10-02,22.0
2016-10-03,25.0
2016-10-04,23.0
