date,dau tu
2026-01-01,57.0
2026-01-02,56.0
2026-01-03,49.0
2026-01-04,60.0
2026-01-05,74.0
2026-01-06,71.0
2026-01-07,74.0
2026-01-08,59.0
2026-01-09,61.0
2026-01-10,63.0
2026-01-11,51.0
2026-01-12,59.0
2026-01-13,100.0
2026-01-14,86.0
2026-01-15,76.0
2026-01-16,68.0
2026-01-17,63.0
2026-01-18,56.0
2026-01-19,86.0
2026-01-20,61.0
2026-01-21,67.0
2026-01-22,64.0
2026-01-23,55.0
2026-01-24,49.0
2026-01-25,57.0
2026-01-26,70.0
2026-01-27,68.0
2026-01-28,65.0
2026-01-29,57.0
2026-01-30,64.0
2026-01-31,42.0
2026-02-01,38.0
2026-02-02,62.0
2026-02-03,67.0
2026-02-04,62.0
2026-02-05,54.0
2026-02-06,51.0
2026-02-07,53.0
2026-02-08,42.0
2026-02-09,51.0
2026-02-10,57.0
2026-02-11,52.0
2026-02-12,59.0
2026-02-13,47.0
2026-02-14,30.0
2026-02-15,30.0
2026-02-16,26.0
2026-02-17,46.0
2026-02-18,41.0
2026-02-19,40.0
2026-02-20,37.0
2026-02-21,57.0
2026-02-22,58.0
2026-02-23,72.0
2026-02-24,63.0
2026-02-25,71.0
2026-02-26,69.0
2026-02-27,70.0
2026-02-28,55.0
2026-03-01,40.0
2026-03-02,76.0
2026-03-03,61.0
2026-03-04,69.0
2026-03-05,62.0
2026-03-06,75.0
2026-03-07,47.0
2026-03-08,50.0
2026-03-09,90.0
2026-03-10,71.0
2026-03-11,72.0
2026-03-12,77.0
2026-03-13,74.0
2026-03-14,58.0
2026-03-15,48.0
2026-03-16,75.0
2026-03-17,76.0
2026-03-18,62.0
2026-03-19,70.0
2026-03-20,63.0
2026-03-21,47.0
2026-03-22,61.0
2026-03-23,68.0
2026-03-24,70.0
2026-03-25,67.0
2026-03-26,67.0
2026-03-27,69.0
2026-03-28,55.0
2026-03-29,56.0
2026-03-30,69.0
2026-03-31,64.0
2026-04-01,70.0
2026-04-02,67.0
2026-04-03,60.0
2026-04-04,47.0
2026-04-05,46.0
2026-04-06,64.0
2026-04-07,76.0
