date,dau tu
2014-04-01,83.0
2014-04-02,78.0
2014-04-03,86.0
2014-04-04,71.0
2014-04-05,64.0
2014-04-06,68.0
2014-04-07,81.0
2014-04-08,71.0
2014-04-09,65.0
2014-04-10,74.0
2014-04-11,69.0
2014-04-12,64.0
2014-04-13,62.0
2014-04-14,73.0
2014-04-15,70.0
2014-04-16,79.0
2014-04-17,73.0
2014-04-18,70.0
2014-04-19,62.0
2014-04-20,59.0
2014-04-21,68.0
2014-04-22,71.0
2014-04-23,68.0
2014-04-24,74.0
2014-04-25,69.0
2014-04-26,63.0
2014-04-27,62.0
2014-04-28,65.0
2014-04-29,62.0
2014-04-30,56.0
2014-05-01,54.0
2014-05-02,58.0
2014-05-03,61.0
2014-05-04,64.0
2014-05-05,74.0
2014-05-06,67.0
2014-05-07,71.0
2014-05-08,69.0
2014-05-09,65.0
2014-05-10,60.0
2014-05-11,58.0
2014-05-12,62.0
2014-05-13,60.0
2014-05-14,60.0
2014-05-15,62.0
2014-05-16,58.0
2014-05-17,55.0
2014-05-18,50.0
2014-05-19,63.0
2014-05-20,62.0
2014-05-21,68.0
2014-05-22,69.0
2014-05-23,67.0
2014-05-24,57.0
2014-05-25,52.0
2014-05-26,67.0
2014-05-27,63.0
2014-05-28,64.0
2014-05-29,67.0
2014-05-30,59.0
2014-05-31,57.0
2014-06-01,55.0
2014-06-02,59.0
2014-06-03,64.0
2014-06-04,63.0
2014-06-05,63.0
2014-06-06,59.0
2014-06-07,51.0
2014-06-08,58.0
2014-06-09,65.0
2014-06-10,64.0
2014-06-11,64.0
2014-06-12,62.0
2014-06-13,60.0
2014-06-14,55.0
2014-06-15,52.0
2014-06-16,60.0
2014-06-17,58.0
2014-06-18,61.0
2014-06-19,59.0
2014-06-20,61.0
2014-06-21,56.0
2014-06-22,54.0
2014-06-23,65.0
2014-06-24,67.0
2014-06-25,65.0
2014-06-26,62.0
2014-06-27,73.0
2014-06-28,57.0
2014-06-29,59.0
2014-06-30,67.0
2014-07-01,74.0
2014-07-02,100.0
2014-07-03,95.0
2014-07-04,82.0
2014-07-05,76.0
2014-07-06,67.0
2014-07-07,66.0
2014-07-08,66.0
2014-07-09,64.0
2014-07-10,61.0
2014-07-11,59.0
2014-07-12,63.0
2014-07-13,61.0
2014-07-14,69.0
2014-07-15,69.0
2014-07-16,69.0
2014-07-17,68.0
2014-07-18,63.0
2014-07-19,58.0
2014-07-20,57.0
2014-07-21,66.0
2014-07-22,68.0
2014-07-23,69.0
2014-07-24,67.0
2014-07-25,61.0
2014-07-26,59.0
2014-07-27,54.0
2014-07-28,62.0
2014-07-29,66.0
2014-07-30,66.0
2014-07-31,63.0
2014-08-01,70.0
2014-08-02,56.0
2014-08-03,59.0
2014-08-04,66.0
2014-08-05,62.0
2014-08-06,64.0
2014-08-07,65.0
2014-08-08,60.0
2014-08-09,61.0
2014-08-10,60.0
2014-08-11,68.0
2014-08-12,66.0
2014-08-13,69.0
2014-08-14,66.0
2014-08-15,64.0
2014-08-16,61.0
2014-08-17,61.0
2014-08-18,73.0
2014-08-19,70.0
2014-08-20,67.0
2014-08-21,72.0
2014-08-22,69.0
2014-08-23,66.0
2014-08-24,61.0
2014-08-25,74.0
2014-08-26,65.0
2014-08-27,75.0
2014-08-28,69.0
2014-08-29,61.0
2014-08-30,58.0
2014-08-31,52.0
2014-09-01,58.0
2014-09-02,59.0
2014-09-03,69.0
2014-09-04,67.0
2014-09-05,65.0
2014-09-06,59.0
2014-09-07,57.0
2014-09-08,69.0
2014-09-09,76.0
2014-09-10,72.0
2014-09-11,67.0
2014-09-12,67.0
2014-09-13,54.0
2014-09-14,55.0
2014-09-15,67.0
2014-09-16,68.0
2014-09-17,73.0
2014-09-18,68.0
2014-09-19,65.0
2014-09-20,57.0
2014-09-21,55.0
2014-09-22,73.0
2014-09-23,66.0
2014-09-24,72.0
2014-09-25,71.0
2014-09-26,66.0
2014-09-27,63.0
2014-09-28,72.0
2014-09-29,91.0
2014-09-30,91.0
2014-10-01,86.0
2014-10-02,91.0
2014-10-03,89.0
2014-10-04,77.0
2014-10-05,76.0
2014-10-06,92.0
2014-10-07,88.0
2014-10-08,86.0
2014-10-09,84.0
2014-10-10,72.0
2014-10-11,69.0
2014-10-12,75.0
2014-10-13,86.0
2014-10-14,78.0
2014-10-15,86.0
2014-10-16,83.0
2014-10-17,85.0
2014-10-18,69.0
2014-10-19,74.0
2014-10-20,73.0
2014-10-21,85.0
2014-10-22,84.0
2014-10-23,81.0
2014-10-24,76.0
2014-10-25,67.0
2014-10-26,68.0
2014-10-27,76.0
2014-10-28,79.0
2014-10-29,74.0
2014-10-30,73.0
2014-10-31,70.0
2014-11-01,60.0
2014-11-02,60.0
2014-11-03,69.0
2014-11-04,68.0
2014-11-05,73.0
2014-11-06,72.0
2014-11-07,71.0
2014-11-08,65.0
2014-11-09,63.0
2014-11-10,71.0
2014-11-11,69.0
2014-11-12,72.0
2014-11-13,69.0
2014-11-14,69.0
2014-11-15,65.0
2014-11-16,60.0
2014-11-17,68.0
2014-11-18,69.0
2014-11-19,69.0
2014-11-20,65.0
2014-11-21,68.0
2014-11-22,64.0
2014-11-23,63.0
2014-11-24,73.0
2014-11-25,69.0
2014-11-26,66.0
