date,co phieu
2026-01-01,16.0
2026-01-02,16.0
2026-01-03,23.0
2026-01-04,9.0
2026-01-05,53.0
2026-01-06,49.0
2026-01-07,64.0
2026-01-08,53.0
2026-01-09,71.0
2026-01-10,24.0
2026-01-11,23.0
2026-01-12,62.0
2026-01-13,58.0
2026-01-14,77.0
2026-01-15,71.0
2026-01-16,69.0
2026-01-17,22.0
2026-01-18,21.0
2026-01-19,73.0
2026-01-20,63.0
2026-01-21,58.0
2026-01-22,52.0
2026-01-23,50.0
2026-01-24,20.0
2026-01-25,22.0
2026-01-26,62.0
2026-01-27,70.0
2026-01-28,72.0
2026-01-29,66.0
2026-01-30,58.0
2026-01-31,17.0
2026-02-01,17.0
2026-02-02,70.0
2026-02-03,58.0
2026-02-04,61.0
2026-02-05,48.0
2026-02-06,54.0
2026-02-07,16.0
2026-02-08,13.0
2026-02-09,53.0
2026-02-10,46.0
2026-02-11,35.0
2026-02-12,48.0
2026-02-13,32.0
2026-02-14,15.0
2026-02-15,0.0
2026-02-16,0.0
2026-02-17,0.0
2026-02-18,0.0
2026-02-19,11.0
2026-02-20,13.0
2026-02-21,15.0
2026-02-22,17.0
2026-02-23,61.0
2026-02-24,61.0
2026-02-25,67.0
2026-02-26,59.0
2026-02-27,72.0
2026-02-28,23.0
2026-03-01,27.0
2026-03-02,74.0
2026-03-03,72.0
2026-03-04,73.0
2026-03-05,71.0
2026-03-06,62.0
2026-03-07,35.0
2026-03-08,29.0
2026-03-09,100.0
2026-03-10,90.0
2026-03-11,72.0
2026-03-12,76.0
2026-03-13,63.0
2026-03-14,39.0
2026-03-15,23.0
2026-03-16,63.0
2026-03-17,63.0
2026-03-18,79.0
2026-03-19,58.0
2026-03-20,75.0
2026-03-21,27.0
2026-03-22,25.0
2026-03-23,68.0
2026-03-24,63.0
2026-03-25,59.0
2026-03-26,58.0
2026-03-27,57.0
2026-03-28,20.0
2026-03-29,16.0
2026-03-30,58.0
2026-03-31,51.0
