date,co phieu
2016-10-22,32.0
2016-10-23,19.0
2016-10-24,55.0
2016-10-25,63.0
2016-10-26,47.0
2016-10-27,57.0
2016-10-28,56.0
2016-10-29,24.0
2016-10-30,16.0
2016-10-31,61.0
2016-11-01,45.0
2016-11-02,54.0
2016-11-03,50.0
2016-11-04,47.0
2016-11-05,21.0
2016-11-06,18.0
2016-11-07,51.0
2016-11-08,57.0
2016-11-09,69.0
2016-11-10,62.0
2016-11-11,53.0
2016-11-12,24.0
2016-11-13,26.0
2016-11-14,58.0
2016-11-15,59.0
2016-11-16,54.0
2016-11-17,62.0
2016-11-18,55.0
2016-11-19,26.0
2016-11-20,20.0
2016-11-21,58.0
2016-11-22,60.0
2016-11-23,69.0
2016-11-24,62.0
2016-11-25,51.0
2016-11-26,30.0
2016-11-27,22.0
2016-11-28,62.0
2016-11-29,60.0
2016-11-30,63.0
2016-12-01,61.0
2016-12-02,59.0
2016-12-03,25.0
2016-12-04,25.0
2016-12-05,49.0
2016-12-06,61.0
2016-12-07,53.0
2016-12-08,57.0
2016-12-09,61.0
2016-12-10,22.0
2016-12-11,21.0
2016-12-12,53.0
2016-12-13,59.0
2016-12-14,63.0
2016-12-15,54.0
2016-12-16,52.0
2016-12-17,19.0
2016-12-18,28.0
2016-12-19,57.0
2016-12-20,64.0
2016-12-21,52.0
2016-12-22,52.0
2016-12-23,46.0
2016-12-24,30.0
2016-12-25,26.0
2016-12-26,53.0
2016-12-27,43.0
2016-12-28,61.0
2016-12-29,54.0
2016-12-30,41.0
2016-12-31,26.0
2017-01-01,18.0
2017-01-02,21.0
2017-01-03,62.0
2017-01-04,72.0
2017-01-05,56.0
2017-01-06,56.0
2017-01-07,20.0
2017-01-08,19.0
2017-01-09,60.0
2017-01-10,53.0
2017-01-11,45.0
2017-01-12,51.0
2017-01-13,47.0
2017-01-14,21.0
2017-01-15,18.0
2017-01-16,50.0
2017-01-17,42.0
2017-01-18,48.0
2017-01-19,41.0
2017-01-20,41.0
2017-01-21,19.0
2017-01-22,11.0
2017-01-23,45.0
2017-01-24,48.0
2017-01-25,45.0
2017-01-26,12.0
2017-01-27,12.0
2017-01-28,18.0
2017-01-29,16.0
2017-01-30,16.0
2017-01-31,14.0
2017-02-01,16.0
2017-02-02,44.0
2017-02-03,52.0
2017-02-04,24.0
2017-02-05,17.0
2017-02-06,67.0
2017-02-07,59.0
2017-02-08,55.0
2017-02-09,54.0
2017-02-10,48.0
2017-02-11,30.0
2017-02-12,21.0
2017-02-13,71.0
2017-02-14,78.0
2017-02-15,73.0
2017-02-16,91.0
2017-02-17,73.0
2017-02-18,34.0
2017-02-19,27.0
2017-02-20,69.0
2017-02-21,84.0
2017-02-22,76.0
2017-02-23,83.0
2017-02-24,72.0
2017-02-25,30.0
2017-02-26,21.0
2017-02-27,73.0
2017-02-28,86.0
2017-03-01,77.0
2017-03-02,83.0
2017-03-03,80.0
2017-03-04,28.0
2017-03-05,17.0
2017-03-06,80.0
2017-03-07,82.0
2017-03-08,75.0
2017-03-09,87.0
2017-03-10,70.0
2017-03-11,28.0
2017-03-12,24.0
2017-03-13,65.0
2017-03-14,63.0
2017-03-15,69.0
2017-03-16,80.0
2017-03-17,88.0
2017-03-18,46.0
2017-03-19,40.0
2017-03-20,90.0
2017-03-21,84.0
2017-03-22,89.0
2017-03-23,89.0
2017-03-24,83.0
2017-03-25,40.0
2017-03-26,41.0
2017-03-27,100.0
2017-03-28,95.0
2017-03-29,82.0
2017-03-30,72.0
2017-03-31,76.0
2017-04-01,39.0
2017-04-02,35.0
2017-04-03,85.0
2017-04-04,85.0
2017-04-05,77.0
2017-04-06,37.0
2017-04-07,77.0
2017-04-08,37.0
2017-04-09,27.0
2017-04-10,86.0
2017-04-11,81.0
2017-04-12,86.0
2017-04-13,76.0
2017-04-14,66.0
2017-04-15,35.0
2017-04-16,28.0
2017-04-17,58.0
2017-04-18,67.0
2017-04-19,67.0
2017-04-20,67.0
2017-04-21,74.0
2017-04-22,30.0
2017-04-23,32.0
2017-04-24,68.0
2017-04-25,68.0
2017-04-26,66.0
2017-04-27,62.0
2017-04-28,62.0
2017-04-29,29.0
2017-04-30,27.0
2017-05-01,15.0
2017-05-02,22.0
2017-05-03,60.0
2017-05-04,77.0
2017-05-05,64.0
2017-05-06,28.0
2017-05-07,33.0
2017-05-08,69.0
2017-05-09,69.0
2017-05-10,72.0
2017-05-11,70.0
2017-05-12,63.0
2017-05-13,37.0
2017-05-14,19.0
2017-05-15,74.0
2017-05-16,80.0
2017-05-17,78.0
2017-05-18,67.0
2017-05-19,67.0
2017-05-20,31.0
2017-05-21,29.0
2017-05-22,73.0
2017-05-23,71.0
2017-05-24,71.0
2017-05-25,74.0
2017-05-26,76.0
2017-05-27,27.0
2017-05-28,28.0
2017-05-29,80.0
2017-05-30,70.0
2017-05-31,77.0
2017-06-01,78.0
2017-06-02,56.0
2017-06-03,23.0
2017-06-04,26.0
2017-06-05,68.0
2017-06-06,62.0
2017-06-07,74.0
2017-06-08,76.0
2017-06-09,83.0
2017-06-10,32.0
2017-06-11,24.0
2017-06-12,60.0
2017-06-13,71.0
2017-06-14,71.0
2017-06-15,72.0
2017-06-16,77.0
2017-06-17,37.0
2017-06-18,23.0
