date,chung khoan
2025-06-21,10.0
2025-06-22,17.0
2025-06-23,57.0
2025-06-24,62.0
2025-06-25,49.0
2025-06-26,51.0
2025-06-27,41.0
2025-06-28,13.0
2025-06-29,10.0
2025-06-30,44.0
2025-07-01,51.0
2025-07-02,65.0
2025-07-03,71.0
2025-07-04,57.0
2025-07-05,22.0
2025-07-06,12.0
2025-07-07,69.0
2025-07-08,77.0
2025-07-09,77.0
2025-07-10,81.0
2025-07-11,84.0
2025-07-12,13.0
2025-07-13,25.0
2025-07-14,73.0
2025-07-15,82.0
2025-07-16,75.0
2025-07-17,75.0
2025-07-18,96.0
2025-07-19,13.0
2025-07-20,23.0
2025-07-21,76.0
2025-07-22,84.0
2025-07-23,77.0
2025-07-24,76.0
2025-07-25,72.0
2025-07-26,18.0
2025-07-27,14.0
2025-07-28,100.0
2025-07-29,100.0
2025-07-30,80.0
2025-07-31,94.0
2025-08-01,76.0
2025-08-02,21.0
2025-08-03,26.0
2025-08-04,77.0
2025-08-05,92.0
2025-08-06,84.0
2025-08-07,91.0
2025-08-08,92.0
2025-08-09,24.0
2025-08-10,28.0
2025-08-11,89.0
2025-08-12,80.0
2025-08-13,87.0
2025-08-14,85.0
2025-08-15,100.0
2025-08-16,20.0
2025-08-17,27.0
2025-08-18,97.0
2025-08-19,88.0
2025-08-20,85.0
2025-08-21,86.0
2025-08-22,73.0
2025-08-23,14.0
2025-08-24,14.0
2025-08-25,86.0
2025-08-26,86.0
2025-08-27,88.0
2025-08-28,81.0
2025-08-29,73.0
2025-08-30,17.0
2025-08-31,0.0
2025-09-01,20.0
2025-09-02,22.0
2025-09-03,77.0
2025-09-04,76.0
2025-09-05,82.0
2025-09-06,23.0
2025-09-07,19.0
2025-09-08,88.0
2025-09-09,72.0
2025-09-10,75.0
2025-09-11,67.0
2025-09-12,66.0
2025-09-13,20.0
2025-09-14,15.0
2025-09-15,78.0
2025-09-16,87.0
2025-09-17,84.0
2025-09-18,73.0
2025-09-19,61.0
2025-09-20,16.0
2025-09-21,21.0
2025-09-22,67.0
2025-09-23,59.0
2025-09-24,79.0
2025-09-25,69.0
2025-09-26,55.0
2025-09-27,15.0
2025-09-28,13.0
2025-09-29,64.0
2025-09-30,63.0
2025-10-01,70.0
2025-10-02,67.0
2025-10-03,61.0
2025-10-04,13.0
2025-10-05,9.0
2025-10-06,75.0
2025-10-07,86.0
2025-10-08,72.0
2025-10-09,61.0
2025-10-10,71.0
2025-10-11,17.0
2025-10-12,26.0
2025-10-13,74.0
2025-10-14,73.0
2025-10-15,79.0
2025-10-16,59.0
2025-10-17,68.0
2025-10-18,12.0
2025-10-19,14.0
2025-10-20,96.0
2025-10-21,73.0
2025-10-22,80.0
2025-10-23,72.0
2025-10-24,78.0
2025-10-25,12.0
2025-10-26,20.0
2025-10-27,82.0
2025-10-28,59.0
2025-10-29,71.0
2025-10-30,69.0
2025-10-31,63.0
2025-11-01,13.0
2025-11-02,15.0
2025-11-03,81.0
2025-11-04,78.0
2025-11-05,67.0
2025-11-06,59.0
2025-11-07,65.0
2025-11-08,14.0
2025-11-09,18.0
2025-11-10,65.0
2025-11-11,61.0
2025-11-12,56.0
2025-11-13,74.0
2025-11-14,62.0
2025-11-15,11.0
2025-11-16,20.0
2025-11-17,70.0
2025-11-18,58.0
2025-11-19,65.0
2025-11-20,65.0
2025-11-21,64.0
2025-11-22,0.0
2025-11-23,17.0
2025-11-24,54.0
2025-11-25,52.0
2025-11-26,63.0
2025-11-27,51.0
2025-11-28,58.0
2025-11-29,10.0
2025-11-30,12.0
2025-12-01,57.0
2025-12-02,63.0
2025-12-03,58.0
2025-12-04,59.0
2025-12-05,59.0
2025-12-06,13.0
2025-12-07,14.0
2025-12-08,70.0
2025-12-09,54.0
2025-12-10,58.0
2025-12-11,47.0
2025-12-12,54.0
2025-12-13,8.0
2025-12-14,11.0
2025-12-15,65.0
2025-12-16,63.0
2025-12-17,46.0
2025-12-18,51.0
2025-12-19,52.0
2025-12-20,12.0
2025-12-21,10.0
2025-12-22,56.0
2025-12-23,57.0
2025-12-24,63.0
2025-12-25,62.0
2025-12-26,72.0
2025-12-27,16.0
2025-12-28,11.0
2025-12-29,64.0
2025-12-30,59.0
2025-12-31,49.0
