date,chung khoan
2024-03-26,96.0
2024-03-27,79.0
2024-03-28,91.0
2024-03-29,86.0
2024-03-30,21.0
2024-03-31,13.0
2024-04-01,81.0
2024-04-02,81.0
2024-04-03,84.0
2024-04-04,76.0
2024-04-05,94.0
2024-04-06,21.0
2024-04-07,16.0
2024-04-08,75.0
2024-04-09,69.0
2024-04-10,78.0
2024-04-11,66.0
2024-04-12,83.0
2024-04-13,27.0
2024-04-14,28.0
2024-04-15,100.0
2024-04-16,95.0
2024-04-17,87.0
2024-04-18,23.0
2024-04-19,95.0
2024-04-20,20.0
2024-04-21,18.0
2024-04-22,86.0
2024-04-23,76.0
2024-04-24,74.0
2024-04-25,90.0
2024-04-26,72.0
2024-04-27,16.0
2024-04-28,10.0
2024-04-29,9.0
2024-04-30,17.0
2024-05-01,24.0
2024-05-02,74.0
2024-05-03,72.0
2024-05-04,26.0
2024-05-05,18.0
2024-05-06,69.0
2024-05-07,71.0
2024-05-08,72.0
2024-05-09,64.0
2024-05-10,66.0
2024-05-11,12.0
2024-05-12,14.0
2024-05-13,82.0
2024-05-14,70.0
2024-05-15,72.0
2024-05-16,72.0
2024-05-17,75.0
2024-05-18,21.0
2024-05-19,13.0
2024-05-20,67.0
2024-05-21,79.0
2024-05-22,79.0
2024-05-23,76.0
2024-05-24,81.0
2024-05-25,15.0
2024-05-26,14.0
2024-05-27,70.0
2024-05-28,76.0
2024-05-29,74.0
2024-05-30,82.0
2024-05-31,68.0
2024-06-01,18.0
2024-06-02,18.0
2024-06-03,82.0
2024-06-04,59.0
2024-06-05,73.0
2024-06-06,74.0
2024-06-07,64.0
2024-06-08,18.0
2024-06-09,11.0
2024-06-10,77.0
2024-06-11,70.0
2024-06-12,82.0
2024-06-13,79.0
2024-06-14,70.0
2024-06-15,12.0
2024-06-16,18.0
2024-06-17,70.0
2024-06-18,71.0
2024-06-19,76.0
2024-06-20,67.0
2024-06-21,56.0
2024-06-22,12.0
2024-06-23,13.0
2024-06-24,89.0
2024-06-25,55.0
2024-06-26,58.0
2024-06-27,65.0
2024-06-28,56.0
2024-06-29,19.0
2024-06-30,12.0
2024-07-01,67.0
2024-07-02,49.0
2024-07-03,65.0
2024-07-04,65.0
2024-07-05,53.0
2024-07-06,16.0
2024-07-07,12.0
2024-07-08,70.0
2024-07-09,63.0
2024-07-10,65.0
2024-07-11,54.0
2024-07-12,57.0
2024-07-13,13.0
2024-07-14,11.0
2024-07-15,60.0
2024-07-16,64.0
2024-07-17,68.0
2024-07-18,70.0
2024-07-19,62.0
2024-07-20,20.0
2024-07-21,10.0
2024-07-22,80.0
2024-07-23,73.0
2024-07-24,79.0
2024-07-25,62.0
2024-07-26,69.0
2024-07-27,16.0
2024-07-28,18.0
2024-07-29,67.0
2024-07-30,65.0
2024-07-31,77.0
2024-08-01,80.0
2024-08-02,71.0
2024-08-03,17.0
2024-08-04,14.0
2024-08-05,91.0
2024-08-06,92.0
2024-08-07,85.0
2024-08-08,70.0
2024-08-09,63.0
2024-08-10,11.0
2024-08-11,17.0
2024-08-12,75.0
2024-08-13,72.0
2024-08-14,67.0
2024-08-15,62.0
2024-08-16,68.0
2024-08-17,13.0
2024-08-18,15.0
2024-08-19,73.0
2024-08-20,75.0
2024-08-21,70.0
2024-08-22,78.0
2024-08-23,74.0
2024-08-24,15.0
2024-08-25,18.0
2024-08-26,65.0
2024-08-27,68.0
2024-08-28,64.0
2024-08-29,67.0
2024-08-30,62.0
2024-08-31,13.0
2024-09-01,13.0
2024-09-02,19.0
2024-09-03,17.0
2024-09-04,82.0
2024-09-05,57.0
2024-09-06,67.0
2024-09-07,17.0
2024-09-08,13.0
2024-09-09,63.0
2024-09-10,58.0
2024-09-11,58.0
2024-09-12,68.0
2024-09-13,62.0
2024-09-14,14.0
2024-09-15,7.0
2024-09-16,67.0
2024-09-17,60.0
2024-09-18,58.0
2024-09-19,60.0
2024-09-20,65.0
2024-09-21,11.0
2024-09-22,12.0
2024-09-23,61.0
2024-09-24,56.0
2024-09-25,62.0
2024-09-26,63.0
2024-09-27,62.0
2024-09-28,16.0
2024-09-29,16.0
2024-09-30,63.0
2024-10-01,64.0
2024-10-02,66.0
2024-10-03,72.0
2024-10-04,52.0
2024-10-05,22.0
2024-10-06,14.0
2024-10-07,53.0
2024-10-08,64.0
2024-10-09,62.0
2024-10-10,57.0
2024-10-11,56.0
2024-10-12,13.0
2024-10-13,13.0
2024-10-14,66.0
2024-10-15,61.0
2024-10-16,64.0
2024-10-17,61.0
2024-10-18,59.0
2024-10-19,13.0
2024-10-20,12.0
2024-10-21,72.0
2024-10-22,57.0
2024-10-23,57.0
2024-10-24,64.0
2024-10-25,61.0
2024-10-26,14.0
2024-10-27,16.0
2024-10-28,62.0
2024-10-29,66.0
2024-10-30,56.0
2024-10-31,55.0
2024-11-01,54.0
2024-11-02,12.0
2024-11-03,10.0
2024-11-04,55.0
2024-11-05,60.0
2024-11-06,56.0
2024-11-07,56.0
2024-11-08,55.0
2024-11-09,18.0
2024-11-10,19.0
2024-11-11,55.0
2024-11-12,61.0
2024-11-13,54.0
2024-11-14,64.0
2024-11-15,60.0
2024-11-16,26.0
2024-11-17,15.0
2024-11-18,73.0
2024-11-19,56.0
2024-11-20,54.0
