date,dau tu
2010-08-15,52.0
2010-08-16,62.0
2010-08-17,56.0
2010-08-18,72.0
2010-08-19,65.0
2010-08-20,51.0
2010-08-21,52.0
2010-08-22,53.0
2010-08-23,59.0
2010-08-24,66.0
2010-08-25,65.0
2010-08-26,61.0
2010-08-27,57.0
2010-08-28,45.0
2010-08-29,43.0
2010-08-30,66.0
2010-08-31,65.0
2010-09-01,53.0
2010-09-02,46.0
2010-09-03,45.0
2010-09-04,54.0
2010-09-05,42.0
2010-09-06,54.0
2010-09-07,60.0
2010-09-08,75.0
2010-09-09,66.0
2010-09-10,74.0
2010-09-11,44.0
2010-09-12,54.0
2010-09-13,59.0
2010-09-14,63.0
2010-09-15,70.0
2010-09-16,64.0
2010-09-17,67.0
2010-09-18,52.0
2010-09-19,49.0
2010-09-20,68.0
2010-09-21,68.0
2010-09-22,60.0
2010-09-23,69.0
2010-09-24,72.0
2010-09-25,47.0
2010-09-26,49.0
2010-09-27,66.0
2010-09-28,73.0
2010-09-29,73.0
2010-09-30,66.0
2010-10-01,61.0
2010-10-02,51.0
2010-10-03,50.0
2010-10-04,60.0
2010-10-05,71.0
2010-10-06,63.0
2010-10-07,63.0
2010-10-08,60.0
2010-10-09,50.0
2010-10-10,38.0
2010-10-11,58.0
2010-10-12,68.0
2010-10-13,76.0
2010-10-14,70.0
2010-10-15,62.0
2010-10-16,59.0
2010-10-17,50.0
2010-10-18,73.0
2010-10-19,75.0
2010-10-20,63.0
2010-10-21,76.0
2010-10-22,70.0
2010-10-23,58.0
2010-10-24,66.0
2010-10-25,64.0
2010-10-26,66.0
2010-10-27,81.0
2010-10-28,75.0
2010-10-29,68.0
2010-10-30,65.0
2010-10-31,60.0
2010-11-01,76.0
2010-11-02,81.0
2010-11-03,86.0
2010-11-04,82.0
2010-11-05,88.0
2010-11-06,86.0
2010-11-07,63.0
2010-11-08,92.0
2010-11-09,93.0
2010-11-10,94.0
2010-11-11,88.0
2010-11-12,94.0
2010-11-13,87.0
2010-11-14,93.0
2010-11-15,92.0
2010-11-16,100.0
2010-11-17,90.0
2010-11-18,92.0
2010-11-19,99.0
2010-11-20,87.0
2010-11-21,89.0
2010-11-22,97.0
2010-11-23,97.0
2010-11-24,92.0
2010-11-25,97.0
2010-11-26,96.0
2010-11-27,91.0
2010-11-28,94.0
2010-11-29,87.0
2010-11-30,90.0
2010-12-01,97.0
2010-12-02,94.0
2010-12-03,78.0
2010-12-04,86.0
2010-12-05,78.0
2010-12-06,83.0
2010-12-07,83.0
2010-12-08,80.0
2010-12-09,84.0
2010-12-10,90.0
2010-12-11,90.0
2010-12-12,74.0
2010-12-13,77.0
2010-12-14,91.0
2010-12-15,78.0
2010-12-16,85.0
2010-12-17,76.0
2010-12-18,69.0
2010-12-19,77.0
2010-12-20,71.0
2010-12-21,81.0
2010-12-22,83.0
2010-12-23,77.0
2010-12-24,71.0
2010-12-25,65.0
2010-12-26,70.0
2010-12-27,70.0
2010-12-28,72.0
2010-12-29,78.0
2010-12-30,75.0
2010-12-31,65.0
2011-01-01,60.0
2011-01-02,65.0
2011-01-03,67.0
2011-01-04,73.0
2011-01-05,80.0
2011-01-06,70.0
2011-01-07,68.0
2011-01-08,64.0
2011-01-09,62.0
2011-01-10,76.0
2011-01-11,73.0
2011-01-12,72.0
2011-01-13,69.0
2011-01-14,69.0
2011-01-15,64.0
2011-01-16,59.0
2011-01-17,65.0
2011-01-18,62.0
2011-01-19,58.0
2011-01-20,67.0
2011-01-21,57.0
2011-01-22,62.0
2011-01-23,53.0
2011-01-24,65.0
2011-01-25,63.0
2011-01-26,63.0
2011-01-27,60.0
2011-01-28,60.0
2011-01-29,58.0
2011-01-30,56.0
2011-01-31,49.0
2011-02-01,50.0
2011-02-02,62.0
2011-02-03,62.0
2011-02-04,63.0
2011-02-05,57.0
2011-02-06,58.0
2011-02-07,59.0
2011-02-08,69.0
2011-02-09,70.0
2011-02-10,68.0
2011-02-11,69.0
2011-02-12,64.0
2011-02-13,66.0
2011-02-14,72.0
2011-02-15,73.0
2011-02-16,76.0
2011-02-17,72.0
2011-02-18,67.0
2011-02-19,68.0
2011-02-20,68.0
2011-02-21,74.0
2011-02-22,71.0
2011-02-23,73.0
2011-02-24,72.0
2011-02-25,69.0
2011-02-26,66.0
2011-02-27,67.0
2011-02-28,75.0
2011-03-01,71.0
2011-03-02,73.0
2011-03-03,71.0
2011-03-04,69.0
2011-03-05,58.0
2011-03-06,66.0
2011-03-07,71.0
2011-03-08,64.0
2011-03-09,70.0
2011-03-10,72.0
2011-03-11,65.0
2011-03-12,62.0
2011-03-13,61.0
2011-03-14,73.0
2011-03-15,63.0
2011-03-16,71.0
2011-03-17,68.0
2011-03-18,68.0
2011-03-19,59.0
2011-03-20,61.0
2011-03-21,69.0
2011-03-22,74.0
2011-03-23,74.0
2011-03-24,69.0
2011-03-25,66.0
2011-03-26,59.0
2011-03-27,65.0
2011-03-28,69.0
2011-03-29,72.0
2011-03-30,70.0
2011-03-31,68.0
2011-04-01,70.0
2011-04-02,64.0
2011-04-03,66.0
2011-04-04,75.0
2011-04-05,80.0
2011-04-06,78.0
2011-04-07,74.0
2011-04-08,68.0
2011-04-09,67.0
2011-04-10,63.0
2011-04-11,70.0
