date,co phieu
2015-06-27,43.0
2015-06-28,31.0
2015-06-29,79.0
2015-06-30,60.0
2015-07-01,56.0
2015-07-02,68.0
2015-07-03,69.0
2015-07-04,46.0
2015-07-05,45.0
2015-07-06,80.0
2015-07-07,82.0
2015-07-08,73.0
2015-07-09,73.0
2015-07-10,90.0
2015-07-11,38.0
2015-07-12,19.0
2015-07-13,100.0
2015-07-14,84.0
2015-07-15,74.0
2015-07-16,56.0
2015-07-17,78.0
2015-07-18,49.0
2015-07-19,26.0
2015-07-20,71.0
2015-07-21,66.0
2015-07-22,82.0
2015-07-23,75.0
2015-07-24,84.0
2015-07-25,42.0
2015-07-26,52.0
2015-07-27,83.0
2015-07-28,92.0
2015-07-29,88.0
2015-07-30,86.0
2015-07-31,84.0
2015-08-01,46.0
2015-08-02,56.0
2015-08-03,96.0
2015-08-04,66.0
2015-08-05,70.0
2015-08-06,81.0
2015-08-07,60.0
2015-08-08,33.0
2015-08-09,28.0
2015-08-10,76.0
2015-08-11,61.0
2015-08-12,65.0
2015-08-13,58.0
2015-08-14,73.0
2015-08-15,39.0
2015-08-16,39.0
2015-08-17,73.0
2015-08-18,71.0
2015-08-19,87.0
2015-08-20,62.0
2015-08-21,77.0
2015-08-22,43.0
2015-08-23,40.0
2015-08-24,84.0
2015-08-25,77.0
2015-08-26,98.0
2015-08-27,72.0
2015-08-28,82.0
2015-08-29,45.0
2015-08-30,34.0
2015-08-31,49.0
2015-09-01,59.0
2015-09-02,39.0
2015-09-03,67.0
2015-09-04,65.0
2015-09-05,34.0
2015-09-06,36.0
2015-09-07,70.0
2015-09-08,61.0
2015-09-09,63.0
2015-09-10,61.0
2015-09-11,66.0
2015-09-12,33.0
2015-09-13,34.0
2015-09-14,72.0
2015-09-15,61.0
2015-09-16,65.0
2015-09-17,57.0
2015-09-18,56.0
2015-09-19,30.0
2015-09-20,35.0
2015-09-21,72.0
2015-09-22,83.0
2015-09-23,68.0
2015-09-24,73.0
2015-09-25,57.0
2015-09-26,34.0
2015-09-27,31.0
2015-09-28,70.0
2015-09-29,71.0
2015-09-30,68.0
2015-10-01,68.0
2015-10-02,63.0
2015-10-03,37.0
2015-10-04,25.0
2015-10-05,68.0
2015-10-06,94.0
2015-10-07,83.0
2015-10-08,85.0
2015-10-09,80.0
2015-10-10,49.0
2015-10-11,34.0
2015-10-12,77.0
2015-10-13,66.0
2015-10-14,70.0
2015-10-15,72.0
2015-10-16,75.0
2015-10-17,46.0
2015-10-18,36.0
2015-10-19,90.0
2015-10-20,72.0
2015-10-21,72.0
2015-10-22,66.0
2015-10-23,70.0
2015-10-24,42.0
2015-10-25,40.0
2015-10-26,79.0
2015-10-27,94.0
2015-10-28,77.0
2015-10-29,86.0
2015-10-30,72.0
2015-10-31,29.0
2015-11-01,27.0
2015-11-02,98.0
2015-11-03,52.0
2015-11-04,68.0
2015-11-05,77.0
2015-11-06,76.0
2015-11-07,45.0
2015-11-08,38.0
2015-11-09,71.0
2015-11-10,71.0
2015-11-11,65.0
2015-11-12,69.0
2015-11-13,78.0
2015-11-14,42.0
2015-11-15,43.0
2015-11-16,79.0
2015-11-17,88.0
2015-11-18,82.0
2015-11-19,66.0
2015-11-20,61.0
2015-11-21,32.0
2015-11-22,31.0
2015-11-23,83.0
2015-11-24,66.0
2015-11-25,64.0
2015-11-26,76.0
2015-11-27,62.0
2015-11-28,39.0
2015-11-29,42.0
2015-11-30,61.0
2015-12-01,62.0
2015-12-02,56.0
2015-12-03,59.0
2015-12-04,63.0
2015-12-05,26.0
2015-12-06,36.0
2015-12-07,66.0
2015-12-08,75.0
2015-12-09,71.0
2015-12-10,72.0
2015-12-11,65.0
2015-12-12,44.0
2015-12-13,45.0
2015-12-14,67.0
2015-12-15,77.0
2015-12-16,73.0
2015-12-17,70.0
2015-12-18,71.0
2015-12-19,38.0
2015-12-20,23.0
2015-12-21,66.0
2015-12-22,61.0
2015-12-23,68.0
2015-12-24,68.0
2015-12-25,77.0
2015-12-26,53.0
2015-12-27,49.0
2015-12-28,62.0
2015-12-29,66.0
2015-12-30,75.0
2015-12-31,59.0
2016-01-01,29.0
2016-01-02,29.0
2016-01-03,38.0
2016-01-04,95.0
2016-01-05,61.0
2016-01-06,80.0
2016-01-07,71.0
2016-01-08,72.0
2016-01-09,35.0
2016-01-10,24.0
2016-01-11,71.0
2016-01-12,81.0
2016-01-13,66.0
2016-01-14,58.0
2016-01-15,57.0
2016-01-16,38.0
2016-01-17,32.0
2016-01-18,85.0
2016-01-19,67.0
2016-01-20,72.0
2016-01-21,82.0
2016-01-22,72.0
2016-01-23,41.0
2016-01-24,27.0
2016-01-25,85.0
2016-01-26,76.0
2016-01-27,68.0
2016-01-28,68.0
2016-01-29,77.0
2016-01-30,31.0
2016-01-31,19.0
2016-02-01,75.0
2016-02-02,68.0
2016-02-03,58.0
2016-02-04,40.0
2016-02-05,48.0
2016-02-06,18.0
2016-02-07,18.0
2016-02-08,26.0
2016-02-09,0.0
2016-02-10,26.0
2016-02-11,0.0
2016-02-12,30.0
2016-02-13,28.0
2016-02-14,23.0
2016-02-15,65.0
2016-02-16,61.0
2016-02-17,80.0
2016-02-18,58.0
2016-02-19,84.0
2016-02-20,30.0
2016-02-21,43.0
