date,co phieu
2016-02-08,23.0
2016-02-09,0.0
2016-02-10,23.0
2016-02-11,0.0
2016-02-12,27.0
2016-02-13,25.0
2016-02-14,20.0
2016-02-15,58.0
2016-02-16,54.0
2016-02-17,70.0
2016-02-18,51.0
2016-02-19,74.0
2016-02-20,27.0
2016-02-21,38.0
2016-02-22,69.0
2016-02-23,83.0
2016-02-24,78.0
2016-02-25,67.0
2016-02-26,64.0
2016-02-27,35.0
2016-02-28,29.0
2016-02-29,67.0
2016-03-01,74.0
2016-03-02,74.0
2016-03-03,77.0
2016-03-04,76.0
2016-03-05,41.0
2016-03-06,34.0
2016-03-07,89.0
2016-03-08,74.0
2016-03-09,68.0
2016-03-10,75.0
2016-03-11,78.0
2016-03-12,42.0
2016-03-13,40.0
2016-03-14,83.0
2016-03-15,85.0
2016-03-16,89.0
2016-03-17,69.0
2016-03-18,61.0
2016-03-19,40.0
2016-03-20,43.0
2016-03-21,62.0
2016-03-22,81.0
2016-03-23,66.0
2016-03-24,85.0
2016-03-25,66.0
2016-03-26,38.0
2016-03-27,39.0
2016-03-28,88.0
2016-03-29,91.0
2016-03-30,72.0
2016-03-31,75.0
2016-04-01,69.0
2016-04-02,33.0
2016-04-03,31.0
2016-04-04,100.0
2016-04-05,77.0
2016-04-06,85.0
2016-04-07,84.0
2016-04-08,71.0
2016-04-09,36.0
2016-04-10,31.0
2016-04-11,91.0
2016-04-12,95.0
2016-04-13,75.0
2016-04-14,91.0
2016-04-15,70.0
2016-04-16,41.0
2016-04-17,39.0
2016-04-18,46.0
2016-04-19,80.0
2016-04-20,77.0
2016-04-21,95.0
2016-04-22,82.0
2016-04-23,39.0
2016-04-24,45.0
2016-04-25,80.0
2016-04-26,87.0
2016-04-27,84.0
2016-04-28,93.0
2016-04-29,65.0
2016-04-30,22.0
2016-05-01,29.0
2016-05-02,24.0
2016-05-03,33.0
2016-05-04,90.0
2016-05-05,73.0
2016-05-06,82.0
2016-05-07,36.0
2016-05-08,27.0
2016-05-09,75.0
2016-05-10,76.0
2016-05-11,79.0
2016-05-12,78.0
2016-05-13,60.0
2016-05-14,43.0
2016-05-15,30.0
2016-05-16,80.0
2016-05-17,81.0
2016-05-18,80.0
2016-05-19,86.0
2016-05-20,79.0
2016-05-21,55.0
2016-05-22,62.0
2016-05-23,68.0
2016-05-24,53.0
2016-05-25,66.0
2016-05-26,72.0
2016-05-27,67.0
2016-05-28,37.0
2016-05-29,20.0
2016-05-30,83.0
2016-05-31,71.0
2016-06-01,66.0
2016-06-02,76.0
2016-06-03,72.0
2016-06-04,28.0
2016-06-05,36.0
2016-06-06,65.0
2016-06-07,66.0
2016-06-08,56.0
2016-06-09,77.0
2016-06-10,72.0
2016-06-11,27.0
2016-06-12,37.0
2016-06-13,74.0
2016-06-14,68.0
2016-06-15,72.0
2016-06-16,70.0
2016-06-17,61.0
2016-06-18,28.0
2016-06-19,37.0
2016-06-20,57.0
2016-06-21,89.0
2016-06-22,61.0
2016-06-23,71.0
2016-06-24,75.0
2016-06-25,44.0
2016-06-26,26.0
2016-06-27,69.0
2016-06-28,66.0
2016-06-29,84.0
2016-06-30,71.0
2016-07-01,74.0
2016-07-02,34.0
2016-07-03,30.0
2016-07-04,86.0
2016-07-05,89.0
2016-07-06,74.0
2016-07-07,84.0
2016-07-08,85.0
2016-07-09,36.0
2016-07-10,36.0
2016-07-11,82.0
2016-07-12,74.0
2016-07-13,97.0
2016-07-14,92.0
2016-07-15,97.0
2016-07-16,39.0
2016-07-17,39.0
2016-07-18,96.0
2016-07-19,70.0
2016-07-20,71.0
2016-07-21,87.0
2016-07-22,73.0
2016-07-23,23.0
2016-07-24,41.0
2016-07-25,86.0
2016-07-26,65.0
2016-07-27,77.0
2016-07-28,81.0
2016-07-29,86.0
2016-07-30,42.0
2016-07-31,50.0
2016-08-01,85.0
2016-08-02,79.0
2016-08-03,87.0
2016-08-04,79.0
2016-08-05,84.0
2016-08-06,39.0
2016-08-07,39.0
2016-08-08,78.0
2016-08-09,76.0
2016-08-10,83.0
2016-08-11,73.0
2016-08-12,73.0
2016-08-13,39.0
2016-08-14,46.0
2016-08-15,94.0
2016-08-16,81.0
2016-08-17,95.0
2016-08-18,90.0
2016-08-19,57.0
2016-08-20,48.0
2016-08-21,46.0
2016-08-22,72.0
2016-08-23,88.0
2016-08-24,88.0
2016-08-25,91.0
2016-08-26,89.0
2016-08-27,47.0
2016-08-28,40.0
2016-08-29,88.0
2016-08-30,81.0
2016-08-31,69.0
2016-09-01,74.0
2016-09-02,35.0
2016-09-03,38.0
2016-09-04,32.0
2016-09-05,84.0
2016-09-06,76.0
2016-09-07,87.0
2016-09-08,78.0
2016-09-09,97.0
2016-09-10,37.0
2016-09-11,38.0
2016-09-12,81.0
2016-09-13,74.0
2016-09-14,86.0
2016-09-15,77.0
2016-09-16,75.0
2016-09-17,53.0
2016-09-18,33.0
2016-09-19,72.0
2016-09-20,84.0
2016-09-21,77.0
2016-09-22,88.0
2016-09-23,65.0
2016-09-24,43.0
2016-09-25,26.0
2016-09-26,85.0
2016-09-27,78.0
2016-09-28,86.0
2016-09-29,81.0
2016-09-30,91.0
2016-10-01,39.0
2016-10-02,23.0
2016-10-03,96.0
2016-10-04,78.0
