date,chung khoan
2026-01-01,12.0
2026-01-02,15.0
2026-01-03,7.0
2026-01-04,11.0
2026-01-05,54.0
2026-01-06,54.0
2026-01-07,57.0
2026-01-08,62.0
2026-01-09,43.0
2026-01-10,15.0
2026-01-11,14.0
2026-01-12,58.0
2026-01-13,58.0
2026-01-14,73.0
2026-01-15,57.0
2026-01-16,52.0
2026-01-17,17.0
2026-01-18,10.0
2026-01-19,56.0
2026-01-20,50.0
2026-01-21,54.0
2026-01-22,51.0
2026-01-23,55.0
2026-01-24,11.0
2026-01-25,8.0
2026-01-26,50.0
2026-01-27,50.0
2026-01-28,55.0
2026-01-29,59.0
2026-01-30,50.0
2026-01-31,16.0
2026-02-01,9.0
2026-02-02,54.0
2026-02-03,43.0
2026-02-04,54.0
2026-02-05,52.0
2026-02-06,50.0
2026-02-07,18.0
2026-02-08,10.0
2026-02-09,49.0
2026-02-10,40.0
2026-02-11,44.0
2026-02-12,44.0
2026-02-13,36.0
2026-02-14,10.0
2026-02-15,8.0
2026-02-16,9.0
2026-02-17,0.0
2026-02-18,11.0
2026-02-19,14.0
2026-02-20,0.0
2026-02-21,13.0
2026-02-22,13.0
2026-02-23,53.0
2026-02-24,47.0
2026-02-25,56.0
2026-02-26,53.0
2026-02-27,53.0
2026-02-28,16.0
2026-03-01,17.0
2026-03-02,62.0
2026-03-03,61.0
2026-03-04,64.0
2026-03-05,67.0
2026-03-06,63.0
2026-03-07,16.0
2026-03-08,18.0
2026-03-09,100.0
2026-03-10,90.0
2026-03-11,79.0
2026-03-12,68.0
2026-03-13,55.0
2026-03-14,19.0
2026-03-15,12.0
2026-03-16,62.0
2026-03-17,61.0
2026-03-18,70.0
2026-03-19,66.0
2026-03-20,57.0
2026-03-21,15.0
2026-03-22,9.0
2026-03-23,73.0
2026-03-24,67.0
2026-03-25,64.0
2026-03-26,62.0
2026-03-27,58.0
2026-03-28,13.0
2026-03-29,12.0
2026-03-30,60.0
2026-03-31,58.0
2026-04-01,60.0
2026-04-02,60.0
2026-04-03,51.0
2026-04-04,11.0
2026-04-05,11.0
2026-04-06,52.0
2026-04-07,83.0
