date,co phieu
2018-08-31,62.0
2018-09-01,23.0
2018-09-02,16.0
2018-09-03,30.0
2018-09-04,68.0
2018-09-05,67.0
2018-09-06,75.0
2018-09-07,76.0
2018-09-08,27.0
2018-09-09,28.0
2018-09-10,71.0
2018-09-11,74.0
2018-09-12,81.0
2018-09-13,81.0
2018-09-14,65.0
2018-09-15,22.0
2018-09-16,18.0
2018-09-17,65.0
2018-09-18,81.0
2018-09-19,80.0
2018-09-20,91.0
2018-09-21,78.0
2018-09-22,23.0
2018-09-23,21.0
2018-09-24,88.0
2018-09-25,86.0
2018-09-26,100.0
2018-09-27,84.0
2018-09-28,84.0
2018-09-29,26.0
2018-09-30,24.0
2018-10-01,87.0
2018-10-02,92.0
2018-10-03,71.0
2018-10-04,81.0
2018-10-05,86.0
2018-10-06,23.0
2018-10-07,29.0
2018-10-08,88.0
2018-10-09,74.0
2018-10-10,79.0
2018-10-11,90.0
2018-10-12,81.0
2018-10-13,25.0
2018-10-14,33.0
2018-10-15,80.0
2018-10-16,64.0
2018-10-17,76.0
2018-10-18,80.0
2018-10-19,64.0
2018-10-20,22.0
2018-10-21,28.0
2018-10-22,73.0
2018-10-23,65.0
2018-10-24,75.0
2018-10-25,91.0
2018-10-26,74.0
2018-10-27,34.0
2018-10-28,21.0
2018-10-29,70.0
2018-10-30,84.0
2018-10-31,90.0
2018-11-01,74.0
2018-11-02,81.0
2018-11-03,24.0
2018-11-04,21.0
2018-11-05,73.0
2018-11-06,63.0
2018-11-07,76.0
2018-11-08,71.0
2018-11-09,65.0
2018-11-10,24.0
2018-11-11,26.0
2018-11-12,66.0
2018-11-13,83.0
2018-11-14,72.0
2018-11-15,80.0
2018-11-16,48.0
2018-11-17,29.0
2018-11-18,18.0
2018-11-19,70.0
2018-11-20,63.0
2018-11-21,72.0
2018-11-22,76.0
2018-11-23,69.0
2018-11-24,19.0
2018-11-25,22.0
2018-11-26,57.0
2018-11-27,70.0
2018-11-28,57.0
2018-11-29,70.0
2018-11-30,70.0
2018-12-01,21.0
2018-12-02,18.0
2018-12-03,74.0
2018-12-04,88.0
2018-12-05,61.0
2018-12-06,66.0
2018-12-07,69.0
2018-12-08,17.0
2018-12-09,22.0
2018-12-10,68.0
2018-12-11,53.0
2018-12-12,68.0
2018-12-13,64.0
2018-12-14,67.0
2018-12-15,22.0
2018-12-16,18.0
2018-12-17,63.0
2018-12-18,71.0
2018-12-19,56.0
2018-12-20,66.0
2018-12-21,63.0
2018-12-22,14.0
2018-12-23,16.0
2018-12-24,62.0
2018-12-25,49.0
2018-12-26,56.0
2018-12-27,60.0
2018-12-28,70.0
2018-12-29,20.0
2018-12-30,12.0
2018-12-31,21.0
2019-01-01,20.0
2019-01-02,58.0
2019-01-03,57.0
2019-01-04,64.0
2019-01-05,26.0
2019-01-06,20.0
2019-01-07,54.0
2019-01-08,55.0
2019-01-09,61.0
2019-01-10,54.0
2019-01-11,59.0
2019-01-12,24.0
2019-01-13,17.0
2019-01-14,76.0
2019-01-15,61.0
2019-01-16,55.0
2019-01-17,53.0
2019-01-18,52.0
2019-01-19,22.0
2019-01-20,15.0
2019-01-21,56.0
2019-01-22,53.0
2019-01-23,55.0
2019-01-24,52.0
2019-01-25,49.0
2019-01-26,20.0
2019-01-27,16.0
2019-01-28,52.0
2019-01-29,49.0
2019-01-30,53.0
2019-01-31,46.0
2019-02-01,38.0
2019-02-02,18.0
2019-02-03,13.0
2019-02-04,0.0
2019-02-05,0.0
2019-02-06,15.0
2019-02-07,17.0
2019-02-08,24.0
2019-02-09,18.0
2019-02-10,14.0
2019-02-11,65.0
2019-02-12,64.0
2019-02-13,65.0
2019-02-14,66.0
2019-02-15,64.0
2019-02-16,21.0
2019-02-17,18.0
2019-02-18,70.0
2019-02-19,65.0
2019-02-20,66.0
2019-02-21,68.0
2019-02-22,66.0
2019-02-23,25.0
2019-02-24,13.0
2019-02-25,72.0
2019-02-26,51.0
2019-02-27,63.0
2019-02-28,67.0
2019-03-01,75.0
2019-03-02,24.0
2019-03-03,25.0
2019-03-04,76.0
2019-03-05,76.0
2019-03-06,77.0
2019-03-07,59.0
2019-03-08,62.0
2019-03-09,23.0
2019-03-10,18.0
2019-03-11,65.0
2019-03-12,70.0
2019-03-13,70.0
2019-03-14,75.0
2019-03-15,63.0
2019-03-16,28.0
2019-03-17,24.0
2019-03-18,83.0
2019-03-19,70.0
2019-03-20,75.0
2019-03-21,68.0
2019-03-22,56.0
2019-03-23,18.0
2019-03-24,18.0
2019-03-25,68.0
2019-03-26,59.0
2019-03-27,58.0
2019-03-28,68.0
2019-03-29,66.0
2019-03-30,16.0
2019-03-31,24.0
2019-04-01,77.0
2019-04-02,61.0
2019-04-03,69.0
2019-04-04,63.0
2019-04-05,59.0
2019-04-06,23.0
2019-04-07,29.0
2019-04-08,66.0
2019-04-09,71.0
2019-04-10,59.0
2019-04-11,60.0
2019-04-12,54.0
2019-04-13,17.0
2019-04-14,18.0
2019-04-15,23.0
2019-04-16,73.0
2019-04-17,63.0
2019-04-18,48.0
2019-04-19,56.0
2019-04-20,22.0
2019-04-21,16.0
2019-04-22,57.0
2019-04-23,59.0
2019-04-24,69.0
2019-04-25,61.0
2019-04-26,62.0
2019-04-27,15.0
