date,co phieu
2009-12-01,78.0
2009-12-02,45.0
2009-12-03,38.0
2009-12-04,40.0
2009-12-05,0.0
2009-12-06,0.0
2009-12-07,29.0
2009-12-08,36.0
2009-12-09,54.0
2009-12-10,0.0
2009-12-11,41.0
2009-12-12,39.0
2009-12-13,0.0
2009-12-14,43.0
2009-12-15,35.0
2009-12-16,0.0
2009-12-17,0.0
2009-12-18,60.0
2009-12-19,0.0
2009-12-20,0.0
2009-12-21,39.0
2009-12-22,66.0
2009-12-23,46.0
2009-12-24,38.0
2009-12-25,39.0
2009-12-26,0.0
2009-12-27,0.0
2009-12-28,60.0
2009-12-29,0.0
2009-12-30,44.0
2009-12-31,42.0
2010-01-01,0.0
2010-01-02,0.0
2010-01-03,37.0
2010-01-04,59.0
2010-01-05,48.0
2010-01-06,46.0
2010-01-07,39.0
2010-01-08,53.0
2010-01-09,44.0
2010-01-10,52.0
2010-01-11,54.0
2010-01-12,42.0
2010-01-13,42.0
2010-01-14,39.0
2010-01-15,42.0
2010-01-16,34.0
2010-01-17,0.0
2010-01-18,53.0
2010-01-19,32.0
2010-01-20,28.0
2010-01-21,28.0
2010-01-22,35.0
2010-01-23,0.0
2010-01-24,0.0
2010-01-25,30.0
2010-01-26,50.0
2010-01-27,35.0
2010-01-28,35.0
2010-01-29,53.0
2010-01-30,0.0
2010-01-31,0.0
2010-02-01,33.0
2010-02-02,0.0
2010-02-03,0.0
2010-02-04,50.0
2010-02-05,32.0
2010-02-06,0.0
2010-02-07,0.0
2010-02-08,0.0
2010-02-09,0.0
2010-02-10,0.0
2010-02-11,0.0
2010-02-12,0.0
2010-02-13,0.0
2010-02-14,0.0
2010-02-15,0.0
2010-02-16,0.0
2010-02-17,0.0
2010-02-18,0.0
2010-02-19,0.0
2010-02-20,0.0
2010-02-21,0.0
2010-02-22,0.0
2010-02-23,41.0
2010-02-24,0.0
2010-02-25,36.0
2010-02-26,70.0
2010-02-27,0.0
2010-02-28,0.0
2010-03-01,55.0
2010-03-02,45.0
2010-03-03,52.0
2010-03-04,39.0
2010-03-05,54.0
2010-03-06,0.0
2010-03-07,35.0
2010-03-08,78.0
2010-03-09,48.0
2010-03-10,67.0
2010-03-11,60.0
2010-03-12,42.0
2010-03-13,0.0
2010-03-14,0.0
2010-03-15,69.0
2010-03-16,42.0
2010-03-17,60.0
2010-03-18,68.0
2010-03-19,42.0
2010-03-20,45.0
2010-03-21,38.0
2010-03-22,86.0
2010-03-23,48.0
2010-03-24,42.0
2010-03-25,48.0
2010-03-26,27.0
2010-03-27,0.0
2010-03-28,45.0
2010-03-29,50.0
2010-03-30,46.0
2010-03-31,32.0
2010-04-01,35.0
2010-04-02,37.0
2010-04-03,30.0
2010-04-04,31.0
2010-04-05,51.0
2010-04-06,50.0
2010-04-07,51.0
2010-04-08,64.0
2010-04-09,46.0
2010-04-10,0.0
2010-04-11,34.0
2010-04-12,46.0
2010-04-13,48.0
2010-04-14,60.0
2010-04-15,63.0
2010-04-16,71.0
2010-04-17,41.0
2010-04-18,0.0
2010-04-19,83.0
2010-04-20,69.0
2010-04-21,79.0
2010-04-22,56.0
2010-04-23,39.0
2010-04-24,33.0
2010-04-25,76.0
2010-04-26,53.0
2010-04-27,53.0
2010-04-28,53.0
2010-04-29,47.0
2010-04-30,0.0
2010-05-01,0.0
2010-05-02,0.0
2010-05-03,0.0
2010-05-04,51.0
2010-05-05,73.0
2010-05-06,70.0
2010-05-07,39.0
2010-05-08,35.0
2010-05-09,55.0
2010-05-10,100.0
2010-05-11,88.0
2010-05-12,56.0
2010-05-13,58.0
2010-05-14,46.0
2010-05-15,0.0
2010-05-16,45.0
2010-05-17,56.0
2010-05-18,42.0
2010-05-19,58.0
2010-05-20,52.0
2010-05-21,42.0
2010-05-22,71.0
2010-05-23,46.0
2010-05-24,30.0
2010-05-25,52.0
2010-05-26,64.0
2010-05-27,0.0
2010-05-28,56.0
2010-05-29,51.0
2010-05-30,0.0
2010-05-31,39.0
2010-06-01,46.0
2010-06-02,68.0
2010-06-03,52.0
2010-06-04,57.0
2010-06-05,60.0
2010-06-06,41.0
2010-06-07,48.0
2010-06-08,34.0
2010-06-09,46.0
2010-06-10,30.0
2010-06-11,52.0
2010-06-12,0.0
2010-06-13,0.0
2010-06-14,41.0
2010-06-15,47.0
2010-06-16,38.0
2010-06-17,41.0
2010-06-18,0.0
2010-06-19,44.0
2010-06-20,56.0
2010-06-21,42.0
2010-06-22,50.0
2010-06-23,39.0
2010-06-24,43.0
2010-06-25,45.0
2010-06-26,39.0
2010-06-27,88.0
2010-06-28,33.0
2010-06-29,40.0
2010-06-30,40.0
2010-07-01,42.0
2010-07-02,46.0
2010-07-03,35.0
2010-07-04,30.0
2010-07-05,48.0
2010-07-06,43.0
2010-07-07,49.0
2010-07-08,45.0
2010-07-09,44.0
2010-07-10,28.0
2010-07-11,33.0
2010-07-12,0.0
2010-07-13,40.0
2010-07-14,36.0
2010-07-15,48.0
2010-07-16,34.0
2010-07-17,0.0
2010-07-18,0.0
2010-07-19,47.0
2010-07-20,32.0
2010-07-21,42.0
2010-07-22,31.0
2010-07-23,40.0
2010-07-24,0.0
2010-07-25,52.0
2010-07-26,29.0
2010-07-27,59.0
2010-07-28,26.0
