date,dau tu
2022-11-29,49.0
2022-11-30,52.0
2022-12-01,53.0
2022-12-02,46.0
2022-12-03,34.0
2022-12-04,39.0
2022-12-05,52.0
2022-12-06,68.0
2022-12-07,100.0
2022-12-08,82.0
2022-12-09,62.0
2022-12-10,52.0
2022-12-11,52.0
2022-12-12,54.0
2022-12-13,51.0
2022-12-14,53.0
2022-12-15,54.0
2022-12-16,51.0
2022-12-17,42.0
2022-12-18,33.0
2022-12-19,45.0
2022-12-20,45.0
2022-12-21,52.0
2022-12-22,48.0
2022-12-23,55.0
2022-12-24,44.0
2022-12-25,41.0
2022-12-26,49.0
2022-12-27,45.0
2022-12-28,52.0
2022-12-29,54.0
2022-12-30,47.0
2022-12-31,36.0
2023-01-01,34.0
2023-01-02,36.0
2023-01-03,39.0
2023-01-04,49.0
2023-01-05,40.0
2023-01-06,41.0
2023-01-07,38.0
2023-01-08,33.0
2023-01-09,40.0
2023-01-10,39.0
2023-01-11,46.0
2023-01-12,35.0
2023-01-13,31.0
2023-01-14,33.0
2023-01-15,32.0
2023-01-16,37.0
2023-01-17,36.0
2023-01-18,41.0
2023-01-19,23.0
2023-01-20,21.0
2023-01-21,26.0
2023-01-22,40.0
2023-01-23,31.0
2023-01-24,35.0
2023-01-25,32.0
2023-01-26,40.0
2023-01-27,41.0
2023-01-28,41.0
2023-01-29,35.0
2023-01-30,42.0
2023-01-31,48.0
2023-02-01,47.0
2023-02-02,48.0
2023-02-03,47.0
2023-02-04,33.0
2023-02-05,34.0
2023-02-06,44.0
2023-02-07,51.0
2023-02-08,51.0
2023-02-09,52.0
2023-02-10,45.0
2023-02-11,39.0
2023-02-12,31.0
2023-02-13,42.0
2023-02-14,45.0
2023-02-15,63.0
2023-02-16,52.0
2023-02-17,44.0
2023-02-18,42.0
2023-02-19,33.0
2023-02-20,48.0
2023-02-21,56.0
2023-02-22,54.0
2023-02-23,54.0
2023-02-24,52.0
2023-02-25,40.0
2023-02-26,33.0
2023-02-27,53.0
2023-02-28,59.0
2023-03-01,56.0
2023-03-02,53.0
2023-03-03,40.0
2023-03-04,40.0
2023-03-05,42.0
2023-03-06,47.0
2023-03-07,48.0
2023-03-08,45.0
2023-03-09,49.0
2023-03-10,51.0
2023-03-11,38.0
2023-03-12,35.0
2023-03-13,61.0
2023-03-14,46.0
2023-03-15,59.0
2023-03-16,50.0
2023-03-17,57.0
2023-03-18,48.0
2023-03-19,37.0
2023-03-20,55.0
2023-03-21,56.0
2023-03-22,61.0
2023-03-23,61.0
2023-03-24,47.0
2023-03-25,35.0
2023-03-26,37.0
2023-03-27,56.0
2023-03-28,55.0
2023-03-29,51.0
2023-03-30,48.0
2023-03-31,51.0
2023-04-01,37.0
2023-04-02,38.0
2023-04-03,46.0
2023-04-04,51.0
2023-04-05,49.0
2023-04-06,51.0
2023-04-07,53.0
2023-04-08,41.0
2023-04-09,36.0
2023-04-10,55.0
2023-04-11,51.0
2023-04-12,60.0
2023-04-13,54.0
2023-04-14,44.0
2023-04-15,34.0
2023-04-16,39.0
2023-04-17,52.0
2023-04-18,51.0
2023-04-19,49.0
2023-04-20,49.0
2023-04-21,50.0
2023-04-22,39.0
2023-04-23,42.0
2023-04-24,55.0
2023-04-25,56.0
2023-04-26,53.0
2023-04-27,51.0
2023-04-28,46.0
2023-04-29,36.0
2023-04-30,36.0
2023-05-01,33.0
2023-05-02,36.0
2023-05-03,42.0
2023-05-04,51.0
2023-05-05,49.0
2023-05-06,33.0
2023-05-07,36.0
2023-05-08,38.0
2023-05-09,47.0
2023-05-10,50.0
2023-05-11,41.0
2023-05-12,44.0
2023-05-13,37.0
2023-05-14,34.0
2023-05-15,40.0
2023-05-16,44.0
2023-05-17,46.0
2023-05-18,38.0
2023-05-19,37.0
2023-05-20,37.0
2023-05-21,38.0
2023-05-22,39.0
2023-05-23,52.0
2023-05-24,48.0
2023-05-25,39.0
2023-05-26,53.0
2023-05-27,32.0
2023-05-28,33.0
2023-05-29,46.0
2023-05-30,43.0
2023-05-31,41.0
2023-06-01,46.0
2023-06-02,45.0
2023-06-03,37.0
2023-06-04,32.0
2023-06-05,47.0
2023-06-06,50.0
2023-06-07,43.0
2023-06-08,49.0
2023-06-09,49.0
2023-06-10,45.0
2023-06-11,35.0
2023-06-12,40.0
2023-06-13,40.0
2023-06-14,47.0
2023-06-15,50.0
2023-06-16,47.0
2023-06-17,39.0
2023-06-18,32.0
2023-06-19,48.0
2023-06-20,43.0
2023-06-21,54.0
2023-06-22,43.0
2023-06-23,45.0
2023-06-24,36.0
2023-06-25,39.0
2023-06-26,48.0
2023-06-27,46.0
2023-06-28,42.0
2023-06-29,42.0
2023-06-30,50.0
2023-07-01,37.0
2023-07-02,35.0
2023-07-03,48.0
2023-07-04,48.0
2023-07-05,49.0
2023-07-06,44.0
2023-07-07,49.0
2023-07-08,36.0
2023-07-09,31.0
2023-07-10,52.0
2023-07-11,36.0
2023-07-12,49.0
2023-07-13,41.0
2023-07-14,42.0
2023-07-15,38.0
2023-07-16,43.0
2023-07-17,43.0
2023-07-18,44.0
2023-07-19,41.0
2023-07-20,44.0
2023-07-21,54.0
2023-07-22,31.0
2023-07-23,34.0
2023-07-24,47.0
2023-07-25,42.0
2023-07-26,46.0
