date,dau tu
2016-10-22,78.0
2016-10-23,80.0
2016-10-24,100.0
2016-10-25,96.0
2016-10-26,92.0
2016-10-27,85.0
2016-10-28,86.0
2016-10-29,80.0
2016-10-30,80.0
2016-10-31,85.0
2016-11-01,90.0
2016-11-02,85.0
2016-11-03,93.0
2016-11-04,85.0
2016-11-05,75.0
2016-11-06,75.0
2016-11-07,81.0
2016-11-08,87.0
2016-11-09,79.0
2016-11-10,87.0
2016-11-11,85.0
2016-11-12,73.0
2016-11-13,73.0
2016-11-14,87.0
2016-11-15,90.0
2016-11-16,85.0
2016-11-17,82.0
2016-11-18,79.0
2016-11-19,70.0
2016-11-20,68.0
2016-11-21,85.0
2016-11-22,79.0
2016-11-23,79.0
2016-11-24,81.0
2016-11-25,82.0
2016-11-26,70.0
2016-11-27,70.0
2016-11-28,85.0
2016-11-29,85.0
2016-11-30,89.0
2016-12-01,89.0
2016-12-02,86.0
2016-12-03,66.0
2016-12-04,70.0
2016-12-05,85.0
2016-12-06,93.0
2016-12-07,85.0
2016-12-08,77.0
2016-12-09,79.0
2016-12-10,69.0
2016-12-11,73.0
2016-12-12,83.0
2016-12-13,79.0
2016-12-14,82.0
2016-12-15,83.0
2016-12-16,87.0
2016-12-17,68.0
2016-12-18,69.0
2016-12-19,82.0
2016-12-20,75.0
2016-12-21,81.0
2016-12-22,78.0
2016-12-23,71.0
2016-12-24,63.0
2016-12-25,68.0
2016-12-26,80.0
2016-12-27,82.0
2016-12-28,79.0
2016-12-29,71.0
2016-12-30,79.0
2016-12-31,63.0
2017-01-01,66.0
2017-01-02,75.0
2017-01-03,78.0
2017-01-04,83.0
2017-01-05,80.0
2017-01-06,81.0
2017-01-07,71.0
2017-01-08,72.0
2017-01-09,79.0
2017-01-10,82.0
2017-01-11,76.0
2017-01-12,75.0
2017-01-13,76.0
2017-01-14,61.0
2017-01-15,64.0
2017-01-16,78.0
2017-01-17,81.0
2017-01-18,71.0
2017-01-19,70.0
2017-01-20,67.0
2017-01-21,56.0
2017-01-22,58.0
2017-01-23,73.0
2017-01-24,65.0
2017-01-25,70.0
2017-01-26,60.0
2017-01-27,90.0
2017-01-28,92.0
2017-01-29,96.0
2017-01-30,99.0
2017-01-31,81.0
2017-02-01,94.0
2017-02-02,99.0
2017-02-03,89.0
2017-02-04,85.0
2017-02-05,83.0
2017-02-06,84.0
2017-02-07,99.0
2017-02-08,85.0
2017-02-09,87.0
2017-02-10,82.0
2017-02-11,80.0
2017-02-12,73.0
2017-02-13,86.0
2017-02-14,82.0
2017-02-15,78.0
2017-02-16,84.0
2017-02-17,80.0
2017-02-18,77.0
2017-02-19,75.0
2017-02-20,86.0
2017-02-21,90.0
2017-02-22,81.0
2017-02-23,76.0
2017-02-24,83.0
2017-02-25,74.0
2017-02-26,70.0
2017-02-27,79.0
2017-02-28,82.0
2017-03-01,83.0
2017-03-02,84.0
2017-03-03,80.0
2017-03-04,77.0
2017-03-05,71.0
2017-03-06,87.0
2017-03-07,79.0
2017-03-08,85.0
2017-03-09,87.0
2017-03-10,86.0
2017-03-11,81.0
2017-03-12,78.0
2017-03-13,79.0
2017-03-14,89.0
2017-03-15,80.0
2017-03-16,83.0
2017-03-17,81.0
2017-03-18,74.0
2017-03-19,72.0
2017-03-20,83.0
2017-03-21,89.0
2017-03-22,87.0
2017-03-23,87.0
2017-03-24,83.0
2017-03-25,72.0
2017-03-26,77.0
2017-03-27,89.0
2017-03-28,83.0
2017-03-29,88.0
2017-03-30,87.0
2017-03-31,83.0
2017-04-01,69.0
2017-04-02,75.0
2017-04-03,87.0
2017-04-04,83.0
2017-04-05,84.0
2017-04-06,81.0
2017-04-07,88.0
2017-04-08,77.0
2017-04-09,80.0
2017-04-10,87.0
2017-04-11,90.0
2017-04-12,96.0
2017-04-13,88.0
2017-04-14,85.0
2017-04-15,68.0
2017-04-16,75.0
2017-04-17,86.0
2017-04-18,93.0
2017-04-19,91.0
2017-04-20,83.0
2017-04-21,86.0
2017-04-22,78.0
2017-04-23,77.0
2017-04-24,89.0
2017-04-25,91.0
2017-04-26,90.0
2017-04-27,80.0
2017-04-28,73.0
2017-04-29,71.0
2017-04-30,70.0
2017-05-01,79.0
2017-05-02,77.0
2017-05-03,85.0
2017-05-04,89.0
2017-05-05,84.0
2017-05-06,78.0
2017-05-07,76.0
2017-05-08,86.0
2017-05-09,84.0
2017-05-10,81.0
2017-05-11,84.0
2017-05-12,77.0
2017-05-13,68.0
2017-05-14,79.0
2017-05-15,86.0
2017-05-16,80.0
2017-05-17,79.0
2017-05-18,74.0
2017-05-19,77.0
2017-05-20,74.0
2017-05-21,64.0
2017-05-22,79.0
2017-05-23,86.0
2017-05-24,75.0
2017-05-25,72.0
2017-05-26,77.0
2017-05-27,64.0
2017-05-28,69.0
2017-05-29,67.0
2017-05-30,64.0
2017-05-31,67.0
2017-06-01,72.0
2017-06-02,69.0
2017-06-03,67.0
2017-06-04,65.0
2017-06-05,74.0
2017-06-06,70.0
2017-06-07,77.0
2017-06-08,67.0
2017-06-09,68.0
2017-06-10,69.0
2017-06-11,67.0
2017-06-12,71.0
2017-06-13,70.0
2017-06-14,67.0
2017-06-15,67.0
2017-06-16,64.0
2017-06-17,62.0
2017-06-18,68.0
