date,chung khoan
2010-07-15,82.0
2010-07-16,68.0
2010-07-17,24.0
2010-07-18,31.0
2010-07-19,84.0
2010-07-20,81.0
2010-07-21,90.0
2010-07-22,83.0
2010-07-23,75.0
2010-07-24,28.0
2010-07-25,32.0
2010-07-26,75.0
2010-07-27,62.0
2010-07-28,69.0
2010-07-29,72.0
2010-07-30,55.0
2010-07-31,29.0
2010-08-01,31.0
2010-08-02,75.0
2010-08-03,77.0
2010-08-04,69.0
2010-08-05,78.0
2010-08-06,64.0
2010-08-07,24.0
2010-08-08,33.0
2010-08-09,83.0
2010-08-10,72.0
2010-08-11,68.0
2010-08-12,77.0
2010-08-13,73.0
2010-08-14,38.0
2010-08-15,37.0
2010-08-16,84.0
2010-08-17,77.0
2010-08-18,78.0
2010-08-19,70.0
2010-08-20,69.0
2010-08-21,31.0
2010-08-22,16.0
2010-08-23,81.0
2010-08-24,73.0
2010-08-25,87.0
2010-08-26,84.0
2010-08-27,69.0
2010-08-28,31.0
2010-08-29,28.0
2010-08-30,82.0
2010-08-31,86.0
2010-09-01,77.0
2010-09-02,32.0
2010-09-03,44.0
2010-09-04,28.0
2010-09-05,29.0
2010-09-06,100.0
2010-09-07,91.0
2010-09-08,88.0
2010-09-09,99.0
2010-09-10,99.0
2010-09-11,34.0
2010-09-12,28.0
2010-09-13,100.0
2010-09-14,73.0
2010-09-15,84.0
2010-09-16,80.0
2010-09-17,70.0
2010-09-18,31.0
2010-09-19,32.0
2010-09-20,86.0
2010-09-21,69.0
2010-09-22,76.0
2010-09-23,71.0
2010-09-24,64.0
2010-09-25,34.0
2010-09-26,35.0
2010-09-27,75.0
2010-09-28,67.0
2010-09-29,79.0
2010-09-30,69.0
2010-10-01,60.0
2010-10-02,26.0
2010-10-03,24.0
2010-10-04,84.0
2010-10-05,69.0
2010-10-06,72.0
2010-10-07,88.0
2010-10-08,59.0
2010-10-09,28.0
2010-10-10,20.0
2010-10-11,59.0
2010-10-12,57.0
2010-10-13,62.0
2010-10-14,67.0
2010-10-15,49.0
2010-10-16,31.0
2010-10-17,17.0
2010-10-18,67.0
2010-10-19,61.0
2010-10-20,60.0
2010-10-21,62.0
2010-10-22,53.0
2010-10-23,23.0
2010-10-24,13.0
2010-10-25,57.0
2010-10-26,63.0
2010-10-27,67.0
2010-10-28,60.0
2010-10-29,61.0
2010-10-30,27.0
2010-10-31,22.0
2010-11-01,60.0
2010-11-02,48.0
2010-11-03,59.0
2010-11-04,55.0
2010-11-05,65.0
2010-11-06,29.0
2010-11-07,32.0
2010-11-08,73.0
2010-11-09,56.0
2010-11-10,66.0
2010-11-11,54.0
2010-11-12,51.0
2010-11-13,24.0
2010-11-14,18.0
2010-11-15,62.0
2010-11-16,65.0
2010-11-17,62.0
2010-11-18,62.0
2010-11-19,59.0
2010-11-20,23.0
2010-11-21,20.0
2010-11-22,55.0
2010-11-23,63.0
2010-11-24,57.0
2010-11-25,62.0
2010-11-26,66.0
2010-11-27,27.0
2010-11-28,21.0
2010-11-29,77.0
2010-11-30,85.0
2010-12-01,70.0
2010-12-02,73.0
2010-12-03,84.0
2010-12-04,36.0
2010-12-05,34.0
2010-12-06,84.0
2010-12-07,77.0
2010-12-08,76.0
2010-12-09,74.0
2010-12-10,68.0
2010-12-11,32.0
2010-12-12,35.0
2010-12-13,82.0
2010-12-14,91.0
2010-12-15,82.0
2010-12-16,76.0
2010-12-17,73.0
2010-12-18,32.0
2010-12-19,28.0
2010-12-20,72.0
2010-12-21,72.0
2010-12-22,67.0
2010-12-23,62.0
2010-12-24,56.0
2010-12-25,21.0
2010-12-26,28.0
2010-12-27,58.0
2010-12-28,65.0
2010-12-29,65.0
2010-12-30,61.0
2010-12-31,53.0
2011-01-01,21.0
2011-01-02,19.0
2011-01-03,36.0
2011-01-04,54.0
2011-01-05,59.0
2011-01-06,51.0
2011-01-07,48.0
2011-01-08,23.0
2011-01-09,14.0
2011-01-10,56.0
2011-01-11,49.0
2011-01-12,55.0
2011-01-13,54.0
2011-01-14,54.0
2011-01-15,20.0
2011-01-16,17.0
2011-01-17,56.0
2011-01-18,61.0
2011-01-19,51.0
2011-01-20,52.0
2011-01-21,51.0
2011-01-22,23.0
2011-01-23,15.0
2011-01-24,48.0
2011-01-25,44.0
2011-01-26,42.0
2011-01-27,40.0
2011-01-28,43.0
2011-01-29,19.0
2011-01-30,11.0
2011-01-31,15.0
2011-02-01,11.0
2011-02-02,7.0
2011-02-03,11.0
2011-02-04,11.0
2011-02-05,15.0
2011-02-06,15.0
2011-02-07,20.0
2011-02-08,47.0
2011-02-09,58.0
2011-02-10,50.0
2011-02-11,52.0
2011-02-12,18.0
2011-02-13,17.0
2011-02-14,52.0
2011-02-15,53.0
2011-02-16,51.0
2011-02-17,47.0
2011-02-18,45.0
2011-02-19,21.0
2011-02-20,21.0
2011-02-21,57.0
2011-02-22,58.0
2011-02-23,60.0
2011-02-24,59.0
2011-02-25,52.0
2011-02-26,25.0
2011-02-27,25.0
2011-02-28,61.0
2011-03-01,51.0
2011-03-02,53.0
2011-03-03,51.0
2011-03-04,50.0
2011-03-05,23.0
2011-03-06,22.0
2011-03-07,55.0
2011-03-08,45.0
2011-03-09,48.0
2011-03-10,59.0
2011-03-11,58.0
