date,co phieu
2019-04-14,24.0
2019-04-15,31.0
2019-04-16,99.0
2019-04-17,86.0
2019-04-18,65.0
2019-04-19,76.0
2019-04-20,29.0
2019-04-21,22.0
2019-04-22,77.0
2019-04-23,79.0
2019-04-24,93.0
2019-04-25,82.0
2019-04-26,83.0
2019-04-27,20.0
2019-04-28,24.0
2019-04-29,17.0
2019-04-30,21.0
2019-05-01,24.0
2019-05-02,79.0
2019-05-03,70.0
2019-05-04,31.0
2019-05-05,17.0
2019-05-06,67.0
2019-05-07,74.0
2019-05-08,67.0
2019-05-09,80.0
2019-05-10,82.0
2019-05-11,24.0
2019-05-12,27.0
2019-05-13,80.0
2019-05-14,97.0
2019-05-15,88.0
2019-05-16,73.0
2019-05-17,76.0
2019-05-18,30.0
2019-05-19,25.0
2019-05-20,85.0
2019-05-21,71.0
2019-05-22,83.0
2019-05-23,92.0
2019-05-24,77.0
2019-05-25,30.0
2019-05-26,21.0
2019-05-27,81.0
2019-05-28,82.0
2019-05-29,69.0
2019-05-30,74.0
2019-05-31,68.0
2019-06-01,21.0
2019-06-02,24.0
2019-06-03,75.0
2019-06-04,70.0
2019-06-05,61.0
2019-06-06,61.0
2019-06-07,60.0
2019-06-08,21.0
2019-06-09,17.0
2019-06-10,64.0
2019-06-11,57.0
2019-06-12,70.0
2019-06-13,72.0
2019-06-14,64.0
2019-06-15,22.0
2019-06-16,16.0
2019-06-17,74.0
2019-06-18,61.0
2019-06-19,81.0
2019-06-20,72.0
2019-06-21,66.0
2019-06-22,29.0
2019-06-23,15.0
2019-06-24,76.0
2019-06-25,78.0
2019-06-26,60.0
2019-06-27,68.0
2019-06-28,69.0
2019-06-29,22.0
2019-06-30,25.0
2019-07-01,69.0
2019-07-02,78.0
2019-07-03,69.0
2019-07-04,66.0
2019-07-05,70.0
2019-07-06,25.0
2019-07-07,18.0
2019-07-08,57.0
2019-07-09,75.0
2019-07-10,69.0
2019-07-11,72.0
2019-07-12,73.0
2019-07-13,29.0
2019-07-14,15.0
2019-07-15,71.0
2019-07-16,75.0
2019-07-17,72.0
2019-07-18,66.0
2019-07-19,72.0
2019-07-20,30.0
2019-07-21,25.0
2019-07-22,77.0
2019-07-23,76.0
2019-07-24,65.0
2019-07-25,69.0
2019-07-26,60.0
2019-07-27,39.0
2019-07-28,22.0
2019-07-29,62.0
2019-07-30,69.0
2019-07-31,67.0
2019-08-01,76.0
2019-08-02,70.0
2019-08-03,26.0
2019-08-04,23.0
2019-08-05,89.0
2019-08-06,75.0
2019-08-07,90.0
2019-08-08,79.0
2019-08-09,75.0
2019-08-10,31.0
2019-08-11,21.0
2019-08-12,74.0
2019-08-13,76.0
2019-08-14,76.0
2019-08-15,84.0
2019-08-16,82.0
2019-08-17,23.0
2019-08-18,24.0
2019-08-19,79.0
2019-08-20,86.0
2019-08-21,81.0
2019-08-22,73.0
2019-08-23,66.0
2019-08-24,16.0
2019-08-25,29.0
2019-08-26,90.0
2019-08-27,83.0
2019-08-28,83.0
2019-08-29,73.0
2019-08-30,70.0
2019-08-31,19.0
2019-09-01,23.0
2019-09-02,20.0
2019-09-03,100.0
2019-09-04,69.0
2019-09-05,52.0
2019-09-06,64.0
2019-09-07,23.0
2019-09-08,27.0
2019-09-09,67.0
2019-09-10,71.0
2019-09-11,71.0
2019-09-12,75.0
2019-09-13,55.0
2019-09-14,31.0
2019-09-15,21.0
2019-09-16,77.0
2019-09-17,77.0
2019-09-18,76.0
2019-09-19,70.0
2019-09-20,68.0
2019-09-21,29.0
2019-09-22,20.0
2019-09-23,77.0
2019-09-24,70.0
2019-09-25,65.0
2019-09-26,63.0
2019-09-27,63.0
2019-09-28,25.0
2019-09-29,26.0
2019-09-30,71.0
2019-10-01,78.0
2019-10-02,62.0
2019-10-03,75.0
2019-10-04,73.0
2019-10-05,31.0
2019-10-06,17.0
2019-10-07,72.0
2019-10-08,78.0
2019-10-09,68.0
2019-10-10,62.0
2019-10-11,61.0
2019-10-12,24.0
2019-10-13,19.0
2019-10-14,72.0
2019-10-15,54.0
2019-10-16,64.0
2019-10-17,71.0
2019-10-18,65.0
2019-10-19,22.0
2019-10-20,29.0
2019-10-21,77.0
2019-10-22,78.0
2019-10-23,68.0
2019-10-24,60.0
2019-10-25,74.0
2019-10-26,20.0
2019-10-27,24.0
2019-10-28,60.0
2019-10-29,78.0
2019-10-30,65.0
2019-10-31,79.0
2019-11-01,61.0
2019-11-02,25.0
2019-11-03,18.0
2019-11-04,68.0
2019-11-05,93.0
2019-11-06,67.0
2019-11-07,67.0
2019-11-08,65.0
2019-11-09,14.0
2019-11-10,18.0
2019-11-11,70.0
2019-11-12,63.0
2019-11-13,77.0
2019-11-14,61.0
2019-11-15,61.0
2019-11-16,19.0
2019-11-17,14.0
2019-11-18,59.0
2019-11-19,68.0
2019-11-20,55.0
2019-11-21,61.0
2019-11-22,69.0
2019-11-23,21.0
2019-11-24,20.0
2019-11-25,54.0
2019-11-26,63.0
2019-11-27,63.0
2019-11-28,59.0
2019-11-29,57.0
2019-11-30,26.0
2019-12-01,15.0
2019-12-02,71.0
2019-12-03,69.0
2019-12-04,64.0
2019-12-05,59.0
2019-12-06,51.0
2019-12-07,21.0
2019-12-08,12.0
2019-12-09,75.0
