date,chung khoan
2016-09-21,73.0
2016-09-22,84.0
2016-09-23,77.0
2016-09-24,21.0
2016-09-25,15.0
2016-09-26,86.0
2016-09-27,82.0
2016-09-28,76.0
2016-09-29,89.0
2016-09-30,79.0
2016-10-01,21.0
2016-10-02,19.0
2016-10-03,85.0
2016-10-04,77.0
2016-10-05,79.0
2016-10-06,76.0
2016-10-07,84.0
2016-10-08,24.0
2016-10-09,16.0
2016-10-10,84.0
2016-10-11,79.0
2016-10-12,82.0
2016-10-13,86.0
2016-10-14,79.0
2016-10-15,20.0
2016-10-16,16.0
2016-10-17,73.0
2016-10-18,79.0
2016-10-19,78.0
2016-10-20,74.0
2016-10-21,79.0
2016-10-22,25.0
2016-10-23,18.0
2016-10-24,75.0
2016-10-25,83.0
2016-10-26,76.0
2016-10-27,71.0
2016-10-28,74.0
2016-10-29,21.0
2016-10-30,15.0
2016-10-31,84.0
2016-11-01,84.0
2016-11-02,82.0
2016-11-03,84.0
2016-11-04,73.0
2016-11-05,18.0
2016-11-06,18.0
2016-11-07,85.0
2016-11-08,79.0
2016-11-09,93.0
2016-11-10,92.0
2016-11-11,87.0
2016-11-12,19.0
2016-11-13,20.0
2016-11-14,86.0
2016-11-15,81.0
2016-11-16,77.0
2016-11-17,75.0
2016-11-18,75.0
2016-11-19,19.0
2016-11-20,13.0
2016-11-21,85.0
2016-11-22,81.0
2016-11-23,77.0
2016-11-24,82.0
2016-11-25,77.0
2016-11-26,19.0
2016-11-27,18.0
2016-11-28,85.0
2016-11-29,88.0
2016-11-30,74.0
2016-12-01,83.0
2016-12-02,71.0
2016-12-03,18.0
2016-12-04,22.0
2016-12-05,84.0
2016-12-06,84.0
2016-12-07,77.0
2016-12-08,72.0
2016-12-09,74.0
2016-12-10,19.0
2016-12-11,20.0
2016-12-12,81.0
2016-12-13,79.0
2016-12-14,77.0
2016-12-15,87.0
2016-12-16,72.0
2016-12-17,20.0
2016-12-18,18.0
2016-12-19,86.0
2016-12-20,73.0
2016-12-21,83.0
2016-12-22,79.0
2016-12-23,70.0
2016-12-24,19.0
2016-12-25,16.0
2016-12-26,65.0
2016-12-27,77.0
2016-12-28,78.0
2016-12-29,70.0
2016-12-30,66.0
2016-12-31,12.0
2017-01-01,12.0
2017-01-02,25.0
2017-01-03,84.0
2017-01-04,83.0
2017-01-05,78.0
2017-01-06,64.0
2017-01-07,20.0
2017-01-08,17.0
2017-01-09,75.0
2017-01-10,69.0
2017-01-11,73.0
2017-01-12,69.0
2017-01-13,74.0
2017-01-14,15.0
2017-01-15,13.0
2017-01-16,71.0
2017-01-17,69.0
2017-01-18,70.0
2017-01-19,61.0
2017-01-20,60.0
2017-01-21,15.0
2017-01-22,13.0
2017-01-23,66.0
2017-01-24,62.0
2017-01-25,54.0
2017-01-26,16.0
2017-01-27,10.0
2017-01-28,8.0
2017-01-29,11.0
2017-01-30,14.0
2017-01-31,14.0
2017-02-01,22.0
2017-02-02,74.0
2017-02-03,77.0
2017-02-04,22.0
2017-02-05,23.0
2017-02-06,79.0
2017-02-07,76.0
2017-02-08,76.0
2017-02-09,85.0
2017-02-10,73.0
2017-02-11,18.0
2017-02-12,19.0
2017-02-13,85.0
2017-02-14,82.0
2017-02-15,84.0
2017-02-16,88.0
2017-02-17,83.0
2017-02-18,27.0
2017-02-19,20.0
2017-02-20,88.0
2017-02-21,100.0
2017-02-22,93.0
2017-02-23,88.0
2017-02-24,93.0
2017-02-25,27.0
2017-02-26,21.0
2017-02-27,90.0
2017-02-28,92.0
2017-03-01,92.0
2017-03-02,89.0
2017-03-03,87.0
2017-03-04,23.0
2017-03-05,21.0
2017-03-06,90.0
2017-03-07,89.0
2017-03-08,88.0
2017-03-09,87.0
2017-03-10,88.0
2017-03-11,24.0
2017-03-12,18.0
2017-03-13,84.0
2017-03-14,85.0
2017-03-15,88.0
2017-03-16,90.0
2017-03-17,87.0
2017-03-18,21.0
2017-03-19,20.0
2017-03-20,91.0
2017-03-21,92.0
2017-03-22,93.0
2017-03-23,90.0
2017-03-24,90.0
2017-03-25,27.0
2017-03-26,24.0
2017-03-27,97.0
2017-03-28,92.0
2017-03-29,89.0
2017-03-30,88.0
2017-03-31,85.0
2017-04-01,23.0
2017-04-02,17.0
2017-04-03,88.0
2017-04-04,95.0
2017-04-05,84.0
2017-04-06,27.0
2017-04-07,87.0
2017-04-08,25.0
2017-04-09,21.0
2017-04-10,80.0
2017-04-11,88.0
2017-04-12,88.0
2017-04-13,89.0
2017-04-14,82.0
2017-04-15,20.0
2017-04-16,14.0
2017-04-17,90.0
2017-04-18,80.0
2017-04-19,82.0
2017-04-20,84.0
2017-04-21,75.0
2017-04-22,17.0
2017-04-23,22.0
2017-04-24,87.0
2017-04-25,93.0
2017-04-26,85.0
2017-04-27,84.0
2017-04-28,88.0
2017-04-29,20.0
2017-04-30,12.0
2017-05-01,14.0
2017-05-02,23.0
2017-05-03,92.0
2017-05-04,92.0
2017-05-05,82.0
2017-05-06,22.0
2017-05-07,21.0
2017-05-08,81.0
2017-05-09,89.0
2017-05-10,82.0
2017-05-11,83.0
2017-05-12,83.0
2017-05-13,21.0
2017-05-14,16.0
2017-05-15,88.0
2017-05-16,98.0
2017-05-17,93.0
2017-05-18,83.0
