date,co phieu
2025-05-21,51.0
2025-05-22,59.0
2025-05-23,51.0
2025-05-24,0.0
2025-05-25,16.0
2025-05-26,48.0
2025-05-27,55.0
2025-05-28,48.0
2025-05-29,53.0
2025-05-30,57.0
2025-05-31,17.0
2025-06-01,16.0
2025-06-02,55.0
2025-06-03,44.0
2025-06-04,53.0
2025-06-05,44.0
2025-06-06,46.0
2025-06-07,19.0
2025-06-08,12.0
2025-06-09,47.0
2025-06-10,41.0
2025-06-11,45.0
2025-06-12,39.0
2025-06-13,45.0
2025-06-14,20.0
2025-06-15,11.0
2025-06-16,45.0
2025-06-17,46.0
2025-06-18,47.0
2025-06-19,34.0
2025-06-20,32.0
2025-06-21,8.0
2025-06-22,0.0
2025-06-23,41.0
2025-06-24,38.0
2025-06-25,45.0
2025-06-26,38.0
2025-06-27,32.0
2025-06-28,12.0
2025-06-29,10.0
2025-06-30,34.0
2025-07-01,38.0
2025-07-02,47.0
2025-07-03,51.0
2025-07-04,41.0
2025-07-05,17.0
2025-07-06,14.0
2025-07-07,61.0
2025-07-08,60.0
2025-07-09,68.0
2025-07-10,60.0
2025-07-11,60.0
2025-07-12,20.0
2025-07-13,26.0
2025-07-14,84.0
2025-07-15,55.0
2025-07-16,72.0
2025-07-17,75.0
2025-07-18,79.0
2025-07-19,45.0
2025-07-20,24.0
2025-07-21,58.0
2025-07-22,59.0
2025-07-23,77.0
2025-07-24,82.0
2025-07-25,79.0
2025-07-26,18.0
2025-07-27,38.0
2025-07-28,76.0
2025-07-29,80.0
2025-07-30,80.0
2025-07-31,74.0
2025-08-01,61.0
2025-08-02,30.0
2025-08-03,24.0
2025-08-04,63.0
2025-08-05,100.0
2025-08-06,79.0
2025-08-07,84.0
2025-08-08,77.0
2025-08-09,27.0
2025-08-10,34.0
2025-08-11,80.0
2025-08-12,85.0
2025-08-13,83.0
2025-08-14,66.0
2025-08-15,72.0
2025-08-16,28.0
2025-08-17,22.0
2025-08-18,80.0
2025-08-19,84.0
2025-08-20,87.0
2025-08-21,70.0
2025-08-22,70.0
2025-08-23,22.0
2025-08-24,15.0
2025-08-25,67.0
2025-08-26,64.0
2025-08-27,60.0
2025-08-28,69.0
2025-08-29,56.0
2025-08-30,19.0
2025-08-31,0.0
2025-09-01,18.0
2025-09-02,13.0
2025-09-03,64.0
2025-09-04,67.0
2025-09-05,64.0
2025-09-06,11.0
2025-09-07,12.0
2025-09-08,63.0
2025-09-09,58.0
2025-09-10,57.0
2025-09-11,49.0
2025-09-12,42.0
2025-09-13,14.0
2025-09-14,20.0
2025-09-15,59.0
2025-09-16,54.0
2025-09-17,55.0
2025-09-18,46.0
2025-09-19,60.0
2025-09-20,16.0
2025-09-21,10.0
2025-09-22,66.0
2025-09-23,42.0
2025-09-24,55.0
2025-09-25,58.0
2025-09-26,53.0
2025-09-27,12.0
2025-09-28,18.0
2025-09-29,45.0
2025-09-30,48.0
2025-10-01,51.0
2025-10-02,60.0
2025-10-03,41.0
2025-10-04,18.0
2025-10-05,0.0
2025-10-06,53.0
2025-10-07,40.0
2025-10-08,50.0
2025-10-09,63.0
2025-10-10,57.0
2025-10-11,18.0
2025-10-12,15.0
2025-10-13,61.0
2025-10-14,63.0
2025-10-15,45.0
2025-10-16,61.0
2025-10-17,55.0
2025-10-18,29.0
2025-10-19,20.0
2025-10-20,78.0
2025-10-21,67.0
2025-10-22,55.0
2025-10-23,48.0
2025-10-24,60.0
2025-10-25,16.0
2025-10-26,17.0
2025-10-27,50.0
2025-10-28,54.0
2025-10-29,55.0
2025-10-30,55.0
2025-10-31,56.0
2025-11-01,21.0
2025-11-02,16.0
2025-11-03,57.0
2025-11-04,45.0
2025-11-05,45.0
2025-11-06,48.0
2025-11-07,46.0
2025-11-08,18.0
2025-11-09,11.0
2025-11-10,47.0
2025-11-11,44.0
2025-11-12,53.0
2025-11-13,37.0
2025-11-14,43.0
2025-11-15,19.0
2025-11-16,14.0
2025-11-17,56.0
2025-11-18,42.0
2025-11-19,39.0
2025-11-20,44.0
2025-11-21,45.0
2025-11-22,9.0
2025-11-23,15.0
2025-11-24,50.0
2025-11-25,42.0
2025-11-26,45.0
2025-11-27,42.0
2025-11-28,56.0
2025-11-29,0.0
2025-11-30,12.0
2025-12-01,50.0
2025-12-02,44.0
2025-12-03,50.0
2025-12-04,47.0
2025-12-05,55.0
2025-12-06,13.0
2025-12-07,11.0
2025-12-08,55.0
2025-12-09,45.0
2025-12-10,53.0
2025-12-11,47.0
2025-12-12,43.0
2025-12-13,10.0
2025-12-14,8.0
2025-12-15,41.0
2025-12-16,55.0
2025-12-17,40.0
2025-12-18,42.0
2025-12-19,43.0
2025-12-20,19.0
2025-12-21,11.0
2025-12-22,54.0
2025-12-23,50.0
2025-12-24,61.0
2025-12-25,62.0
2025-12-26,57.0
2025-12-27,19.0
2025-12-28,0.0
2025-12-29,43.0
2025-12-30,40.0
2025-12-31,47.0
