date,chung khoan
2011-03-29,98.0
2011-03-30,97.0
2011-03-31,88.0
2011-04-01,86.0
2011-04-02,39.0
2011-04-03,33.0
2011-04-04,94.0
2011-04-05,82.0
2011-04-06,84.0
2011-04-07,86.0
2011-04-08,79.0
2011-04-09,39.0
2011-04-10,32.0
2011-04-11,51.0
2011-04-12,39.0
2011-04-13,92.0
2011-04-14,88.0
2011-04-15,75.0
2011-04-16,38.0
2011-04-17,45.0
2011-04-18,90.0
2011-04-19,87.0
2011-04-20,90.0
2011-04-21,79.0
2011-04-22,73.0
2011-04-23,42.0
2011-04-24,34.0
2011-04-25,97.0
2011-04-26,79.0
2011-04-27,88.0
2011-04-28,81.0
2011-04-29,77.0
2011-04-30,22.0
2011-05-01,24.0
2011-05-02,32.0
2011-05-03,42.0
2011-05-04,81.0
2011-05-05,78.0
2011-05-06,79.0
2011-05-07,35.0
2011-05-08,28.0
2011-05-09,82.0
2011-05-10,71.0
2011-05-11,73.0
2011-05-12,75.0
2011-05-13,63.0
2011-05-14,29.0
2011-05-15,31.0
2011-05-16,75.0
2011-05-17,80.0
2011-05-18,79.0
2011-05-19,74.0
2011-05-20,77.0
2011-05-21,34.0
2011-05-22,30.0
2011-05-23,77.0
2011-05-24,82.0
2011-05-25,88.0
2011-05-26,98.0
2011-05-27,79.0
2011-05-28,46.0
2011-05-29,41.0
2011-05-30,92.0
2011-05-31,96.0
2011-06-01,87.0
2011-06-02,93.0
2011-06-03,89.0
2011-06-04,35.0
2011-06-05,36.0
2011-06-06,86.0
2011-06-07,100.0
2011-06-08,88.0
2011-06-09,85.0
2011-06-10,87.0
2011-06-11,32.0
2011-06-12,31.0
2011-06-13,97.0
2011-06-14,88.0
2011-06-15,98.0
2011-06-16,81.0
2011-06-17,75.0
2011-06-18,32.0
2011-06-19,27.0
2011-06-20,92.0
2011-06-21,90.0
2011-06-22,81.0
2011-06-23,76.0
2011-06-24,61.0
2011-06-25,34.0
2011-06-26,26.0
2011-06-27,76.0
2011-06-28,78.0
2011-06-29,72.0
2011-06-30,64.0
2011-07-01,64.0
2011-07-02,23.0
2011-07-03,24.0
2011-07-04,66.0
2011-07-05,67.0
2011-07-06,62.0
2011-07-07,59.0
2011-07-08,55.0
2011-07-09,24.0
2011-07-10,24.0
2011-07-11,68.0
2011-07-12,59.0
2011-07-13,69.0
2011-07-14,56.0
2011-07-15,53.0
2011-07-16,23.0
2011-07-17,22.0
2011-07-18,70.0
2011-07-19,61.0
2011-07-20,63.0
2011-07-21,58.0
2011-07-22,59.0
2011-07-23,24.0
2011-07-24,18.0
2011-07-25,59.0
2011-07-26,52.0
2011-07-27,53.0
2011-07-28,58.0
2011-07-29,56.0
2011-07-30,23.0
2011-07-31,19.0
2011-08-01,65.0
2011-08-02,45.0
2011-08-03,57.0
2011-08-04,59.0
2011-08-05,61.0
2011-08-06,29.0
2011-08-07,26.0
2011-08-08,73.0
2011-08-09,61.0
2011-08-10,64.0
2011-08-11,55.0
2011-08-12,61.0
2011-08-13,30.0
2011-08-14,27.0
2011-08-15,76.0
2011-08-16,64.0
2011-08-17,80.0
2011-08-18,72.0
2011-08-19,65.0
2011-08-20,35.0
2011-08-21,28.0
2011-08-22,81.0
2011-08-23,73.0
2011-08-24,73.0
2011-08-25,72.0
2011-08-26,69.0
2011-08-27,31.0
2011-08-28,28.0
2011-08-29,73.0
2011-08-30,72.0
2011-08-31,77.0
2011-09-01,71.0
2011-09-02,28.0
2011-09-03,24.0
2011-09-04,29.0
2011-09-05,75.0
2011-09-06,83.0
2011-09-07,88.0
2011-09-08,95.0
2011-09-09,84.0
2011-09-10,35.0
2011-09-11,38.0
2011-09-12,98.0
2011-09-13,93.0
2011-09-14,97.0
2011-09-15,79.0
2011-09-16,87.0
2011-09-17,38.0
2011-09-18,33.0
2011-09-19,91.0
2011-09-20,82.0
2011-09-21,68.0
2011-09-22,75.0
2011-09-23,73.0
2011-09-24,37.0
2011-09-25,34.0
2011-09-26,78.0
2011-09-27,84.0
2011-09-28,77.0
2011-09-29,73.0
2011-09-30,66.0
2011-10-01,36.0
2011-10-02,30.0
2011-10-03,72.0
2011-10-04,70.0
2011-10-05,70.0
2011-10-06,73.0
2011-10-07,66.0
2011-10-08,34.0
2011-10-09,31.0
2011-10-10,72.0
2011-10-11,69.0
2011-10-12,67.0
2011-10-13,68.0
2011-10-14,67.0
2011-10-15,29.0
2011-10-16,30.0
2011-10-17,67.0
2011-10-18,61.0
2011-10-19,62.0
2011-10-20,59.0
2011-10-21,63.0
2011-10-22,31.0
2011-10-23,32.0
2011-10-24,66.0
2011-10-25,62.0
2011-10-26,60.0
2011-10-27,59.0
2011-10-28,61.0
2011-10-29,35.0
2011-10-30,29.0
2011-10-31,69.0
2011-11-01,65.0
2011-11-02,63.0
2011-11-03,60.0
2011-11-04,57.0
2011-11-05,26.0
2011-11-06,27.0
2011-11-07,61.0
2011-11-08,60.0
2011-11-09,61.0
2011-11-10,49.0
2011-11-11,53.0
2011-11-12,26.0
2011-11-13,26.0
2011-11-14,68.0
2011-11-15,59.0
2011-11-16,63.0
2011-11-17,52.0
2011-11-18,52.0
2011-11-19,21.0
2011-11-20,26.0
2011-11-21,63.0
2011-11-22,55.0
2011-11-23,63.0
