date,chung khoan
2019-03-14,91.0
2019-03-15,82.0
2019-03-16,15.0
2019-03-17,16.0
2019-03-18,92.0
2019-03-19,81.0
2019-03-20,82.0
2019-03-21,87.0
2019-03-22,82.0
2019-03-23,23.0
2019-03-24,16.0
2019-03-25,98.0
2019-03-26,88.0
2019-03-27,95.0
2019-03-28,91.0
2019-03-29,91.0
2019-03-30,20.0
2019-03-31,16.0
2019-04-01,81.0
2019-04-02,100.0
2019-04-03,90.0
2019-04-04,90.0
2019-04-05,82.0
2019-04-06,25.0
2019-04-07,23.0
2019-04-08,89.0
2019-04-09,90.0
2019-04-10,86.0
2019-04-11,86.0
2019-04-12,70.0
2019-04-13,17.0
2019-04-14,16.0
2019-04-15,25.0
2019-04-16,80.0
2019-04-17,76.0
2019-04-18,84.0
2019-04-19,81.0
2019-04-20,18.0
2019-04-21,13.0
2019-04-22,79.0
2019-04-23,75.0
2019-04-24,81.0
2019-04-25,78.0
2019-04-26,72.0
2019-04-27,13.0
2019-04-28,10.0
2019-04-29,19.0
2019-04-30,16.0
2019-05-01,14.0
2019-05-02,83.0
2019-05-03,68.0
2019-05-04,23.0
2019-05-05,12.0
2019-05-06,81.0
2019-05-07,81.0
2019-05-08,83.0
2019-05-09,78.0
2019-05-10,83.0
2019-05-11,20.0
2019-05-12,13.0
2019-05-13,87.0
2019-05-14,88.0
2019-05-15,75.0
2019-05-16,79.0
2019-05-17,73.0
2019-05-18,15.0
2019-05-19,15.0
2019-05-20,84.0
2019-05-21,78.0
2019-05-22,72.0
2019-05-23,79.0
2019-05-24,70.0
2019-05-25,17.0
2019-05-26,13.0
2019-05-27,84.0
2019-05-28,76.0
2019-05-29,67.0
2019-05-30,71.0
2019-05-31,69.0
2019-06-01,15.0
2019-06-02,12.0
2019-06-03,70.0
2019-06-04,67.0
2019-06-05,52.0
2019-06-06,68.0
2019-06-07,61.0
2019-06-08,15.0
2019-06-09,12.0
2019-06-10,79.0
2019-06-11,65.0
2019-06-12,64.0
2019-06-13,67.0
2019-06-14,58.0
2019-06-15,11.0
2019-06-16,11.0
2019-06-17,68.0
2019-06-18,64.0
2019-06-19,64.0
2019-06-20,68.0
2019-06-21,66.0
2019-06-22,18.0
2019-06-23,11.0
2019-06-24,68.0
2019-06-25,71.0
2019-06-26,63.0
2019-06-27,74.0
2019-06-28,66.0
2019-06-29,16.0
2019-06-30,16.0
2019-07-01,69.0
2019-07-02,66.0
2019-07-03,67.0
2019-07-04,70.0
2019-07-05,69.0
2019-07-06,11.0
2019-07-07,11.0
2019-07-08,64.0
2019-07-09,67.0
2019-07-10,65.0
2019-07-11,75.0
2019-07-12,69.0
2019-07-13,14.0
2019-07-14,16.0
2019-07-15,68.0
2019-07-16,69.0
2019-07-17,68.0
2019-07-18,72.0
2019-07-19,71.0
2019-07-20,12.0
2019-07-21,12.0
2019-07-22,74.0
2019-07-23,63.0
2019-07-24,65.0
2019-07-25,68.0
2019-07-26,62.0
2019-07-27,11.0
2019-07-28,11.0
2019-07-29,68.0
2019-07-30,63.0
2019-07-31,62.0
2019-08-01,64.0
2019-08-02,68.0
2019-08-03,17.0
2019-08-04,11.0
2019-08-05,73.0
2019-08-06,83.0
2019-08-07,77.0
2019-08-08,68.0
2019-08-09,74.0
2019-08-10,15.0
2019-08-11,13.0
2019-08-12,71.0
2019-08-13,72.0
2019-08-14,77.0
2019-08-15,73.0
2019-08-16,80.0
2019-08-17,15.0
2019-08-18,19.0
2019-08-19,82.0
2019-08-20,74.0
2019-08-21,76.0
2019-08-22,68.0
2019-08-23,69.0
2019-08-24,16.0
2019-08-25,14.0
2019-08-26,89.0
2019-08-27,75.0
2019-08-28,72.0
2019-08-29,75.0
2019-08-30,66.0
2019-08-31,16.0
2019-09-01,12.0
2019-09-02,15.0
2019-09-03,69.0
2019-09-04,70.0
2019-09-05,66.0
2019-09-06,64.0
2019-09-07,16.0
2019-09-08,12.0
2019-09-09,74.0
2019-09-10,69.0
2019-09-11,58.0
2019-09-12,66.0
2019-09-13,68.0
2019-09-14,14.0
2019-09-15,14.0
2019-09-16,68.0
2019-09-17,75.0
2019-09-18,73.0
2019-09-19,77.0
2019-09-20,65.0
2019-09-21,13.0
2019-09-22,12.0
2019-09-23,65.0
2019-09-24,63.0
2019-09-25,77.0
2019-09-26,67.0
2019-09-27,65.0
2019-09-28,15.0
2019-09-29,14.0
2019-09-30,71.0
2019-10-01,71.0
2019-10-02,74.0
2019-10-03,67.0
2019-10-04,69.0
2019-10-05,16.0
2019-10-06,9.0
2019-10-07,65.0
2019-10-08,66.0
2019-10-09,73.0
2019-10-10,61.0
2019-10-11,55.0
2019-10-12,15.0
2019-10-13,14.0
2019-10-14,72.0
2019-10-15,63.0
2019-10-16,71.0
2019-10-17,66.0
2019-10-18,75.0
2019-10-19,15.0
2019-10-20,14.0
2019-10-21,76.0
2019-10-22,75.0
2019-10-23,65.0
2019-10-24,77.0
2019-10-25,68.0
2019-10-26,9.0
2019-10-27,12.0
2019-10-28,71.0
2019-10-29,64.0
2019-10-30,69.0
2019-10-31,80.0
2019-11-01,66.0
2019-11-02,13.0
2019-11-03,12.0
2019-11-04,68.0
2019-11-05,75.0
2019-11-06,64.0
2019-11-07,74.0
2019-11-08,63.0
