date,dau tu
2018-08-31,69.0
2018-09-01,59.0
2018-09-02,58.0
2018-09-03,63.0
2018-09-04,73.0
2018-09-05,69.0
2018-09-06,65.0
2018-09-07,64.0
2018-09-08,63.0
2018-09-09,65.0
2018-09-10,79.0
2018-09-11,73.0
2018-09-12,65.0
2018-09-13,68.0
2018-09-14,73.0
2018-09-15,64.0
2018-09-16,71.0
2018-09-17,77.0
2018-09-18,70.0
2018-09-19,71.0
2018-09-20,69.0
2018-09-21,65.0
2018-09-22,65.0
2018-09-23,66.0
2018-09-24,69.0
2018-09-25,72.0
2018-09-26,73.0
2018-09-27,68.0
2018-09-28,69.0
2018-09-29,70.0
2018-09-30,73.0
2018-10-01,71.0
2018-10-02,76.0
2018-10-03,64.0
2018-10-04,72.0
2018-10-05,69.0
2018-10-06,62.0
2018-10-07,61.0
2018-10-08,79.0
2018-10-09,61.0
2018-10-10,77.0
2018-10-11,68.0
2018-10-12,70.0
2018-10-13,61.0
2018-10-14,66.0
2018-10-15,72.0
2018-10-16,71.0
2018-10-17,65.0
2018-10-18,76.0
2018-10-19,74.0
2018-10-20,63.0
2018-10-21,64.0
2018-10-22,64.0
2018-10-23,67.0
2018-10-24,69.0
2018-10-25,72.0
2018-10-26,75.0
2018-10-27,60.0
2018-10-28,66.0
2018-10-29,70.0
2018-10-30,71.0
2018-10-31,78.0
2018-11-01,72.0
2018-11-02,80.0
2018-11-03,63.0
2018-11-04,62.0
2018-11-05,72.0
2018-11-06,69.0
2018-11-07,72.0
2018-11-08,70.0
2018-11-09,71.0
2018-11-10,68.0
2018-11-11,62.0
2018-11-12,71.0
2018-11-13,70.0
2018-11-14,70.0
2018-11-15,70.0
2018-11-16,64.0
2018-11-17,59.0
2018-11-18,61.0
2018-11-19,66.0
2018-11-20,59.0
2018-11-21,76.0
2018-11-22,64.0
2018-11-23,66.0
2018-11-24,54.0
2018-11-25,61.0
2018-11-26,63.0
2018-11-27,70.0
2018-11-28,69.0
2018-11-29,70.0
2018-11-30,66.0
2018-12-01,58.0
2018-12-02,58.0
2018-12-03,78.0
2018-12-04,67.0
2018-12-05,67.0
2018-12-06,59.0
2018-12-07,67.0
2018-12-08,63.0
2018-12-09,63.0
2018-12-10,56.0
2018-12-11,60.0
2018-12-12,54.0
2018-12-13,63.0
2018-12-14,51.0
2018-12-15,42.0
2018-12-16,50.0
2018-12-17,50.0
2018-12-18,56.0
2018-12-19,62.0
2018-12-20,63.0
2018-12-21,62.0
2018-12-22,49.0
2018-12-23,49.0
2018-12-24,49.0
2018-12-25,50.0
2018-12-26,53.0
2018-12-27,45.0
2018-12-28,51.0
2018-12-29,40.0
2018-12-30,45.0
2018-12-31,48.0
2019-01-01,50.0
2019-01-02,57.0
2019-01-03,55.0
2019-01-04,54.0
2019-01-05,52.0
2019-01-06,45.0
2019-01-07,47.0
2019-01-08,43.0
2019-01-09,49.0
2019-01-10,57.0
2019-01-11,46.0
2019-01-12,45.0
2019-01-13,45.0
2019-01-14,53.0
2019-01-15,53.0
2019-01-16,49.0
2019-01-17,51.0
2019-01-18,59.0
2019-01-19,44.0
2019-01-20,74.0
2019-01-21,100.0
2019-01-22,93.0
2019-01-23,71.0
2019-01-24,61.0
2019-01-25,65.0
2019-01-26,50.0
2019-01-27,50.0
2019-01-28,47.0
2019-01-29,50.0
2019-01-30,58.0
2019-01-31,48.0
2019-02-01,46.0
2019-02-02,49.0
2019-02-03,41.0
2019-02-04,64.0
2019-02-05,65.0
2019-02-06,57.0
2019-02-07,60.0
2019-02-08,57.0
2019-02-09,55.0
2019-02-10,56.0
2019-02-11,56.0
2019-02-12,60.0
2019-02-13,53.0
2019-02-14,54.0
2019-02-15,59.0
2019-02-16,55.0
2019-02-17,48.0
2019-02-18,54.0
2019-02-19,51.0
2019-02-20,55.0
2019-02-21,53.0
2019-02-22,52.0
2019-02-23,53.0
2019-02-24,45.0
2019-02-25,56.0
2019-02-26,51.0
2019-02-27,57.0
2019-02-28,52.0
2019-03-01,53.0
2019-03-02,44.0
2019-03-03,45.0
2019-03-04,54.0
2019-03-05,54.0
2019-03-06,55.0
2019-03-07,53.0
2019-03-08,39.0
2019-03-09,42.0
2019-03-10,48.0
2019-03-11,55.0
2019-03-12,52.0
2019-03-13,56.0
2019-03-14,60.0
2019-03-15,60.0
2019-03-16,52.0
2019-03-17,47.0
2019-03-18,51.0
2019-03-19,53.0
2019-03-20,59.0
2019-03-21,53.0
2019-03-22,41.0
2019-03-23,48.0
2019-03-24,42.0
2019-03-25,49.0
2019-03-26,50.0
2019-03-27,53.0
2019-03-28,60.0
2019-03-29,54.0
2019-03-30,43.0
2019-03-31,45.0
2019-04-01,52.0
2019-04-02,57.0
2019-04-03,61.0
2019-04-04,58.0
2019-04-05,50.0
2019-04-06,49.0
2019-04-07,48.0
2019-04-08,59.0
2019-04-09,49.0
2019-04-10,52.0
2019-04-11,54.0
2019-04-12,47.0
2019-04-13,37.0
2019-04-14,46.0
2019-04-15,47.0
2019-04-16,52.0
2019-04-17,48.0
2019-04-18,53.0
2019-04-19,55.0
2019-04-20,43.0
2019-04-21,47.0
2019-04-22,54.0
2019-04-23,51.0
2019-04-24,51.0
2019-04-25,52.0
2019-04-26,45.0
2019-04-27,46.0
