date,chung khoan
2018-08-31,71.0
2018-09-01,11.0
2018-09-02,12.0
2018-09-03,18.0
2018-09-04,64.0
2018-09-05,65.0
2018-09-06,63.0
2018-09-07,62.0
2018-09-08,14.0
2018-09-09,13.0
2018-09-10,73.0
2018-09-11,66.0
2018-09-12,65.0
2018-09-13,70.0
2018-09-14,59.0
2018-09-15,15.0
2018-09-16,12.0
2018-09-17,68.0
2018-09-18,60.0
2018-09-19,67.0
2018-09-20,67.0
2018-09-21,67.0
2018-09-22,15.0
2018-09-23,13.0
2018-09-24,76.0
2018-09-25,69.0
2018-09-26,65.0
2018-09-27,71.0
2018-09-28,64.0
2018-09-29,15.0
2018-09-30,16.0
2018-10-01,70.0
2018-10-02,67.0
2018-10-03,68.0
2018-10-04,71.0
2018-10-05,66.0
2018-10-06,12.0
2018-10-07,16.0
2018-10-08,71.0
2018-10-09,55.0
2018-10-10,69.0
2018-10-11,100.0
2018-10-12,88.0
2018-10-13,15.0
2018-10-14,20.0
2018-10-15,72.0
2018-10-16,66.0
2018-10-17,64.0
2018-10-18,66.0
2018-10-19,67.0
2018-10-20,13.0
2018-10-21,14.0
2018-10-22,75.0
2018-10-23,67.0
2018-10-24,67.0
2018-10-25,72.0
2018-10-26,66.0
2018-10-27,12.0
2018-10-28,15.0
2018-10-29,87.0
2018-10-30,75.0
2018-10-31,72.0
2018-11-01,73.0
2018-11-02,69.0
2018-11-03,10.0
2018-11-04,16.0
2018-11-05,70.0
2018-11-06,61.0
2018-11-07,62.0
2018-11-08,62.0
2018-11-09,63.0
2018-11-10,15.0
2018-11-11,12.0
2018-11-12,59.0
2018-11-13,65.0
2018-11-14,70.0
2018-11-15,68.0
2018-11-16,60.0
2018-11-17,12.0
2018-11-18,11.0
2018-11-19,68.0
2018-11-20,61.0
2018-11-21,70.0
2018-11-22,65.0
2018-11-23,61.0
2018-11-24,13.0
2018-11-25,12.0
2018-11-26,59.0
2018-11-27,58.0
2018-11-28,65.0
2018-11-29,62.0
2018-11-30,59.0
2018-12-01,16.0
2018-12-02,11.0
2018-12-03,66.0
2018-12-04,82.0
2018-12-05,65.0
2018-12-06,56.0
2018-12-07,59.0
2018-12-08,12.0
2018-12-09,14.0
2018-12-10,67.0
2018-12-11,56.0
2018-12-12,50.0
2018-12-13,56.0
2018-12-14,59.0
2018-12-15,10.0
2018-12-16,12.0
2018-12-17,47.0
2018-12-18,57.0
2018-12-19,53.0
2018-12-20,51.0
2018-12-21,57.0
2018-12-22,8.0
2018-12-23,10.0
2018-12-24,49.0
2018-12-25,55.0
2018-12-26,59.0
2018-12-27,53.0
2018-12-28,52.0
2018-12-29,13.0
2018-12-30,10.0
2018-12-31,15.0
2019-01-01,11.0
2019-01-02,60.0
2019-01-03,56.0
2019-01-04,62.0
2019-01-05,13.0
2019-01-06,10.0
2019-01-07,57.0
2019-01-08,48.0
2019-01-09,51.0
2019-01-10,52.0
2019-01-11,50.0
2019-01-12,10.0
2019-01-13,10.0
2019-01-14,54.0
2019-01-15,49.0
2019-01-16,48.0
2019-01-17,52.0
2019-01-18,46.0
2019-01-19,11.0
2019-01-20,8.0
2019-01-21,42.0
2019-01-22,50.0
2019-01-23,51.0
2019-01-24,45.0
2019-01-25,46.0
2019-01-26,12.0
2019-01-27,10.0
2019-01-28,46.0
2019-01-29,43.0
2019-01-30,55.0
2019-01-31,44.0
2019-02-01,38.0
2019-02-02,8.0
2019-02-03,8.0
2019-02-04,7.0
2019-02-05,8.0
2019-02-06,6.0
2019-02-07,12.0
2019-02-08,10.0
2019-02-09,9.0
2019-02-10,12.0
2019-02-11,52.0
2019-02-12,57.0
2019-02-13,59.0
2019-02-14,59.0
2019-02-15,57.0
2019-02-16,14.0
2019-02-17,11.0
2019-02-18,52.0
2019-02-19,54.0
2019-02-20,51.0
2019-02-21,54.0
2019-02-22,56.0
2019-02-23,13.0
2019-02-24,12.0
2019-02-25,62.0
2019-02-26,51.0
2019-02-27,57.0
2019-02-28,67.0
2019-03-01,65.0
2019-03-02,13.0
2019-03-03,13.0
2019-03-04,62.0
2019-03-05,69.0
2019-03-06,74.0
2019-03-07,59.0
2019-03-08,58.0
2019-03-09,12.0
2019-03-10,15.0
2019-03-11,62.0
2019-03-12,59.0
2019-03-13,60.0
2019-03-14,61.0
2019-03-15,55.0
2019-03-16,10.0
2019-03-17,11.0
2019-03-18,62.0
2019-03-19,54.0
2019-03-20,55.0
2019-03-21,58.0
2019-03-22,55.0
2019-03-23,16.0
2019-03-24,11.0
2019-03-25,66.0
2019-03-26,59.0
2019-03-27,64.0
2019-03-28,61.0
2019-03-29,61.0
2019-03-30,14.0
2019-03-31,11.0
2019-04-01,55.0
2019-04-02,67.0
2019-04-03,61.0
2019-04-04,60.0
2019-04-05,55.0
2019-04-06,17.0
2019-04-07,15.0
2019-04-08,59.0
2019-04-09,60.0
2019-04-10,58.0
2019-04-11,58.0
2019-04-12,47.0
2019-04-13,12.0
2019-04-14,11.0
2019-04-15,17.0
2019-04-16,54.0
2019-04-17,51.0
2019-04-18,56.0
2019-04-19,54.0
2019-04-20,12.0
2019-04-21,8.0
2019-04-22,53.0
2019-04-23,50.0
2019-04-24,54.0
2019-04-25,53.0
2019-04-26,49.0
2019-04-27,8.0
