date,dau tu
2012-06-23,82.0
2012-06-24,86.0
2012-06-25,95.0
2012-06-26,95.0
2012-06-27,93.0
2012-06-28,87.0
2012-06-29,86.0
2012-06-30,79.0
2012-07-01,72.0
2012-07-02,85.0
2012-07-03,81.0
2012-07-04,79.0
2012-07-05,81.0
2012-07-06,84.0
2012-07-07,77.0
2012-07-08,75.0
2012-07-09,82.0
2012-07-10,81.0
2012-07-11,90.0
2012-07-12,82.0
2012-07-13,81.0
2012-07-14,73.0
2012-07-15,80.0
2012-07-16,78.0
2012-07-17,85.0
2012-07-18,76.0
2012-07-19,86.0
2012-07-20,83.0
2012-07-21,72.0
2012-07-22,68.0
2012-07-23,81.0
2012-07-24,80.0
2012-07-25,82.0
2012-07-26,86.0
2012-07-27,78.0
2012-07-28,73.0
2012-07-29,80.0
2012-07-30,84.0
2012-07-31,80.0
2012-08-01,86.0
2012-08-02,89.0
2012-08-03,88.0
2012-08-04,85.0
2012-08-05,71.0
2012-08-06,90.0
2012-08-07,85.0
2012-08-08,89.0
2012-08-09,91.0
2012-08-10,87.0
2012-08-11,77.0
2012-08-12,77.0
2012-08-13,82.0
2012-08-14,85.0
2012-08-15,92.0
2012-08-16,88.0
2012-08-17,88.0
2012-08-18,76.0
2012-08-19,74.0
2012-08-20,94.0
2012-08-21,92.0
2012-08-22,93.0
2012-08-23,91.0
2012-08-24,92.0
2012-08-25,70.0
2012-08-26,74.0
2012-08-27,97.0
2012-08-28,97.0
2012-08-29,89.0
2012-08-30,89.0
2012-08-31,82.0
2012-09-01,69.0
2012-09-02,65.0
2012-09-03,79.0
2012-09-04,83.0
2012-09-05,87.0
2012-09-06,86.0
2012-09-07,92.0
2012-09-08,82.0
2012-09-09,85.0
2012-09-10,100.0
2012-09-11,99.0
2012-09-12,95.0
2012-09-13,92.0
2012-09-14,85.0
2012-09-15,77.0
2012-09-16,80.0
2012-09-17,95.0
2012-09-18,93.0
2012-09-19,85.0
2012-09-20,97.0
2012-09-21,88.0
2012-09-22,84.0
2012-09-23,76.0
2012-09-24,90.0
2012-09-25,97.0
2012-09-26,93.0
2012-09-27,87.0
2012-09-28,87.0
2012-09-29,75.0
2012-09-30,74.0
2012-10-01,85.0
2012-10-02,92.0
2012-10-03,91.0
2012-10-04,93.0
2012-10-05,79.0
2012-10-06,75.0
2012-10-07,75.0
2012-10-08,85.0
2012-10-09,85.0
2012-10-10,88.0
2012-10-11,87.0
2012-10-12,85.0
2012-10-13,75.0
2012-10-14,79.0
2012-10-15,85.0
2012-10-16,83.0
2012-10-17,89.0
2012-10-18,91.0
2012-10-19,80.0
2012-10-20,63.0
2012-10-21,77.0
2012-10-22,83.0
2012-10-23,84.0
2012-10-24,81.0
2012-10-25,83.0
2012-10-26,88.0
2012-10-27,70.0
2012-10-28,71.0
2012-10-29,86.0
2012-10-30,80.0
2012-10-31,83.0
2012-11-01,81.0
2012-11-02,77.0
2012-11-03,65.0
2012-11-04,69.0
2012-11-05,83.0
2012-11-06,82.0
2012-11-07,84.0
2012-11-08,82.0
2012-11-09,77.0
2012-11-10,74.0
2012-11-11,68.0
2012-11-12,81.0
2012-11-13,87.0
2012-11-14,78.0
2012-11-15,83.0
2012-11-16,74.0
2012-11-17,70.0
2012-11-18,66.0
2012-11-19,75.0
2012-11-20,76.0
2012-11-21,80.0
2012-11-22,84.0
2012-11-23,85.0
2012-11-24,72.0
2012-11-25,65.0
2012-11-26,81.0
2012-11-27,76.0
2012-11-28,80.0
2012-11-29,79.0
2012-11-30,78.0
2012-12-01,68.0
2012-12-02,70.0
2012-12-03,79.0
2012-12-04,87.0
2012-12-05,75.0
2012-12-06,76.0
2012-12-07,79.0
2012-12-08,72.0
2012-12-09,72.0
2012-12-10,81.0
2012-12-11,75.0
2012-12-12,79.0
2012-12-13,70.0
2012-12-14,73.0
2012-12-15,68.0
2012-12-16,68.0
2012-12-17,72.0
2012-12-18,76.0
2012-12-19,78.0
2012-12-20,74.0
2012-12-21,68.0
2012-12-22,63.0
2012-12-23,63.0
2012-12-24,68.0
2012-12-25,78.0
2012-12-26,73.0
2012-12-27,74.0
2012-12-28,72.0
2012-12-29,60.0
2012-12-30,56.0
2012-12-31,68.0
2013-01-01,67.0
2013-01-02,74.0
2013-01-03,73.0
2013-01-04,70.0
2013-01-05,66.0
2013-01-06,65.0
2013-01-07,75.0
2013-01-08,75.0
2013-01-09,76.0
2013-01-10,74.0
2013-01-11,72.0
2013-01-12,60.0
2013-01-13,61.0
2013-01-14,78.0
2013-01-15,76.0
2013-01-16,75.0
2013-01-17,75.0
2013-01-18,67.0
2013-01-19,62.0
2013-01-20,61.0
2013-01-21,73.0
2013-01-22,79.0
2013-01-23,73.0
2013-01-24,78.0
2013-01-25,77.0
2013-01-26,64.0
2013-01-27,67.0
2013-01-28,73.0
2013-01-29,76.0
2013-01-30,71.0
2013-01-31,72.0
2013-02-01,64.0
2013-02-02,60.0
2013-02-03,55.0
2013-02-04,68.0
2013-02-05,61.0
2013-02-06,60.0
2013-02-07,48.0
2013-02-08,56.0
2013-02-09,63.0
2013-02-10,70.0
2013-02-11,65.0
2013-02-12,70.0
2013-02-13,62.0
2013-02-14,66.0
2013-02-15,68.0
2013-02-16,74.0
2013-02-17,71.0
