date,close,return,target,SVI,SVI_pos,SVI_neg
2010-01-05,532.5,2.9346618181404445,8.61223998685138,4.9865348288819265,14.633793367147284,-0.0
2010-01-06,534.5,0.3748832881519659,0.1405374797356299,6.6319418614957,2.486204171870178,-0.0
2010-01-07,533.3,-0.22476128585435096,0.05051763561890126,6.720395462611968,0.0,1.5104847256264118
2010-01-08,520.9,-2.3526032855410683,5.5347422191386295,6.871987694983279,0.0,16.167060829415455
2010-01-11,515.1,-1.1197028179606252,1.253734400548965,4.530968265559981,0.0,5.073337935037677
2010-01-12,498.3,-3.3158751284180656,10.995027867261523,5.734287484824485,0.0,19.014181250128495
2010-01-13,508.6,2.0459547700660505,4.185930921156026,6.553668584112657,13.40850950109731,-0.0
2010-01-14,512.3,0.7248537957137237,0.5254130251605926,6.156167457291585,4.462321348467108,-0.0
2010-01-15,505.4,-1.3560195991062667,1.8387891531603202,5.916325521811404,0.0,8.022653362268874
2010-01-18,487.1,-3.6880754141596825,13.601900260529113,3.3182457295618,0.0,12.237940493337234
2010-01-19,495.5,1.7097912957545554,2.9233862750380415,4.269894233084937,7.300627993521198,-0.0
2010-01-20,489.5,-1.218289179947763,1.484228525977793,5.420821757368067,0.0,6.604128493426934
2010-01-21,478.4,-2.2937259334143176,5.261178657617383,4.633574664621645,0.0,10.628150372654217
2010-01-22,477.6,-0.16736405580295372,0.028010727174814204,4.319631347572546,0.0,0.7229510219033197
2010-01-25,480.9,0.6885786205224508,0.47414051664060125,2.1206474368423405,1.4602324866753698,-0.0
2010-01-26,497.9,3.473990536452011,12.06861024735813,4.074523819403063,14.154857189154542,-0.0
2010-01-27,486.4,-2.336792299617983,5.4605982515539,5.460447335379531,0.0,12.75993128578442
2010-01-28,481.8,-0.9502240471186196,0.9029257397224887,5.26369024072217,0.0,5.001685043317801
2010-01-29,482.0,0.04150238698293906,0.0017224481252816294,5.031804100233191,0.20883188099021735,-0.0
2010-02-01,487.0,1.032000903198945,1.0650258642034383,1.81761636904426,1.8757817345228631,-0.0
2010-02-02,487.9,0.18463437392017584,0.03408985203289531,2.5471809551611475,0.47029716091757395,-0.0
2010-02-03,495.5,1.545688694825128,2.3891535413102076,3.5822762794418073,5.537083946873423,-0.0
2010-02-04,503.8,1.6612010148467093,2.759588811727737,3.7831488424066024,6.284570696322001,-0.0
2010-02-05,493.0,-2.167018987581978,4.695971292540821,4.219993318803508,0.0,9.14480564931629
2010-02-08,491.2,-0.3657797209757414,0.13379480427709123,0.9209720858815665,0.0,0.33687291260020596
2010-02-09,482.9,-1.7041783953436478,2.9042240031560502,1.5630233708128243,0.0,2.663670659956418
2010-02-10,490.9,1.6430848184510662,2.6997277206243733,2.0992737957905967,3.4492849036356734,-0.0
2010-02-11,499.9,1.8167637355517887,3.3006304708160896,1.8558087977052427,3.3715661237888503,-0.0
2010-02-12,507.0,1.4102925171658471,1.9889249839739813,1.3515077737768462,1.9060213002489588,-0.0
2010-02-22,510.0,0.5899722127188322,0.34806721178035493,1.6258764575949227,0.959221931294733,-0.0
2010-02-23,496.3,-2.723014312497633,7.414806946066958,3.077031992360857,0.0,8.378802155211721
2010-02-24,494.6,-0.34312275060793007,0.11773322198475178,3.8457921047374697,0.0,1.3195787652437814
2010-02-25,495.0,0.08084074813744614,0.006535226559422002,4.289912401709025,0.34679972799826597,-0.0
2010-02-26,496.9,0.38310360395845056,0.14676837136595333,4.678645964409341,1.7924061306108792,-0.0
2010-03-01,503.0,1.2201371491464452,1.4887346627272147,2.814795919471134,3.4344370686125565,-0.0
2010-03-02,501.0,-0.3984069014874459,0.15872805915282742,4.266897680611539,0.0,1.6999614838964128
2010-03-03,507.3,1.2496443487779505,1.561610998432668,5.869231725290153,7.334452257177101,-0.0
2010-03-04,511.9,0.902674889089312,0.8148219553924018,5.373146821867047,4.850204711489425,-0.0
2010-03-05,513.4,0.29259749735023793,0.08561329545562249,5.503774659239799,1.6103906912732238,-0.0
2010-03-08,521.1,1.4886693478128963,2.216136427117674,3.6242124459211422,5.395253978204808,-0.0
2010-03-09,527.3,1.1827684621255043,1.3989412349987307,5.336900310239777,6.312317372459428,-0.0
2010-03-10,525.7,-0.30389387110215116,0.09235148489345087,6.927343220706686,0.0,2.1051771477937984
2010-03-11,524.6,-0.20946403926291654,0.04387518374433664,6.442613984357531,0.0,1.349495948575281
2010-03-12,531.5,1.3067130349229201,1.7074989556374687,6.206851895376651,8.110574277524703,-0.0
2010-03-15,531.9,0.07523039662692876,0.005659612576645014,3.026873715787255,0.22771291017830084,-0.0
2010-03-16,516.1,-3.0154956593590323,9.093214071613165,4.721730805232162,0.0,14.238358747839412
2010-03-17,510.9,-1.0126668817929272,1.0254942134802103,6.77727177374038,0.0,6.863118674176891
2010-03-18,519.7,1.7077845677644052,2.9165281298942562,6.5372363431020775,11.164191342578343,-0.0
2010-03-19,516.0,-0.7144956532833536,0.5105040385608063,6.26911113061319,0.0,4.479252652773415
2010-03-22,511.6,-0.8563695776875102,0.7333688535886845,4.571736528325952,0.0,3.9150960800610597
2010-03-23,506.5,-1.0018746015949587,1.0037527173210572,5.510819849664664,0.0,5.521150441344375
2010-03-24,512.1,1.0995594779766484,1.2090310456082796,6.553147933084479,7.2055759204061225,-0.0
2010-03-25,503.4,-1.7134835767289227,2.936025967719742,5.665359646630045,0.0,9.707500710763355
2010-03-26,505.3,0.37672295966475283,0.14192018833857098,5.039550070773161,1.8985142180403798,-0.0
2010-03-29,505.7,0.07912957880743011,0.006261490242241293,3.0911654346460824,0.24460261886763116,-0.0
2010-03-30,500.7,-0.993648875003829,0.987338086796375,4.957455759221377,0.0,4.925970338031574
2010-03-31,499.2,-0.3000302280681166,0.09001813775460604,5.431443985740695,0.0,1.629597377780981
2010-04-01,508.2,1.78682538308459,3.1927449496353915,5.046809562054704,9.017767429073368,-0.0
2010-04-02,510.5,0.45155667186565895,0.2039034279063904,4.544131775695411,2.051933021152007,-0.0
2010-04-05,514.8,0.8387838117251223,0.7035582828121254,3.4306186667529146,2.877547401874367,-0.0
2010-04-06,515.3,0.0970779612206966,0.009424130554767074,4.784839741122902,0.464502486835977,-0.0
2010-04-07,515.8,0.09698381130657464,0.009405859655549275,6.0552136383479285,0.5872576969225328,-0.0
2010-04-08,515.9,0.019385480335985278,0.00037579684785687186,6.320828777621846,0.12253230197571816,-0.0
2010-04-09,517.4,0.2903321501324535,0.08429275740053352,6.127527982553924,1.7790183741716559,-0.0
2010-04-12,519.9,0.482021563774133,0.23234478794326058,3.148809356245566,1.5177940099241087,-0.0
2010-04-13,518.0,-0.36612431301870024,0.1340470125834152,4.849625378867519,0.0,1.7755657602359243
2010-04-14,516.2,-0.3480954974969517,0.12117047537765029,6.21617804205023,0.0,2.163823588077102
2010-04-15,521.5,1.0214987156313469,1.0434596260364912,6.33769996004991,6.473952369247822,-0.0
2010-04-16,522.0,0.09583134418115972,0.009183646527567896,6.607427604409346,0.6331986689102477,-0.0
2010-04-19,516.7,-1.0205152589499744,1.0414513937497334,3.7224905258570806,0.0,3.798858382933865
2010-04-20,515.2,-0.29072605029950493,0.08452163632275027,5.234512688440237,0.0,1.521809199152873
2010-04-21,519.7,0.869654722425223,0.7562993362364917,7.486816678049646,6.510945479997795,-0.0
2010-04-22,529.3,1.8303656849545442,3.350238540659118,7.087600917850051,12.972901508685066,-0.0
2010-04-26,531.2,0.35832192982823907,0.12839460539583347,4.579245942272306,1.6408442431931456,-0.0
2010-04-27,535.7,0.8435704724690631,0.7116111420216784,5.858742088163512,4.94226183138648,-0.0
2010-04-28,539.2,0.6512256711182568,0.42409487472342394,6.306750249659778,4.107117663909922,-0.0
2010-04-29,542.4,0.5917177028088518,0.3501298398173847,5.744549455023255,3.399151607198202,-0.0
2010-05-04,549.1,1.2276837658641193,1.5072074289663058,2.999044259450759,3.681877950435677,-0.0
2010-05-05,548.0,-0.20052873368114976,0.040211773031765485,5.384972638906318,0.0,1.0798417441875234
2010-05-06,549.5,0.2733486895660419,0.07471950608747235,7.446502235955886,2.0354916280491424,-0.0
2010-05-07,542.0,-1.3742772404029793,1.8886379334896282,7.161962624933058,0.0,9.842522232062281
2010-05-10,534.4,-1.4121379217210273,1.994133509962582,5.362663111184236,0.0,7.572819940717726
2010-05-11,534.4,0.0,0.0,7.151258686949741,0.0,-0.0
2010-05-12,519.6,-2.808533742599142,7.887861783317943,8.087119302070713,0.0,22.71294744029042
2010-05-13,518.9,-0.1348098422750662,0.01817369357422823,7.382619763150242,0.0,0.9952498058470707
2010-05-14,520.7,0.3462873795159645,0.11991494921203363,6.53312383801656,2.262338333920035,-0.0
2010-05-17,511.3,-1.821755808289989,3.318794225038311,3.514785560140568,0.0,6.4030810090798616
2010-05-18,508.3,-0.5884677633096776,0.3462943084546948,5.00354011573951,0.0,2.944422060539475
2010-05-19,494.9,-2.6716102495016507,7.1375013252422725,6.206612375561118,0.0,16.58164923723287
2010-05-20,503.6,1.742658021235187,3.0368569789753375,6.051590575742754,10.545852858049374,-0.0
2010-05-21,483.7,-4.03174223412546,16.254945442430955,6.0762077287107905,0.0,24.497703323162828
2010-05-24,486.2,0.5155182053085404,0.26575902000453844,3.886417310263031,2.003518876866843,-0.0
2010-05-25,486.3,0.020565552771724453,0.0004229419608065833,4.61165956684317,0.09484132818714115,-0.0
2010-05-26,492.7,1.3074752140177293,1.709491435270707,5.924422001181358,7.74603492392594,-0.0
2010-05-27,497.2,0.90918900866387,0.8266246534751907,5.402327337370896,4.91173663634197,-0.0
2010-05-28,513.0,3.128348553421343,9.786564671693409,5.3567457894043,16.75776794132881,-0.0
2010-05-31,507.4,-1.0976198005588058,1.2047692265787526,3.4174240112147967,0.0,3.7510322616144594
2010-06-01,508.7,0.25588046635377876,0.0654748130614273,4.103903756508864,1.0501088070865128,-0.0
2010-06-02,510.7,0.39238818248788143,0.15396848575614294,5.9889309841187774,2.3499857439037264,-0.0
2010-06-03,511.2,0.09785694097267796,0.009575980896530178,5.8806200509503235,0.5754594892085922,-0.0
